comp_go_id,component_id,go_id
2551274,187,GO:0007165
2551275,187,GO:0007267
2551278,187,GO:0008134
2551262,187,GO:0008150
2551264,187,GO:0008283
2551280,187,GO:0008289
2551285,187,GO:0009058
2551261,187,GO:0009790
2551290,187,GO:0019899
2551284,187,GO:0019904
2551276,187,GO:0022607
2551266,187,GO:0030154
2551292,187,GO:0030674
2551263,187,GO:0032880
2551282,187,GO:0034641
2551279,187,GO:0040007
2551260,187,GO:0042562
2551267,187,GO:0043167
2551283,187,GO:0048646
2551277,187,GO:0048856
2551294,188,GO:0000166
2551302,188,GO:0003676
2551303,188,GO:0003677
2551295,188,GO:0003824
2551293,188,GO:0004518
2551296,188,GO:0005515
2551304,188,GO:0005575
2551299,188,GO:0006259
2551300,188,GO:0006950
2551306,188,GO:0008152
2551305,188,GO:0009058
2551301,188,GO:0016740
2551298,188,GO:0016779
2551297,188,GO:0016787
2551319,189,GO:0004252
2551324,189,GO:0005102
2551313,189,GO:0005515
2551312,189,GO:0005575
2551323,189,GO:0005576
2551307,189,GO:0005615
2551314,189,GO:0005737
2551316,189,GO:0006508
2551322,189,GO:0006950
2551317,189,GO:0007165
2551318,189,GO:0007267
2551308,189,GO:0008150
2551311,189,GO:0008152
2551310,189,GO:0008233
2551321,189,GO:0016787
2551315,189,GO:0030312
2551326,189,GO:0031639
2551325,189,GO:0043226
2551309,189,GO:0048870
2551320,189,GO:0051219
2551327,190,GO:0005886
2551333,190,GO:0006810
2551330,190,GO:0016020
2551328,190,GO:0022857
2551331,190,GO:0042592
2551329,190,GO:0043226
2551332,190,GO:0055085
2551336,191,GO:0003674
2551343,191,GO:0004930
2551335,191,GO:0005515
2551339,191,GO:0005575
2551338,191,GO:0005737
2551340,191,GO:0005768
2551334,191,GO:0005886
2551345,191,GO:0006810
2551342,191,GO:0007165
2551346,191,GO:0007267
2551337,191,GO:0008150
2551344,191,GO:0016020
2551341,191,GO:0042592
2551348,192,GO:0000166
2551349,192,GO:0005515
2551352,192,GO:0005829
2551347,192,GO:0005886
2551359,192,GO:0006810
2551356,192,GO:0007165
2551351,192,GO:0008150
2551354,192,GO:0016020
2551350,192,GO:0022857
2551360,192,GO:0030554
2551355,192,GO:0042592
2551357,192,GO:0043167
2551353,192,GO:0043226
2551358,192,GO:0055085
2551363,193,GO:0005829
2551361,193,GO:0005886
2551365,193,GO:0016020
2551366,193,GO:0016740
2551367,193,GO:0016757
2551364,193,GO:0046677
2551362,193,GO:0071554
2551373,194,GO:0003013
2551386,194,GO:0004620
2551387,194,GO:0004930
2551368,194,GO:0005178
2551375,194,GO:0005515
2551374,194,GO:0005575
2551389,194,GO:0005886
2551385,194,GO:0006810
2551382,194,GO:0006950
2551377,194,GO:0007165
2551380,194,GO:0008081
2551369,194,GO:0008150
2551384,194,GO:0016020
2551388,194,GO:0019899
2551370,194,GO:0032880
2551383,194,GO:0042592
2551376,194,GO:0042802
2551381,194,GO:0042803
2551372,194,GO:0043167
2551371,194,GO:0044325
2551379,194,GO:0048856
2551378,194,GO:0055085
2551394,195,GO:0005515
2551401,195,GO:0005575
2551390,195,GO:0005739
2551393,195,GO:0005886
2551397,195,GO:0006091
2551400,195,GO:0006810
2551392,195,GO:0007005
2551396,195,GO:0008150
2551391,195,GO:0008152
2551398,195,GO:0016020
2551395,195,GO:0022857
2551399,195,GO:0055085
2551402,195,GO:0061024
2551405,196,GO:0003824
2551412,196,GO:0005575
2551410,196,GO:0006629
2551411,196,GO:0008152
2551413,196,GO:0009058
2551406,196,GO:0016491
2551408,196,GO:0016740
2551403,196,GO:0016746
2551404,196,GO:0016772
2551409,196,GO:0043167
2551407,196,GO:0044281
2551414,196,GO:0061024
2551419,197,GO:0004930
2551420,197,GO:0005886
2551416,197,GO:0006950
2551418,197,GO:0007165
2551415,197,GO:0008150
2551417,197,GO:0016020
2551423,198,GO:0003674
2551425,198,GO:0005575
2551421,198,GO:0005886
2551428,198,GO:0006810
2551429,198,GO:0007267
2551422,198,GO:0008150
2551426,198,GO:0016020
2551424,198,GO:0022857
2551427,198,GO:0055085
2551433,199,GO:0003674
2551435,199,GO:0005575
2551430,199,GO:0005886
2551439,199,GO:0006810
2551437,199,GO:0007165
2551440,199,GO:0007267
2551432,199,GO:0008150
2551436,199,GO:0016020
2551434,199,GO:0022857
2551431,199,GO:0050877
2551438,199,GO:0055085
2551447,200,GO:0005515
2551445,200,GO:0005575
2551462,200,GO:0005635
2551458,200,GO:0005768
2551465,200,GO:0005886
2551451,200,GO:0005975
2551460,200,GO:0006810
2551456,200,GO:0006950
2551450,200,GO:0007165
2551455,200,GO:0008092
2551441,200,GO:0008150
2551454,200,GO:0008219
2551459,200,GO:0016020
2551463,200,GO:0022857
2551453,200,GO:0030554
2551442,200,GO:0032880
2551461,200,GO:0035634
2551457,200,GO:0042592
2551444,200,GO:0043167
2551464,200,GO:0043226
2551448,200,GO:0044281
2551443,200,GO:0044325
2551452,200,GO:0048856
2551446,200,GO:0050877
2551449,200,GO:0055085
2551467,201,GO:0003674
2551466,201,GO:0005515
2551473,201,GO:0005764
2551469,201,GO:0005768
2551472,201,GO:0005886
2551471,201,GO:0007165
2551468,201,GO:0008150
2551470,201,GO:0016020
2551474,201,GO:0030674
2551476,202,GO:0000166
2551475,202,GO:0005783
2551483,202,GO:0005811
2551481,202,GO:0006629
2551484,202,GO:0009058
2551480,202,GO:0016020
2551477,202,GO:0016491
2551482,202,GO:0043167
2551478,202,GO:0043226
2551479,202,GO:0044281
2551490,203,GO:0003013
2551502,203,GO:0004930
2551499,203,GO:0005102
2551491,203,GO:0005515
2551496,203,GO:0005768
2551504,203,GO:0005886
2551500,203,GO:0006091
2551498,203,GO:0006810
2551494,203,GO:0006950
2551492,203,GO:0007165
2551486,203,GO:0008150
2551497,203,GO:0016020
2551503,203,GO:0019899
2551487,203,GO:0030154
2551488,203,GO:0042277
2551485,203,GO:0042562
2551495,203,GO:0042592
2551489,203,GO:0043085
2551501,203,GO:0043226
2551493,203,GO:0048856
2551508,204,GO:0002376
2551507,204,GO:0003674
2551506,204,GO:0005515
2551511,204,GO:0005737
2551505,204,GO:0005783
2551510,204,GO:0005794
2551516,204,GO:0005886
2551513,204,GO:0006950
2551515,204,GO:0007165
2551509,204,GO:0008150
2551514,204,GO:0016020
2551512,204,GO:0043226
2551517,205,GO:0005515
2551521,205,GO:0005737
2551518,205,GO:0009056
2551519,205,GO:0016787
2551522,205,GO:0016810
2551524,205,GO:0043167
2551523,205,GO:0044281
2551520,205,GO:0071941
2551527,206,GO:0003674
2551526,206,GO:0003824
2551529,206,GO:0005515
2551538,206,GO:0005575
2551530,206,GO:0005737
2551525,206,GO:0005886
2551536,206,GO:0006508
2551537,206,GO:0008152
2551533,206,GO:0008233
2551532,206,GO:0016020
2551528,206,GO:0016787
2551534,206,GO:0042277
2551535,206,GO:0043167
2551531,206,GO:0043226
2551541,207,GO:0005515
2551545,207,GO:0005575
2551544,207,GO:0005815
2551539,207,GO:0005886
2551549,207,GO:0006810
2551550,207,GO:0007267
2551543,207,GO:0008150
2551540,207,GO:0009636
2551547,207,GO:0016020
2551542,207,GO:0022857
2551546,207,GO:0043226
2551548,207,GO:0055085
2551556,208,GO:0005575
2551552,208,GO:0008150
2551553,208,GO:0016020
2551551,208,GO:0019031
2551555,208,GO:0044403
2551554,208,GO:0055036
2551557,208,GO:0061024
2551569,209,GO:0003677
2551562,209,GO:0005515
2551570,209,GO:0005575
2551558,209,GO:0005694
2551564,209,GO:0005737
2551563,209,GO:0005829
2551559,209,GO:0005886
2551565,209,GO:0006259
2551571,209,GO:0007059
2551561,209,GO:0008150
2551567,209,GO:0016020
2551560,209,GO:0016853
2551572,209,GO:0030554
2551568,209,GO:0043167
2551566,209,GO:0051276
2551575,210,GO:0005515
2551588,210,GO:0005575
2551574,210,GO:0005634
2551586,210,GO:0005654
2551581,210,GO:0005737
2551573,210,GO:0005739
2551579,210,GO:0005829
2551582,210,GO:0006259
2551584,210,GO:0006950
2551577,210,GO:0008150
2551589,210,GO:0009058
2551580,210,GO:0016491
2551578,210,GO:0034641
2551576,210,GO:0042802
2551587,210,GO:0043167
2551583,210,GO:0044281
2551585,210,GO:0048856
2551592,211,GO:0000166
2551590,211,GO:0005783
2551601,211,GO:0005886
2551599,211,GO:0006629
2551597,211,GO:0006950
2551593,211,GO:0008150
2551602,211,GO:0009058
2551598,211,GO:0016020
2551594,211,GO:0016491
2551591,211,GO:0040007
2551600,211,GO:0043167
2551595,211,GO:0043226
2551596,211,GO:0044281
2551616,212,GO:0003013
2551607,212,GO:0003674
2551614,212,GO:0004930
2551605,212,GO:0005515
2551610,212,GO:0005575
2551609,212,GO:0005737
2551604,212,GO:0005783
2551617,212,GO:0005886
2551613,212,GO:0007165
2551618,212,GO:0007267
2551608,212,GO:0008150
2551611,212,GO:0016020
2551603,212,GO:0016192
2551606,212,GO:0022857
2551612,212,GO:0042592
2551615,212,GO:0043167
2551632,213,GO:0001540
2551624,213,GO:0003013
2551634,213,GO:0003674
2551645,213,GO:0004930
2551628,213,GO:0005515
2551626,213,GO:0005575
2551627,213,GO:0005634
2551641,213,GO:0005764
2551639,213,GO:0005768
2551630,213,GO:0005794
2551647,213,GO:0005886
2551637,213,GO:0006950
2551621,213,GO:0007034
2551631,213,GO:0007165
2551619,213,GO:0008150
2551625,213,GO:0008152
2551642,213,GO:0009058
2551640,213,GO:0016020
2551633,213,GO:0016192
2551646,213,GO:0019899
2551620,213,GO:0030154
2551635,213,GO:0034641
2551638,213,GO:0042592
2551629,213,GO:0042802
2551636,213,GO:0042803
2551623,213,GO:0043085
2551622,213,GO:0043167
2551644,213,GO:0043226
2551643,213,GO:0065003
2551651,214,GO:0003674
2551649,214,GO:0005515
2551659,214,GO:0005575
2551648,214,GO:0005886
2551658,214,GO:0006810
2551655,214,GO:0007165
2551653,214,GO:0008150
2551654,214,GO:0016020
2551652,214,GO:0022857
2551650,214,GO:0042802
2551656,214,GO:0043167
2551657,214,GO:0055085
2551663,215,GO:0003674
2551662,215,GO:0005515
2551661,215,GO:0005615
2551674,215,GO:0005654
2551667,215,GO:0005737
2551665,215,GO:0005829
2551660,215,GO:0005975
2551673,215,GO:0006629
2551670,215,GO:0006950
2551664,215,GO:0008150
2551677,215,GO:0009058
2551666,215,GO:0016491
2551676,215,GO:0019748
2551675,215,GO:0021700
2551671,215,GO:0042592
2551668,215,GO:0043226
2551669,215,GO:0044281
2551672,215,GO:0048856
2551685,216,GO:0004930
2551686,216,GO:0005654
2551681,216,GO:0005829
2551687,216,GO:0005886
2551683,216,GO:0007165
2551679,216,GO:0008150
2551682,216,GO:0016020
2551684,216,GO:0042277
2551678,216,GO:0042562
2551688,216,GO:0048856
2551680,216,GO:0048870
2551697,217,GO:0002376
2551701,217,GO:0003674
2551706,217,GO:0005102
2551696,217,GO:0005515
2551695,217,GO:0005575
2551698,217,GO:0005737
2551689,217,GO:0005783
2551692,217,GO:0005829
2551700,217,GO:0006457
2551690,217,GO:0008150
2551694,217,GO:0008152
2551704,217,GO:0016020
2551705,217,GO:0016853
2551691,217,GO:0032880
2551693,217,GO:0044325
2551702,217,GO:0048646
2551703,217,GO:0050790
2551707,217,GO:0051604
2551699,217,GO:0055085
2551720,218,GO:0003013
2551711,218,GO:0005515
2551716,218,GO:0005575
2551708,218,GO:0005886
2551715,218,GO:0006810
2551722,218,GO:0007267
2551714,218,GO:0008150
2551709,218,GO:0009636
2551717,218,GO:0016020
2551713,218,GO:0022857
2551721,218,GO:0034330
2551712,218,GO:0042802
2551719,218,GO:0043167
2551710,218,GO:0050877
2551718,218,GO:0055085
2551744,219,GO:0000166
2551734,219,GO:0005515
2551731,219,GO:0005575
2551733,219,GO:0005634
2551737,219,GO:0005737
2551732,219,GO:0005739
2551736,219,GO:0005794
2551726,219,GO:0005829
2551753,219,GO:0005886
2551748,219,GO:0006810
2551745,219,GO:0006950
2551751,219,GO:0007010
2551739,219,GO:0007165
2551724,219,GO:0008150
2551730,219,GO:0008152
2551742,219,GO:0008219
2551725,219,GO:0008283
2551750,219,GO:0010951
2551747,219,GO:0016020
2551743,219,GO:0016301
2551723,219,GO:0016310
2551738,219,GO:0016740
2551752,219,GO:0019899
2551727,219,GO:0030154
2551741,219,GO:0030554
2551746,219,GO:0042592
2551735,219,GO:0042802
2551729,219,GO:0043085
2551728,219,GO:0043167
2551740,219,GO:0048856
2551749,219,GO:0065003
2551754,220,GO:0001618
2551757,220,GO:0003674
2551770,220,GO:0005575
2551755,220,GO:0005615
2551761,220,GO:0005737
2551769,220,GO:0005886
2551767,220,GO:0006508
2551764,220,GO:0008233
2551756,220,GO:0009056
2551763,220,GO:0016020
2551758,220,GO:0016787
2551760,220,GO:0030154
2551766,220,GO:0042277
2551765,220,GO:0043167
2551762,220,GO:0043226
2551768,220,GO:0044403
2551759,220,GO:0048646
2551772,221,GO:0002376
2551773,221,GO:0003674
2551771,221,GO:0005739
2551779,221,GO:0006629
2551774,221,GO:0008150
2551781,221,GO:0008152
2551782,221,GO:0009058
2551777,221,GO:0016020
2551775,221,GO:0016491
2551778,221,GO:0042592
2551780,221,GO:0043167
2551776,221,GO:0044281
2551788,222,GO:0005575
2551783,222,GO:0005886
2551786,222,GO:0005975
2551789,222,GO:0009058
2551784,222,GO:0016020
2551785,222,GO:0016740
2551787,222,GO:0016757
2551802,223,GO:0002376
2551801,223,GO:0005515
2551798,223,GO:0005575
2551803,223,GO:0005737
2551816,223,GO:0005764
2551794,223,GO:0005829
2551800,223,GO:0005886
2551799,223,GO:0006805
2551815,223,GO:0006810
2551813,223,GO:0006950
2551808,223,GO:0007155
2551806,223,GO:0007165
2551791,223,GO:0008150
2551797,223,GO:0008152
2551809,223,GO:0008219
2551792,223,GO:0008283
2551818,223,GO:0009056
2551817,223,GO:0009058
2551790,223,GO:0009790
2551814,223,GO:0016020
2551811,223,GO:0016787
2551805,223,GO:0016810
2551795,223,GO:0030154
2551810,223,GO:0034641
2551820,223,GO:0034655
2551796,223,GO:0043167
2551819,223,GO:0043226
2551804,223,GO:0044281
2551812,223,GO:0048646
2551807,223,GO:0048856
2551793,223,GO:0048870
2551828,224,GO:0005575
2551821,224,GO:0005739
2551826,224,GO:0005829
2551824,224,GO:0006520
2551830,224,GO:0007267
2551825,224,GO:0008150
2551822,224,GO:0009056
2551827,224,GO:0016491
2551823,224,GO:0042802
2551829,224,GO:0044281
2551831,224,GO:0048856
2551836,225,GO:0005575
2551833,225,GO:0005576
2551835,225,GO:0005886
2551832,225,GO:0008150
2551837,225,GO:0008152
2551834,225,GO:0016020
2551849,226,GO:0000149
2551841,226,GO:0003013
2551838,226,GO:0005178
2551845,226,GO:0005515
2551842,226,GO:0005575
2551853,226,GO:0005768
2551858,226,GO:0005886
2551855,226,GO:0006810
2551852,226,GO:0006950
2551850,226,GO:0007155
2551851,226,GO:0008092
2551839,226,GO:0008150
2551843,226,GO:0009636
2551854,226,GO:0016020
2551857,226,GO:0019899
2551856,226,GO:0022857
2551846,226,GO:0042802
2551840,226,GO:0043167
2551848,226,GO:0048856
2551844,226,GO:0050877
2551847,226,GO:0055085
2551877,227,GO:0000166
2551885,227,GO:0004930
2551882,227,GO:0005102
2551867,227,GO:0005515
2551865,227,GO:0005575
2551866,227,GO:0005634
2551869,227,GO:0005737
2551880,227,GO:0005764
2551868,227,GO:0005794
2551888,227,GO:0005886
2551887,227,GO:0006629
2551884,227,GO:0007010
2551871,227,GO:0007165
2551860,227,GO:0008150
2551861,227,GO:0008283
2551879,227,GO:0016020
2551876,227,GO:0016301
2551859,227,GO:0016310
2551870,227,GO:0016740
2551875,227,GO:0019838
2551886,227,GO:0019899
2551872,227,GO:0022607
2551874,227,GO:0030554
2551881,227,GO:0040011
2551864,227,GO:0043085
2551863,227,GO:0043167
2551883,227,GO:0043226
2551878,227,GO:0048646
2551873,227,GO:0048856
2551862,227,GO:0048870
2551903,228,GO:0001540
2551899,228,GO:0003824
2551908,228,GO:0003990
2551902,228,GO:0004104
2551900,228,GO:0005515
2551896,228,GO:0005575
2551906,228,GO:0005576
2551890,228,GO:0005615
2551889,228,GO:0005783
2551910,228,GO:0005886
2551897,228,GO:0006805
2551891,228,GO:0008150
2551895,228,GO:0008152
2551907,228,GO:0009056
2551905,228,GO:0009820
2551911,228,GO:0016485
2551904,228,GO:0016787
2551894,228,GO:0016788
2551909,228,GO:0019899
2551892,228,GO:0030154
2551901,228,GO:0042802
2551893,228,GO:0043167
2551898,228,GO:0050877
2551915,229,GO:0000166
2551916,229,GO:0003924
2551920,229,GO:0005198
2551922,229,GO:0005575
2551921,229,GO:0005737
2551928,229,GO:0005856
2551926,229,GO:0006810
2551925,229,GO:0007010
2551927,229,GO:0007017
2551912,229,GO:0007049
2551913,229,GO:0007155
2551918,229,GO:0022607
2551919,229,GO:0030154
2551924,229,GO:0043167
2551923,229,GO:0043226
2551917,229,GO:0048646
2551929,229,GO:0048856
2551914,229,GO:0065003
2551942,230,GO:0003013
2551939,230,GO:0004930
2551934,230,GO:0005102
2551931,230,GO:0005515
2551935,230,GO:0005737
2551936,230,GO:0005768
2551943,230,GO:0005886
2551938,230,GO:0007165
2551944,230,GO:0007267
2551932,230,GO:0008150
2551937,230,GO:0016020
2551930,230,GO:0042562
2551933,230,GO:0042803
2551941,230,GO:0043085
2551940,230,GO:0046982
2551951,231,GO:0004930
2551945,231,GO:0005515
2551953,231,GO:0005575
2551952,231,GO:0005886
2551947,231,GO:0006950
2551949,231,GO:0007165
2551946,231,GO:0008150
2551948,231,GO:0016020
2551950,231,GO:0042277
2551954,231,GO:0048856
2551958,232,GO:0003674
2551959,232,GO:0005575
2551955,232,GO:0005886
2551964,232,GO:0006810
2551962,232,GO:0007165
2551965,232,GO:0007267
2551956,232,GO:0008150
2551961,232,GO:0016020
2551957,232,GO:0022857
2551960,232,GO:0043226
2551966,232,GO:0048856
2551963,232,GO:0055085
2551973,233,GO:0003013
2551972,233,GO:0004930
2551967,233,GO:0005515
2551974,233,GO:0005886
2551971,233,GO:0007165
2551975,233,GO:0007267
2551969,233,GO:0008150
2551970,233,GO:0016020
2551968,233,GO:0042802
2551986,234,GO:0003013
2552006,234,GO:0004620
2552007,234,GO:0004930
2551990,234,GO:0005515
2551987,234,GO:0005575
2552008,234,GO:0005886
2551991,234,GO:0006790
2552004,234,GO:0006810
2552000,234,GO:0006950
2551977,234,GO:0007005
2551995,234,GO:0007049
2551992,234,GO:0007165
2552003,234,GO:0007585
2551998,234,GO:0008081
2551979,234,GO:0008150
2551996,234,GO:0008219
2551981,234,GO:0008283
2552005,234,GO:0009058
2551988,234,GO:0009308
2551976,234,GO:0009790
2552002,234,GO:0016020
2551985,234,GO:0021700
2551983,234,GO:0030154
2551980,234,GO:0032880
2551997,234,GO:0040007
2552001,234,GO:0042592
2551984,234,GO:0043085
2551978,234,GO:0043473
2551999,234,GO:0048646
2551994,234,GO:0048856
2551982,234,GO:0048870
2551989,234,GO:0050877
2551993,234,GO:0055085
2552017,235,GO:0003013
2552016,235,GO:0004930
2552010,235,GO:0005515
2552019,235,GO:0005575
2552018,235,GO:0005886
2552012,235,GO:0005929
2552013,235,GO:0006950
2552015,235,GO:0007165
2552011,235,GO:0008150
2552014,235,GO:0016020
2552009,235,GO:0050877
2552029,236,GO:0005575
2552021,236,GO:0005783
2552020,236,GO:0005886
2552028,236,GO:0006810
2552022,236,GO:0008150
2552025,236,GO:0016020
2552023,236,GO:0022857
2552027,236,GO:0043167
2552024,236,GO:0043226
2552026,236,GO:0055085
2552041,237,GO:0003013
2552039,237,GO:0004930
2552035,237,GO:0005768
2552033,237,GO:0005794
2552030,237,GO:0005886
2552042,237,GO:0006810
2552037,237,GO:0007165
2552032,237,GO:0008150
2552036,237,GO:0016020
2552031,237,GO:0019899
2552038,237,GO:0042277
2552040,237,GO:0043085
2552034,237,GO:0044403
2552046,238,GO:0003735
2552044,238,GO:0005515
2552050,238,GO:0005575
2552047,238,GO:0005737
2552048,238,GO:0005840
2552043,238,GO:0006412
2552045,238,GO:0022618
2552049,238,GO:0043167
2552055,240,GO:0009058
2552052,240,GO:0016491
2552054,240,GO:0019748
2552053,240,GO:0043167
2552051,240,GO:0043473
2552069,241,GO:0002376
2552076,241,GO:0003674
2552083,241,GO:0003676
2552093,241,GO:0003677
2552087,241,GO:0003682
2552090,241,GO:0004930
2552067,241,GO:0005515
2552065,241,GO:0005575
2552066,241,GO:0005634
2552089,241,GO:0005654
2552070,241,GO:0005737
2552058,241,GO:0005829
2552092,241,GO:0006629
2552084,241,GO:0006810
2552082,241,GO:0006950
2552072,241,GO:0007165
2552078,241,GO:0008092
2552074,241,GO:0008134
2552057,241,GO:0008150
2552075,241,GO:0008289
2552086,241,GO:0009058
2552091,241,GO:0019899
2552080,241,GO:0019904
2552064,241,GO:0021700
2552059,241,GO:0030154
2552056,241,GO:0032880
2552077,241,GO:0034641
2552062,241,GO:0042277
2552081,241,GO:0042592
2552068,241,GO:0042802
2552085,241,GO:0043065
2552063,241,GO:0043085
2552061,241,GO:0043167
2552088,241,GO:0043226
2552060,241,GO:0043621
2552071,241,GO:0044281
2552073,241,GO:0048856
2552079,241,GO:0050790
2552096,242,GO:0002376
2552104,242,GO:0004930
2552098,242,GO:0005102
2552095,242,GO:0005515
2552106,242,GO:0005575
2552105,242,GO:0005886
2552100,242,GO:0006950
2552102,242,GO:0007165
2552097,242,GO:0008150
2552094,242,GO:0009636
2552101,242,GO:0016020
2552103,242,GO:0042277
2552099,242,GO:0043226
2552110,243,GO:0003674
2552115,243,GO:0004930
2552117,243,GO:0005575
2552108,243,GO:0005886
2552113,243,GO:0007165
2552109,243,GO:0008150
2552116,243,GO:0008152
2552111,243,GO:0016020
2552114,243,GO:0042277
2552107,243,GO:0042562
2552112,243,GO:0042592
2552118,244,GO:0005739
2552121,244,GO:0005829
2552119,244,GO:0006520
2552124,244,GO:0009058
2552122,244,GO:0016491
2552125,244,GO:0030554
2552120,244,GO:0034641
2552123,244,GO:0044281
2552139,245,GO:0003674
2552146,245,GO:0003677
2552132,245,GO:0005515
2552130,245,GO:0005575
2552131,245,GO:0005634
2552143,245,GO:0005654
2552135,245,GO:0005975
2552144,245,GO:0006629
2552140,245,GO:0006950
2552134,245,GO:0007165
2552137,245,GO:0008134
2552126,245,GO:0008150
2552129,245,GO:0008152
2552138,245,GO:0008289
2552142,245,GO:0009058
2552145,245,GO:0019899
2552141,245,GO:0019904
2552127,245,GO:0030154
2552128,245,GO:0043167
2552133,245,GO:0044281
2552136,245,GO:0048856
2552160,246,GO:0000166
2552154,246,GO:0005515
2552151,246,GO:0005575
2552153,246,GO:0005634
2552165,246,GO:0005654
2552157,246,GO:0005737
2552152,246,GO:0005739
2552149,246,GO:0005829
