assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id,aidx
2672,17200,In vitro inhibitory constant against [125I]DOI binding to 5-hydroxytryptamine 2A receptor in rat cerebral cortex,B,,,Rattus norvegicus,10116.0,,Cerebral cortex,,,12687,D,9,Expert,1,,CHEMBL617920,,BAO_0000221,956.0,,CLD0
2673,2148,Displacement of [3H]ketanserin from 5-hydroxytryptamine 2A receptor of rat brain cortex,B,,,Rattus norvegicus,10116.0,,,,,12687,D,9,Expert,1,,CHEMBL617921,,BAO_0000019,,,CLD0
2674,13345,"Relative binding affinity for D2 receptor and 5-hydroxytryptamine 2A receptor, ratio of Ki",B,,,Rattus norvegicus,10116.0,,,,,105102,D,5,Expert,1,,CHEMBL617922,,BAO_0000224,,,CLD0
2675,5088,Tested for binding affinity towards rat 5-hydroxytryptamine 2A receptor using [3H]DOB as radioligand,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617923,,BAO_0000357,,,CLD0
2676,5088,Tested for binding affinity towards rat 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617924,,BAO_0000357,,,CLD0
2677,17133,Tested in vitro for its ability to bind to 5-hydroxytryptamine 2A receptor using [125 I]-DOI as radioligand,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617925,,BAO_0000357,,,CLD0
2678,17133,In vitro binding to 5-hydroxytryptamine 2A receptor using [125 I]-DOI,B,,,Rattus norvegicus,10116.0,,,,,12687,D,9,Expert,1,,CHEMBL617926,,BAO_0000357,,,CLD0
2679,16532,The binding affinity at 5-hydroxytryptamine 2A receptor was determined using [3H]ketanserin,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617927,,BAO_0000357,,,CLD0
2680,15086,The compound was tested for binding affinity against 5-hydroxytryptamine 2A receptor,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617928,,BAO_0000357,,,CLD0
2681,2309,Binding affinity for 5-hydroxytryptamine 2A receptor in rat cortex using [3H]ketanserin,B,,,Rattus norvegicus,10116.0,,Cortex,,,12687,D,9,Expert,1,,CHEMBL617929,,BAO_0000221,1851.0,,CLD0
2682,12953,Binding affinity to 5-hydroxytryptamine 2A receptor from rat cortex assayed using [3H]ketanserin as radioligand.,B,,,,,,,,,12687,H,8,Expert,1,,CHEMBL617930,,BAO_0000019,,,CLD0
2683,12953,The compound was tested for its binding affinity towards 5-hydroxytryptamine 2A receptor from rat cortex using [3H]ketanserin as radioligand.; Nonactive at 10 uM,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617931,,BAO_0000019,,,CLD0
2684,12953,The compound was tested for its binding affinity towards 5-hydroxytryptamine 2A receptor from rat cortex using [3H]-ketanserin as radioligand; Nonactive at 10 uM,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617932,,BAO_0000019,,,CLD0
2685,16659,Binding affinity for displacement of [3H]ketanserin to rat 5-hydroxytryptamine 2A receptor stably expressed in CHO cells; ND is No Data,B,,,,,,,CHO,,12687,H,8,Autocuration,1,,CHEMBL617933,449.0,BAO_0000219,,,CLD0
2686,16740,In vitro binding affinity at 5-hydroxytryptamine 2A receptor in rat cortical membrane; ND means no data,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617934,,BAO_0000019,,,CLD0
2687,16740,In vitro binding affinity at serotonin 5-hydroxytryptamine 2A receptor in rat cortical membrane; ND means no data,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617935,,BAO_0000019,,,CLD0
2688,17133,Tested for its ability to activate phospholipase C by quantification of IP3 at cloned rat 5-hydroxytryptamine 2A receptor; Not determined,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617936,,BAO_0000357,,,CLD0
2689,17211,Ability to displace [3H]ketanserin (0.5 nM) from cerebral cortex of rat 5-hydroxytryptamine 2A receptor; NT=not tested,B,,,,,,Cerebral cortex,,,12687,H,8,Autocuration,1,,CHEMBL617937,,BAO_0000221,956.0,,CLD0
2690,17331,Binding affinity against 5-hydroxytryptamine 2A receptor by displacement of [3H]-ketanserin from rat prefrontal cerebral cortex mambranes; Not tested,B,,,,,,Frontal cortex,,,12687,H,8,Autocuration,1,,CHEMBL617938,,BAO_0000221,1870.0,,CLD0
2691,16633,Compound was evaluated for effective dose measured in nmol/kg following a dose of 0.04 mg/kg and 0.093 uM/kg (95%CI); range 32-63,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617939,,BAO_0000218,,,CLD0
2692,16633,Compound was evaluated for the percentage of rats disrupted following a dose of 0.04 mg/kg and 0.097 uM/kg,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617940,,BAO_0000218,,,CLD0
2693,16633,Compound was evaluated for the percentage of rats disrupted following a dose of 0.08 mg/kg and 0.194 uM/kg,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617941,,BAO_0000218,,,CLD0
2694,15026,Ratio of pKi of 5-HT2A to that of 5-HT2C receptor,B,,,,,,,,,12687,H,8,Expert,1,,CHEMBL617942,,BAO_0000357,,,CLD0
2695,15026,Ratio of pKi of 5-HT2A to that of D2 receptor,B,,,,,,,,,12687,H,8,Expert,1,,CHEMBL617943,,BAO_0000357,,,CLD0
2696,16404,Selectivity ratio towards KB of 5-hydroxytryptamine 2A receptor to 5-hydroxytryptamine 2B receptor,B,,,,,,,,,105093,H,4,Expert,1,,CHEMBL617944,,BAO_0000224,,,CLD0
2697,16404,Selectivity ratio towards KB of 5-hydroxytryptamine 2A receptor to 5-hydroxytryptamine 2B receptor,B,,,,,,,,,105093,H,4,Expert,1,,CHEMBL617945,,BAO_0000224,,,CLD0
2698,16404,Selectivity ratio towards Ki of 5-hydroxytryptamine 2A receptor to 5-hydroxytryptamine 2C receptor,B,,,,,,,,,105075,H,4,Expert,1,,CHEMBL617946,,BAO_0000224,,,CLD0
2699,16404,Selectivity ratio towards Ki of 5-hydroxytryptamine 2A receptor to 5-hydroxytryptamine 2C receptor; ND is no data,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617947,,BAO_0000357,,,CLD0
2700,16326,Percent maximal 5-HT stimulation at cloned rat 5-hydroxytryptamine 2A receptor (phosphoinositide hydrolysis study) at a conc of 100 uM,B,,,,,,,,,12687,H,8,Expert,1,,CHEMBL617948,,BAO_0000357,,,CLD0
2701,15847,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 2A receptor of rat,F,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL858116,,BAO_0000019,,,CLD0
2702,15847,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 2A receptor of rat; ND means not done,F,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617949,,BAO_0000019,,,CLD0
2703,15329,Effectiveness of compound in blocking 5-hydroxytryptamine 2A receptor-mediated contractions of rat tail artery,F,,,,,,Tail,,,12687,H,8,Autocuration,1,,CHEMBL617950,,BAO_0000221,2415.0,,CLD0
2704,16404,Negative log concentration of antagonist on 5-hydroxytryptamine 2A receptor in rat thoracic aorta,F,,,,,,Thoracic aorta,,,12687,H,8,Expert,1,,CHEMBL617951,,BAO_0000221,1515.0,,CLD0
2705,16404,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2A receptor of Rat thoracic aorta,F,,,,,,Thoracic aorta,,,12687,H,8,Expert,1,,CHEMBL617952,,BAO_0000221,1515.0,,CLD0
2706,16404,Negative log concentration of antagonistic compound was determined on 5-hydroxytryptamine 2A receptor of Rat thoracic aorta; ND is not determined.,F,,,,,,Thoracic aorta,,,12687,H,8,Autocuration,1,,CHEMBL617953,,BAO_0000221,1515.0,,CLD0
2707,12861,Binding activity radioligand.,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617954,,BAO_0000357,,,CLD0
2708,12861,Binding activity against 5-hydroxytryptamine 2C receptor from pig cortex membrane using [3H]mesulergine as radioligand.,B,,,,,,,,,12687,H,8,Expert,1,,CHEMBL617955,,BAO_0000019,,,CLD0
2709,12861,Binding activity against 5-hydroxytryptamine 2C receptor from pig cortex membrane using [3H]mesulergine as radioligand; NA Not Available,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL857071,,BAO_0000019,,,CLD0
2710,12490,Displacement of [3H]DOB binding to 5-hydroxytryptamine 2A receptor from rat cortex homogenate,B,,,,,,Cortex,,,12687,H,8,Expert,1,,CHEMBL617270,,BAO_0000019,1851.0,,CLD0
2711,12827,Binding affinity towards 5-hydroxytryptamine 3 receptor in membranes of N1E-115 neuroblastoma cells using [3H]-ICS 205-930,B,,,,,,,N1E-115,,12687,H,8,Autocuration,1,,CHEMBL617271,339.0,BAO_0000219,,,CLD0
2712,12827,Binding affinity towards 5-hydroxytryptamine 3 receptor in membranes of N1E-115 neuroblastoma cells using [3H]-ICS 205-930; Not determined,B,,,,,,,N1E-115,,12687,H,8,Autocuration,1,,CHEMBL617272,339.0,BAO_0000219,,,CLD0
2713,12918,Binding affinity was evaluated by 5-hydroxytryptamine 2A receptor agonism in the rat cortex by displacing ketanserin,B,,,,,,,,,12687,H,8,Autocuration,1,,CHEMBL617273,,BAO_0000019,,,CLD0
2714,12919,Agonistic activity against 5-hydroxytryptamine 2A receptor in rat cortex using [3H]-ketanserin,F,,,Rattus norvegicus,10116.0,,Cortex,,,12687,D,9,Expert,1,,CHEMBL617274,,BAO_0000221,1851.0,,CLD0
2715,17723,Binding affinity towards human serotonin 5-hydroxytryptamine 2C receptor,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617275,,BAO_0000357,,,CLD0
2716,6013,Binding affinity towards 5-hydroxytryptamine 2C receptor,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617276,,BAO_0000357,,,CLD0
2717,16293,Binding affinity towards human 5-hydroxytryptamine 2C receptor,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617277,,BAO_0000357,,,CLD0
2718,3857,Binding affinity using [125I]DOI as radioligand with membranes isolated from a CHO-k cell line expressing the human 5-hydroxytryptamine 2C receptor,B,,,,,,,CHO-k,,108,H,8,Expert,1,,CHEMBL617278,,BAO_0000219,,,CLD0
2719,3857,Binding affinity using [125I]DOI as radioligand with membranes isolated from a CHO-k cell line expressing the human 5-hydroxytryptamine 2C receptor; Not determined,B,,,,,,,CHO-k,,108,H,8,Expert,1,,CHEMBL617279,,BAO_0000219,,,CLD0
2720,3857,Binding affinity using [3H]mesulergine as radioligand with receptor membranes isolated from a CHO-k cell line expressing the human 5-hydroxytryptamine 2C receptor,B,,,,,,,CHO-k,,108,H,8,Expert,1,,CHEMBL617280,,BAO_0000219,,,CLD0
2721,15363,Compound was tested for the displacement of [125I]DOI from cloned human 5-hydroxytryptamine 2C receptor,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617281,,BAO_0000357,,,CLD0
2722,15363,Compound was tested for the displacement of [125I]DOI from cloned human 5-hydroxytryptamine 2C receptor,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617282,,BAO_0000357,,,CLD0
2723,16441,Tested on transfected cell membranes selectively expressing human 5-hydroxytryptamine 2C receptor using [3H]mesulergine,B,,,,,,,,,108,H,8,Expert,1,,CHEMBL617283,,BAO_0000019,,,CLD0
2724,16441,Tested on transfected cell membranes selectively expressing human 5-hydroxytryptamine 2C receptor using [3H]-mesulergine; ND is No Data.,B,,,,,,,,,108,H,8,Expert,1,,CHEMBL617284,,BAO_0000019,,,CLD0
2725,4176,In vitro binding affinity towards human 5-hydroxytryptamine 2C receptor expressed in HEK293 cells was determined using [3H]mesulergine as radioligand,B,,,,,,,HEK293,,108,H,8,Autocuration,1,,CHEMBL617285,722.0,BAO_0000219,,,CLD0
2726,17085,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 2C receptor,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617286,,BAO_0000019,,,CLD0
2727,17200,Inhibitory constant against cloned human 5-hydroxytryptamine 2C receptor using with [125I]- DOI radioligand,B,,,Homo sapiens,9606.0,,,,,108,D,9,Expert,1,,CHEMBL617287,,BAO_0000357,,,CLD0
2728,5088,Binding affinity towards human 5-hydroxytryptamine 2C receptor.,B,,,,,,,,,108,H,8,Expert,1,,CHEMBL617288,,BAO_0000357,,,CLD0
2729,5088,Tested for binding affinity towards human 5-hydroxytryptamine 2C receptor using [3H]DOB as radioligand,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617289,,BAO_0000357,,,CLD0
2730,5088,Tested for binding affinity towards human 5-hydroxytryptamine 2C receptor using [3H]mesulergine as radioligand,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL872917,,BAO_0000357,,,CLD0
2731,5088,Tested for binding affinity towards human 5-hydroxytryptamine 2C receptor using [3H]5-HT as radioligand,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617290,,BAO_0000357,,,CLD0
2732,16659,Binding affinity for displacement of [3H]mesulergine to human 5-hydroxytryptamine 2C receptor stably expressed in CHO cells,B,,,,,,,CHO,,108,H,8,Autocuration,1,,CHEMBL617291,449.0,BAO_0000219,,,CLD0
2733,16659,Binding affinity for displacement of [3H]mesulergine to human 5-hydroxytryptamine 2C receptor stably expressed in CHO cells; ND is no data,B,,,,,,,CHO,,108,H,8,Autocuration,1,,CHEMBL617292,449.0,BAO_0000219,,,CLD0
2734,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 2C receptor expressed in 3T3 cells using [3H]5-HT as radioligand; Not determined,B,,,,,,,NIH3T3,,108,H,8,Autocuration,1,,CHEMBL617293,723.0,BAO_0000219,,,CLD0
2735,6857,Relative efficacy against human 5-hydroxytryptamine 2B receptor expressed in CHO cells using fluorometric imaging plate reader relative to 10 uM 5-HT,F,,,Homo sapiens,9606.0,,,CHO,,108,D,9,Expert,1,,CHEMBL617294,449.0,BAO_0000219,,,CLD0
2736,3857,Inhibitory activity using [3H]mesulergine as radioligand with receptor membranes isolated from a CHO-k cell line expressing the human 5-hydroxytryptamine 2C receptor at a concentration of 1 uM,B,,,,,,,CHO-k,,108,H,8,Expert,1,,CHEMBL617295,,BAO_0000219,,,CLD0
2737,12861,Binding activity radioligand.,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617296,,BAO_0000357,,,CLD0
2738,12861,Binding activity against 5-hydroxytryptamine 2C receptor from human brain cortex using [3H]mesulergine as radioligand.,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617297,,BAO_0000019,,,CLD0
2739,5104,Binding affinity for human cloned 5-hydroxytryptamine 2C receptor expressed in CHO cells using [3H]mesulergine as radioligand,B,,,,,,,CHO,,108,H,8,Expert,1,,CHEMBL617298,449.0,BAO_0000219,,,CLD0
2740,5105,Binding affinity at human cloned 5-hydroxytryptamine 2C receptor expressed in CHO cells by [3H]mesulergine displacement.,B,,,,,,,CHO,,108,H,8,Expert,1,,CHEMBL617299,449.0,BAO_0000219,,,CLD0
2741,5105,Binding affinity for human cloned 5-hydroxytryptamine 2C receptor expressed in CHO cells using [3H]mesulergine as radioligand; NT means not tested,B,,,,,,,CHO,,108,H,8,Autocuration,1,,CHEMBL617300,449.0,BAO_0000219,,,CLD0
2742,5254,Binding affinity against 5-HT2C receptor,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617454,,BAO_0000357,,,CLD0
2743,13267,Antagonistic binding affinity measured against 5-hydroxytryptamine 2C receptor (human clone expressed in 293 cells) using [3H]mesulergine as radioligand,B,,,,,,,HEK293,,108,H,8,Autocuration,1,,CHEMBL617505,722.0,BAO_0000219,,,CLD0
2744,14157,Displacement of [3H]mesulergine from 5-hydroxytryptamine 2C receptor expressed in HEK 293 cells,B,,,Homo sapiens,9606.0,,,HEK293,,108,D,9,Expert,1,,CHEMBL617506,722.0,BAO_0000219,,,CLD0
2745,12936,Binding affinity against human 5-hydroxytryptamine 2C receptor expressed in 293 cells using [3H]mesulergine,B,,,Homo sapiens,9606.0,,,HEK293,,108,D,9,Expert,1,,CHEMBL617507,722.0,BAO_0000219,,,CLD0
2746,14068,Binding affinity against human 5-hydroxytryptamine 2C receptor using displacement of [3H]DOB,B,,,,,,,,,108,H,8,Expert,1,,CHEMBL617508,,BAO_0000357,,,CLD0
2747,12936,Binding affinity against human 5-hydroxytryptamine 2C receptor expressed in 293 cells using [3H]mesulergine,B,,,Homo sapiens,9606.0,,,HEK293,,108,D,9,Expert,1,,CHEMBL857982,722.0,BAO_0000219,,,CLD0
2748,4540,Binding affinity to human cloned 5-hydroxytryptamine 2C receptor in HEK 293 cells using [3H]- mesulergine as radioligand,B,,,Homo sapiens,9606.0,,,HEK293,,108,D,9,Expert,1,,CHEMBL617509,722.0,BAO_0000219,,,CLD0
2749,4540,Binding affinity to human cloned 5-hydroxytryptamine 2C receptor in HEK 293 cells using [3H]- mesulergine as radioligand; Nd means not determined,B,,,Homo sapiens,9606.0,,,HEK293,,108,D,9,Expert,1,,CHEMBL617510,722.0,BAO_0000219,,,CLD0
2750,6166,Binding affinity towards cloned human 5-hydroxytryptamine 2C receptor was determined,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617511,,BAO_0000357,,,CLD0
2751,17296,Binding affinity against 5-hydroxytryptamine 2C receptor human cloned receptors in HEK 293 cells using [3H]mesulergine as radioligand,B,,,,,,,HEK293,,108,H,8,Autocuration,1,,CHEMBL617512,722.0,BAO_0000219,,,CLD0
2752,17296,Binding affinity against 5-hydroxytryptamine 2C receptor human cloned receptorswithouteffect in HEK 293 cells using [3H]mesulergine as radioligand,B,,,,,,,HEK293,,108,H,8,Autocuration,1,,CHEMBL617749,722.0,BAO_0000219,,,CLD0
2753,15779,Binding affinity towards 5-HT2C (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand.,B,,,,,,,HEK293,,108,H,8,Autocuration,1,,CHEMBL617750,722.0,BAO_0000219,,,CLD0
2754,15779,Binding affinity towards 5-hydroxytryptamine 2C receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand.,B,,,,,,,HEK293,,108,H,8,Autocuration,1,,CHEMBL617751,722.0,BAO_0000219,,,CLD0
2755,14391,Binding affinity towards cloned human 5-hydroxytryptamine 2C receptor expressed in HEK 293 cells using [3H]mesulergine as radioligand,B,,,,,,,HEK293,,108,H,8,Expert,1,,CHEMBL617752,722.0,BAO_0000219,,,CLD0
2756,15779,"Binding affinity towards human cloned 5-hydroxytryptamine 2C receptor in HEK293 cells, using [3H]mesulergine as radioligand",B,,,,,,,HEK293,,108,H,8,Autocuration,1,,CHEMBL617753,722.0,BAO_0000219,,,CLD0
2757,15851,"Binding affinity towards human cloned 5-hydroxytryptamine receptor 2C in HEK293 cells, using [3H]mesulergine as radioligand.",B,,,,,,,HEK293,,108,H,8,Expert,1,,CHEMBL617754,722.0,BAO_0000219,,,CLD0
2758,15851,Displacement of [3H]mesulergine from human 5-hydroxytryptamine 2C receptor expressed in HEK293 cells; compound insoluble,B,,,Homo sapiens,9606.0,,,HEK293,,108,D,9,Expert,1,,CHEMBL617755,722.0,BAO_0000219,,,CLD0
2759,15779,"Binding affinity towards human cloned 5-hydroxytryptamine 2C receptor in HEK293 cells, using [3H]mesulergine as radioligand; no data",B,,,,,,,HEK293,,108,H,8,Autocuration,1,,CHEMBL617756,722.0,BAO_0000219,,,CLD0
2760,3832,Binding affinity towards human cloned 5-hydroxytryptamine 2C receptor of HEK293 cells by displacement of [3H]mesulergine,B,,,,,,,HEK293,,108,H,8,Expert,1,,CHEMBL617757,722.0,BAO_0000219,,,CLD0
2761,3833,In vitro binding affinity at human cloned 5-hydroxytryptamine 2C receptor of HEK293 cells by [3H]mesulergine displacement.,B,,,,,,,HEK293,,108,H,8,Expert,1,,CHEMBL617758,722.0,BAO_0000219,,,CLD0
2762,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 2C receptor expressed in 3T3 cells using [3H]5-HT as radioligand,B,,,,,,,NIH3T3,,108,H,8,Autocuration,1,,CHEMBL617759,723.0,BAO_0000219,,,CLD0
2763,4199,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 2C receptor in HEK 293 cells using [3H]mesulergine as the radioligand,B,,,,,,,HEK293,,108,H,8,Autocuration,1,,CHEMBL617760,722.0,BAO_0000219,,,CLD0
2764,1883,Displacement of [3H]mesulergine from human cloned 5-hydroxytryptamine 2C receptor expressed in CHO-K1 cells,B,,,,,,,CHO-K1,,108,H,8,Expert,1,,CHEMBL617761,485.0,BAO_0000219,,,CLD0
2765,4321,Binding affinity against 5-hydroxytryptamine 2C receptor,B,,,Homo sapiens,9606.0,,,,,108,D,9,Expert,1,,CHEMBL617762,,BAO_0000357,,,CLD0
2766,14875,Compound was tested for binding affinity against human 5-hydroxytryptamine 2C receptor,B,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617763,,BAO_0000357,,,CLD0
2767,15146,Compound was tested for its binding affinity against human cloned 5-hydroxytryptamine 2C receptor in HEK 293 cells using [3H]mesulergine,B,,,,,,,HEK293,,108,H,8,Autocuration,1,,CHEMBL857983,722.0,BAO_0000219,,,CLD0
2768,5213,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 2C receptor in HEK 293 using [3H]mesulergine as a radioligand,B,,,,,,,HEK293,,108,H,8,Autocuration,1,,CHEMBL617764,722.0,BAO_0000219,,,CLD0
2769,16404,Inhibitory constant on human 5-hydroxytryptamine 2C receptor transfected in to HeLa cells,B,,,,,,,HeLa,,108,H,8,Autocuration,1,,CHEMBL617765,308.0,BAO_0000219,,,CLD0
2770,13267,Selectivity as the ratio of Ki value towards 5-hydroxytryptamine 2C receptor to that of pA2 value towards 5-hydroxytryptamine 2B receptor,F,,,,,,,,,108,H,8,Autocuration,1,,CHEMBL617766,,BAO_0000019,,,CLD0
2771,13267,The binding affinity (pKi) measured against 5-hydroxytryptamine 3 receptor of rat hippocampus and entorhinal cortex using [3H]granisetron as radioligand,F,,,,,,Hippocampus,,,108,H,8,Autocuration,1,,CHEMBL617767,,BAO_0000221,10000000.0,,CLD0
2772,14818,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 2C receptor in HEK293 cells using [3H]mesulergine.,B,,,,,,,HEK293,,108,H,8,Autocuration,1,,CHEMBL617768,722.0,BAO_0000219,,,CLD0
2773,4829,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 2C receptor in HEK293 cells, using [3H]5-mesulergine as radioligand",B,,,,,,,HEK293,,108,H,8,Autocuration,1,,CHEMBL617769,722.0,BAO_0000219,,,CLD0
2774,13463,Binding affinity analysed on 5-HT 2C in human clone using [3H]mesulergine as radioligand,B,,,,,,,,,11864,H,8,Autocuration,1,,CHEMBL858023,,BAO_0000357,,,CLD0
