drugind_id,record_id,molregno,max_phase_for_ind,mesh_id,mesh_heading,efo_id,efo_term
28555,1344477,675525,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
28560,1344746,394229,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
28562,1344156,675528,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
28565,1706042,397524,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
28568,1344598,394231,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
28571,1343114,675522,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
28574,1343491,675576,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
28589,1344218,675431,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
28592,1343310,675454,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
28594,1344968,7494,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
28596,1343745,675435,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
28598,1343940,33727,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
28603,1706227,699470,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
28624,1392931,1121918,4.0,D002289,"Carcinoma, Non-Small-Cell Lung",EFO:0003060,non-small cell lung carcinoma
28625,1392894,1121881,4.0,D009101,Multiple Myeloma,EFO:0001378,multiple myeloma
28626,1392891,1121878,4.0,D009101,Multiple Myeloma,EFO:0001378,multiple myeloma
28627,1879125,1540479,4.0,D008545,Melanoma,EFO:0002617,metastatic melanoma
28628,1879163,1540509,4.0,D015658,HIV Infections,EFO:0000180,HIV-1 infection
28631,1344228,74911,4.0,D015658,HIV Infections,EFO:0000180,HIV-1 infection
28632,2473783,1927281,4.0,D009101,Multiple Myeloma,EFO:0001378,multiple myeloma
28633,1706211,493099,4.0,D008080,Liposarcoma,EFO:0000569,liposarcoma
28634,1679373,1369604,4.0,D015658,HIV Infections,EFO:0000180,HIV-1 infection
28637,1679374,340684,4.0,D015658,HIV Infections,EFO:0000180,HIV-1 infection
28638,1695958,1380135,4.0,D003920,Diabetes Mellitus,EFO:0000400,diabetes mellitus
28639,1706211,493099,4.0,D007890,Leiomyosarcoma,EFO:0000564,leiomyosarcoma
29027,1344089,84624,4.0,D010033,Otitis Media,EFO:0004992,Otitis media
29028,1343826,674353,4.0,D000787,Angina Pectoris,EFO:0003913,angina pectoris
29029,1343423,798263,4.0,D003371,Cough,HP:0012735,Cough
29030,1343115,1418097,4.0,D006255,"Rhinitis, Allergic, Seasonal",EFO:0005854,allergic rhinitis
29031,1344203,28699,4.0,D010001,Osteitis Deformans,EFO:0004261,osteitis deformans
29116,1343581,143284,4.0,D004381,Duodenal Ulcer,EFO:0004607,duodenal ulcer
29117,1702634,1377999,4.0,D008545,Melanoma,EFO:0002617,metastatic melanoma
29118,1344664,88841,4.0,D003248,Constipation,HP:0002019,Constipation
29225,1344171,544432,4.0,D006973,Hypertension,EFO:0000537,hypertension
29226,1344673,675685,4.0,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",EFO:0000095,chronic lymphocytic leukemia
29227,1343572,674764,4.0,D006973,Hypertension,EFO:0000537,hypertension
29228,1344645,61680,4.0,D011014,Pneumonia,EFO:0003106,pneumonia
29229,1343079,2341159,4.0,D015658,HIV Infections,EFO:0000764,HIV infection
29231,1344480,674913,4.0,D011014,Pneumonia,EFO:0003106,pneumonia
29232,1343409,5772,4.0,D008545,Melanoma,EFO:0002617,metastatic melanoma
29233,1343115,1418097,4.0,D010437,Peptic Ulcer,HP:0004398,Peptic ulcer
29236,1344141,56644,4.0,D015464,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",EFO:0000339,chronic myelogenous leukemia
29237,1344645,61680,4.0,D014552,Urinary Tract Infections,EFO:0003103,urinary tract infection
29239,1343903,300022,4.0,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma
29240,1344157,674629,4.0,D015658,HIV Infections,EFO:0000764,HIV infection
29241,1344452,61682,4.0,D014552,Urinary Tract Infections,EFO:0003103,urinary tract infection
29242,1706441,1380087,4.0,D014552,Urinary Tract Infections,EFO:0003103,urinary tract infection
29243,1344978,88100,4.0,D019698,"Hepatitis C, Chronic",EFO:0004220,chronic hepatitis C virus infection
29244,1392876,1121863,4.0,D015452,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,EFO:0000220,acute lymphoblastic leukemia
29245,1702572,1377952,4.0,D020246,Venous Thrombosis,EFO:0003907,deep vein thrombosis
29246,1702635,1503092,4.0,D019698,"Hepatitis C, Chronic",EFO:0004220,chronic hepatitis C virus infection
29247,1976749,1623950,4.0,D019698,"Hepatitis C, Chronic",EFO:0004220,chronic hepatitis C virus infection
29248,1976817,1626776,4.0,D009447,Neuroblastoma,EFO:0000621,neuroblastoma
29249,1702682,1378030,4.0,D003865,"Depressive Disorder, Major",EFO:0003761,unipolar depression
29250,2473671,1927217,4.0,D009101,Multiple Myeloma,EFO:0001378,multiple myeloma
29252,1705052,626138,4.0,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction
29253,2472829,1926835,4.0,D006973,Hypertension,EFO:0000537,hypertension
29254,1702572,1377952,4.0,D011655,Pulmonary Embolism,EFO:0003827,pulmonary embolism
29255,1343426,674838,4.0,D020250,Postoperative Nausea and Vomiting,EFO:0004888,post operative nausea and vomiting
29257,2473404,1825632,4.0,D019698,"Hepatitis C, Chronic",EFO:0004220,chronic hepatitis C virus infection
29258,2472828,1926834,4.0,D019698,"Hepatitis C, Chronic",EFO:0004220,chronic hepatitis C virus infection
29259,2139038,1417028,4.0,D006333,Heart Failure,EFO:0000373,congestive heart failure
29278,1344376,630439,4.0,D017180,"Tachycardia, Ventricular",EFO:0005306,ventricular tachycardia
29279,1344376,630439,4.0,D014693,Ventricular Fibrillation,EFO:0004287,ventricular fibrillation
29282,1344594,674709,4.0,D004696,Endocarditis,EFO:0000465,endocarditis
29285,1344616,674474,4.0,D004696,Endocarditis,EFO:0000465,endocarditis
29286,1705111,2039301,4.0,D009325,Nausea,EFO:0006911,Chemotherapy-induced nausea and vomiting
29287,1343825,169321,4.0,D015179,Colorectal Neoplasms,EFO:0005842,colorectal cancer
39680,1937961,1117844,3.0,D002289,"Carcinoma, Non-Small-Cell Lung",EFO:0003060,non-small cell lung carcinoma
39683,1699551,59311,3.0,D014352,Trypanosomiasis,DOID:10113,trypanosomiasis
39687,2794201,2039178,3.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39688,1701897,1377671,-1.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39692,1344872,314132,4.0,D014352,Trypanosomiasis,DOID:10113,trypanosomiasis
39696,1344872,314132,4.0,D007896,Leishmaniasis,EFO:0005044,Leishmaniasis
39697,1344319,452635,4.0,D010301,"Parkinson Disease, Postencephalitic",EFO:1001402,postencephalitic Parkinson disease
39698,1706182,755916,3.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39702,1699551,59311,3.0,D007896,Leishmaniasis,EFO:0005044,Leishmaniasis
39705,2794202,2039275,-1.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39707,1699893,406189,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39708,1706220,2451,-1.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39709,1703564,175331,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39715,1702847,681696,2.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39716,1700516,1376576,-1.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39717,1696979,1381470,3.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39725,1702849,418428,-1.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39727,1703442,706010,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39728,1704052,33773,-1.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39729,1696077,1380395,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39730,1696257,1380662,-1.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39739,1699870,486977,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39740,1696343,1380747,3.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39742,1702968,837083,-1.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39745,1696034,1380352,3.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39746,1696277,1380682,-1.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39747,2792274,2039336,3.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39748,1702335,478003,4.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39754,1702447,217548,-1.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39755,1703672,1140314,3.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39756,1703925,1378531,-1.0,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis
39758,1696058,1380376,1.0,D020300,Intracranial Hemorrhages,EFO:0000551,intracranial hemorrhage
39761,1702505,347877,2.0,D004833,"Epilepsy, Temporal Lobe",EFO:0000773,temporal lobe epilepsy
39762,1344374,508667,3.0,D004314,Down Syndrome,EFO:0001064,Down syndrome
39782,1343773,450864,3.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
39783,1343415,675581,4.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
39784,1343081,1280,3.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
39785,1343276,674325,4.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
39788,1344020,304798,4.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
39789,1344230,374548,4.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
39790,1344595,337366,4.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
39792,1344998,675483,4.0,D010051,Ovarian Neoplasms,EFO:0003893,ovarian neoplasm
39796,2795476,3012,1.0,D013471,Sunburn,EFO:0003958,sunburn
39800,1343134,146,1.0,D034381,Hearing Loss,EFO:0004238,hearing loss
39806,1702458,369464,3.0,D016640,"Diabetes, Gestational",EFO:0004593,gestational diabetes
39808,1343096,5582,3.0,D016640,"Diabetes, Gestational",EFO:0004593,gestational diabetes
39812,1705422,25047,4.0,D007896,Leishmaniasis,EFO:0005044,Leishmaniasis
39813,1343126,8873,3.0,D007896,Leishmaniasis,EFO:0005044,Leishmaniasis
39815,1344899,675699,2.0,D013736,Testicular Neoplasms,EFO:0005088,testicular carcinoma
39827,1344267,27308,4.0,D001228,Aspergillosis,EFO:0007157,aspergillosis
39893,1343564,675712,4.0,D003234,"Conjunctivitis, Bacterial",EFO:1000829,bacterial conjunctivitis
39894,1344064,577488,3.0,D003234,"Conjunctivitis, Bacterial",EFO:1000829,bacterial conjunctivitis
39899,1699492,992582,2.0,D017029,"Epilepsy, Complex Partial",EFO:1000877,complex partial epilepsy
39900,1343561,136161,3.0,D017029,"Epilepsy, Complex Partial",EFO:1000877,complex partial epilepsy
39904,1344970,72873,3.0,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
39905,1343629,674816,4.0,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
39930,1344453,674573,4.0,D006962,"Hyperparathyroidism, Secondary",EFO:1001173,secondary hyperparathyroidism
39968,1702685,1214046,4.0,D020522,"Lymphoma, Mantle-Cell",EFO:1001469,Mantle cell lymphoma
39969,1344885,675578,3.0,D020522,"Lymphoma, Mantle-Cell",EFO:1001469,Mantle cell lymphoma
39985,1697155,675527,2.0,D018798,"Anemia, Iron-Deficiency",HP:0001891,Iron deficiency anemia
39986,1344107,674591,4.0,D018798,"Anemia, Iron-Deficiency",HP:0001891,Iron deficiency anemia
40003,1879139,22393,2.0,D002100,Cachexia,HP:0004326,Cachexia
40004,1705256,1117936,2.0,D002100,Cachexia,HP:0004326,Cachexia
40038,1938038,1592363,4.0,D017086,beta-Thalassemia,Orphanet:848,Beta-thalassemia
40039,1343749,564990,4.0,D017086,beta-Thalassemia,Orphanet:848,Beta-thalassemia
40053,1699897,1376152,2.0,D002292,"Carcinoma, Renal Cell",EFO:0000640,papillary renal cell carcinoma
40054,1706745,1381743,1.0,D000881,Anthrax,EFO:0000778,anthrax infection
40055,1344781,674662,2.0,D009220,Myositis,EFO:0000783,myositis
40069,1344721,8062,4.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40070,1344343,1927101,4.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40071,1344155,47340,4.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40072,1344913,2341540,3.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40073,1344580,717,3.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40074,1696274,1380679,1.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40076,1344888,407354,3.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40077,1344572,1248731,4.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40078,1679381,1277553,2.0,D010051,Ovarian Neoplasms,EFO:0003893,ovarian neoplasm
40084,1343917,222633,4.0,D016585,"Vaginosis, Bacterial",EFO:0003932,bacterial vaginosis
40091,1344272,674619,1.0,D007627,Keloid,EFO:0004212,Keloid
40092,1343938,20881,2.0,D034381,Hearing Loss,EFO:0004238,hearing loss
40093,1702458,369464,2.0,D015430,Weight Gain,EFO:0004566,body weight gain
40106,2795476,3012,1.0,D013375,Substance Withdrawal Syndrome,EFO:0005800,substance withdrawal syndrome
40119,1390835,675776,2.0,D006660,Histoplasmosis,EFO:0007310,histoplasmosis
40130,1343866,97867,2.0,D012852,Sinusitis,EFO:0007486,sinusitis
40132,1343876,313314,3.0,D012852,Sinusitis,EFO:0007486,sinusitis
40182,1702492,139940,3.0,D017029,"Epilepsy, Complex Partial",EFO:1000877,complex partial epilepsy
40186,1699207,1078535,3.0,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
40187,1343938,20881,2.0,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
40188,1344207,674650,2.0,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
40202,1343248,674387,2.0,D007713,Klinefelter Syndrome,EFO:1001006,Klinefelter's syndrome
40223,1706067,675235,3.0,D006962,"Hyperparathyroidism, Secondary",EFO:1001173,secondary hyperparathyroidism
40260,1707005,1381932,1.0,D020522,"Lymphoma, Mantle-Cell",EFO:1001469,Mantle cell lymphoma
40272,1697461,1380863,4.0,D018798,"Anemia, Iron-Deficiency",HP:0001891,Iron deficiency anemia
40273,1344734,675816,3.0,D018798,"Anemia, Iron-Deficiency",HP:0001891,Iron deficiency anemia
40323,1699704,15938,3.0,D017086,beta-Thalassemia,Orphanet:848,Beta-thalassemia
40326,1703693,1054485,4.0,D014352,Trypanosomiasis,DOID:10113,trypanosomiasis
40328,1344800,1383003,2.0,D014806,Vitamin B 12 Deficiency,EFO:0000734,vitamin B12 deficiency
40330,1343941,674747,1.0,D013584,"Sarcoma, Synovial",EFO:0001376,synovial sarcoma
40331,2795476,3012,2.0,D001014,Aortic Aneurysm,EFO:0001666,aortic aneurysm
40344,1390842,699374,4.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40345,1343623,598447,4.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40346,1343283,1073669,4.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40347,1343824,12825,3.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40348,1976739,469866,3.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40350,1702690,78759,3.0,D010051,Ovarian Neoplasms,EFO:0003893,ovarian neoplasm
40351,1976818,1626777,3.0,D010051,Ovarian Neoplasms,EFO:0003893,ovarian neoplasm
40354,1343878,87251,0.5,D016585,"Vaginosis, Bacterial",EFO:0003932,bacterial vaginosis
40358,1937957,1592332,1.0,D006525,"Hepatitis, Viral, Human",EFO:0004196,viral human hepatitis infection
40376,1703649,238204,3.0,D029481,"Bronchitis, Chronic",EFO:0006505,chronic bronchitis
40377,1343640,570147,4.0,D029481,"Bronchitis, Chronic",EFO:0006505,chronic bronchitis
40378,3956795,2832775,4.0,D029481,"Bronchitis, Chronic",EFO:0006505,chronic bronchitis
40379,1706417,706065,3.0,D029481,"Bronchitis, Chronic",EFO:0006505,chronic bronchitis
40382,1343397,334337,4.0,D001228,Aspergillosis,EFO:0007157,aspergillosis
40384,1343129,84251,3.0,D001228,Aspergillosis,EFO:0007157,aspergillosis
40405,1696252,1380657,1.0,D012852,Sinusitis,EFO:0007486,sinusitis
40406,1344798,27229,3.0,D012852,Sinusitis,EFO:0007486,sinusitis
40407,3956795,2832775,4.0,D012852,Sinusitis,EFO:0007486,sinusitis
40436,3956795,2832775,4.0,D003234,"Conjunctivitis, Bacterial",EFO:1000829,bacterial conjunctivitis
40449,1696279,675570,1.0,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
40450,1701491,2464675,3.0,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
40461,1344062,675515,2.0,D000789,"Angina, Unstable",EFO:1000985,intermediate coronary syndrome
40484,1703364,195734,3.0,D006962,"Hyperparathyroidism, Secondary",EFO:1001173,secondary hyperparathyroidism
40516,1343246,675133,4.0,D020522,"Lymphoma, Mantle-Cell",EFO:1001469,Mantle cell lymphoma
40517,1879144,319858,2.0,D020522,"Lymphoma, Mantle-Cell",EFO:1001469,Mantle cell lymphoma
40527,1697260,675442,4.0,D018798,"Anemia, Iron-Deficiency",HP:0001891,Iron deficiency anemia
40572,1343917,222633,4.0,D014245,Trichomonas Infections,DOID:1947,trichomoniasis
40577,1343246,675133,2.0,D018269,"Carcinoma, Endometrioid",EFO:0000466,endometrioid carcinoma
40584,1343992,27251,1.0,D004314,Down Syndrome,EFO:0001064,Down syndrome
40585,1344706,675516,1.0,D011552,Pseudomonas Infections,EFO:0001076,Pseudomonas infection
40592,2473748,1525737,2.0,D017285,Polymyositis,EFO:0003063,polymyositis
40595,1343938,20881,2.0,D012206,Rhabdomyolysis,EFO:0003867,rhabdomyolysis
40596,1706147,618203,3.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40599,1344395,63252,2.0,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
40603,1343286,688684,2.0,D034381,Hearing Loss,EFO:0004238,hearing loss
40610,1703693,1054485,2.0,D007898,"Leishmaniasis, Visceral",EFO:0005045,visceral Leishmaniasis
40611,1344798,27229,2.0,D001327,Autoimmune Diseases,EFO:0005140,autoimmune disease
40628,1344867,100157,2.0,D003139,Common Cold,EFO:0007214,common cold
40629,1343843,674675,4.0,D003139,Common Cold,EFO:0007214,common cold
40631,1392893,1121880,2.0,D016919,"Meningitis, Cryptococcal",EFO:0007228,cryptococcal meningitis
40640,1392866,1121853,1.0,D006660,Histoplasmosis,EFO:0007310,histoplasmosis
40641,1344955,2831997,2.0,D006660,Histoplasmosis,EFO:0007310,histoplasmosis
40654,1344997,675485,3.0,D012852,Sinusitis,EFO:0007486,sinusitis
40661,1343903,300022,3.0,D004806,Ependymoma,EFO:1000028,ependymoma
40687,1343077,1712,4.0,D003234,"Conjunctivitis, Bacterial",EFO:1000829,bacterial conjunctivitis
40689,1702338,511465,3.0,D008303,Malignant Carcinoid Syndrome,EFO:1000852,carcinoid syndrome
40692,1701012,1376855,2.0,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
40694,1344737,923,2.0,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
40695,1344517,675700,2.0,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
40701,1344401,188815,2.0,D000789,"Angina, Unstable",EFO:1000985,intermediate coronary syndrome
40719,1343577,13758,3.0,D058387,Candidemia,EFO:1001282,Candidemia
40733,1344559,6723,4.0,D052256,Tendinopathy,EFO:1001434,Tendinopathy
40745,2139022,1763572,2.0,D020522,"Lymphoma, Mantle-Cell",EFO:1001469,Mantle cell lymphoma
40746,1697251,675439,2.0,D020522,"Lymphoma, Mantle-Cell",EFO:1001469,Mantle cell lymphoma
40756,1344116,674781,3.0,D018798,"Anemia, Iron-Deficiency",HP:0001891,Iron deficiency anemia
40790,1344913,2341540,2.0,D017086,beta-Thalassemia,Orphanet:848,Beta-thalassemia
40799,1344390,675589,1.0,D004314,Down Syndrome,EFO:0001064,Down syndrome
40800,1344750,674282,1.0,D011552,Pseudomonas Infections,EFO:0001076,Pseudomonas infection
40806,1343230,374037,3.0,D010019,Osteomyelitis,EFO:0003102,osteomyelitis
40818,1344998,675483,2.0,D007627,Keloid,EFO:0004212,Keloid
40826,1705422,25047,4.0,D007898,"Leishmaniasis, Visceral",EFO:0005045,visceral Leishmaniasis
40842,1343577,13758,3.0,D001228,Aspergillosis,EFO:0007157,aspergillosis
40854,1344337,365281,3.0,D017359,HELLP Syndrome,EFO:0007297,HELLP syndrome
40868,1343830,138562,2.0,D012852,Sinusitis,EFO:0007486,sinusitis
40877,1344829,368538,1.0,D004806,Ependymoma,EFO:1000028,ependymoma
40882,1879120,1335704,2.0,D013945,Thymoma,EFO:1000581,Thymoma
40905,1344064,577488,1.0,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome
40943,1344572,1248731,2.0,D020522,"Lymphoma, Mantle-Cell",EFO:1001469,Mantle cell lymphoma
40944,1343323,63649,4.0,D020522,"Lymphoma, Mantle-Cell",EFO:1001469,Mantle cell lymphoma
40951,1696456,675360,2.0,D016055,Urinary Retention,HP:0000016,Urinary retention
40957,1698674,674774,4.0,D018798,"Anemia, Iron-Deficiency",HP:0001891,Iron deficiency anemia
40965,1343323,63649,1.0,D002100,Cachexia,HP:0004326,Cachexia
40997,2473461,520121,2.0,D018262,"Adenocarcinoma, Clear Cell",EFO:0000348,clear cell adenocarcinoma
