molregno,syn_type,molsyn_id,res_stem_id,synonyms
71670,OTHER,6519,,Clerodol
71670,OTHER,6520,,Fagarasterol
71670,OTHER,6521,,Farganasterol
71670,OTHER,6522,,Monogynol B
102688,OTHER,6523,,Amentoflavone
112665,TRADE_NAME,6526,,Cefotaxime
191163,OTHER,6532,,Rosmarinic acid
112701,OTHER,6536,,Docebenone
112803,RESEARCH_CODE,6537,94.0,BMS-262084
112907,RESEARCH_CODE,6538,94.0,BMS-363130
112970,RESEARCH_CODE,6539,129.0,CGP-12177
113005,RESEARCH_CODE,6540,498.0,R-100943
113390,OTHER,6543,,Supidimide
113769,RESEARCH_CODE,6544,498.0,R-106168
113923,RESEARCH_CODE,6546,94.0,BMS-354326
113949,OTHER,6547,,Methylpiperazine
113993,OTHER,6548,,2-Phthalimidoglutaramic Acid
114361,RESEARCH_CODE,6550,152.0,CP-66713
114750,RESEARCH_CODE,6555,619.0,U-62066
115763,OTHER,6558,,Brobactam
115776,RESEARCH_CODE,6559,281.0,ICI-215001
116301,OTHER,6560,,Irindalone
375161,OTHER,6562,,Aminoguanidine
116529,RESEARCH_CODE,6567,636.0,WAY-123783
116650,RESEARCH_CODE,6568,341.0,L-692429
116848,FDA,6572,,Candesartan
116885,OTHER,6575,,Proline
116908,RESEARCH_CODE,6576,522.0,SB-203207
116949,OTHER,6578,,BIBR-277SE
117020,OTHER,6585,,Paroxypropione
117108,USAN,6591,,Dienestrol
117385,OTHER,6594,,Terguride
244450,OTHER,6595,,Differin
118031,OTHER,6597,,Saripidem
118194,RESEARCH_CODE,6599,577.0,TAK-147
118194,OTHER,6600,,Zanapezil
118308,RESEARCH_CODE,6601,341.0,L-736309
118617,OTHER,6603,,Tolectin
118617,FDA,6605,,Tolmetin
118906,RESEARCH_CODE,6608,341.0,L-658758
508138,OTHER,6611,,Zeftera
508138,OTHER,6612,,Zevtera
119178,RESEARCH_CODE,6622,517.0,Ro-32-3555
119183,RESEARCH_CODE,6623,517.0,Ro-37-9790
119300,OTHER,6624,,Piromidic acid
119640,TRADE_NAME,6641,,Ifsofamide
119717,INN,6646,,Fluostigmine
119717,USAN,6648,,Isoflurophate
120521,RESEARCH_CODE,6655,362.0,LY-235879
120586,RESEARCH_CODE,6656,362.0,LY-219641
188740,OTHER,6658,,Sepimostat
120908,RESEARCH_CODE,6659,362.0,LY-295501
121112,RESEARCH_CODE,6660,362.0,LY-206970
121116,RESEARCH_CODE,6661,362.0,LY-235535
456056,OTHER,6669,,Ampicillin/ampicillin trihydrate
121124,RESEARCH_CODE,6671,543.0,SK&F-82526J
121124,RESEARCH_CODE,6672,542.0,SK-82526-J
121132,RESEARCH_CODE,6673,362.0,LY-225789
121276,RESEARCH_CODE,6674,575.0,T-1032
183965,RESEARCH_CODE,6675,3.0,A-74704
121425,RESEARCH_CODE,6676,129.0,CGP-49941
121688,RESEARCH_CODE,6678,372.0,MDL-100192
121889,RESEARCH_CODE,6679,509.0,RPR-128506
121902,RESEARCH_CODE,6680,341.0,L-163579
121975,RESEARCH_CODE,6681,509.0,RPR-120534
121995,RESEARCH_CODE,6682,509.0,RPR-120526
122023,RESEARCH_CODE,6683,341.0,L-162393
122083,RESEARCH_CODE,6684,509.0,RPR-126096
122170,RESEARCH_CODE,6685,3.0,A-70569-1
122170,OTHER,6686,,ABBOTT-70569
122170,OTHER,6687,,ABBOTT-70569-1
122170,RESEARCH_CODE,6688,9.0,ABT-569
122170,OTHER,6689,,Gabitril
122170,RESEARCH_CODE,6690,426.0,NNC-05-0328
122170,RESEARCH_CODE,6691,428.0,NO-05-0328
122170,FDA,6692,,Tiagabine
122170,USAN,6694,,Tiagabine
122243,RESEARCH_CODE,6695,470.0,PD-115199
122287,RESEARCH_CODE,6697,509.0,RPR-120528
122332,RESEARCH_CODE,6698,509.0,RPR-120527
122333,RESEARCH_CODE,6699,509.0,RPR-120525
122374,RESEARCH_CODE,6700,509.0,RPR-126097
122375,RESEARCH_CODE,6701,509.0,RPR-120531
122375,RESEARCH_CODE,6702,509.0,RPR-121650
122376,OTHER,6703,,Laurocapram
122386,RESEARCH_CODE,6704,152.0,CP-226269
122390,RESEARCH_CODE,6705,509.0,RPR-122759
122425,RESEARCH_CODE,6708,509.0,RPR-120533
122474,RESEARCH_CODE,6709,509.0,RPR-122767
122475,RESEARCH_CODE,6710,509.0,RPR-122774
122476,RESEARCH_CODE,6711,509.0,RPR-122766
122477,RESEARCH_CODE,6712,509.0,RPR-121653
122489,OTHER,6713,,Tiopinac
122580,RESEARCH_CODE,6715,509.0,RPR-122761
122581,RESEARCH_CODE,6716,509.0,RPR-120535
122582,RESEARCH_CODE,6717,509.0,RPR-130605
122636,OTHER,6718,,Carbazeran
987130,RESEARCH_CODE,6719,508.0,RP-49356
122791,RESEARCH_CODE,6720,526.0,SCH-206272
122828,OTHER,6721,,Megx
122985,RESEARCH_CODE,6728,509.0,RPR-122786
123038,OTHER,6729,,Oxepinac
123065,RESEARCH_CODE,6730,509.0,RPR-127888
123192,OTHER,6731,,4'-Hydroxy-Diclofenac
123219,OTHER,6732,,Mixidine
123400,OTHER,6734,,5-Hydroxy-Diclofenac
123401,OTHER,6735,,"4',5-Dihydroxy-Diclofenac"
123404,OTHER,6736,,3'-Hydroxy-4'-Methoxy-Diclofenac
572021,OTHER,6742,,Naltrindole
123792,OTHER,6747,,3'-Hydroxy-Diclofenac
123804,OTHER,6748,,Hydroxyhaloperidol
123976,FDA,6749,,Guanadrel
123976,OTHER,6751,,Hylorel
124161,OTHER,6752,,Nemonapride
124253,RESEARCH_CODE,6753,341.0,L-692289
124397,RESEARCH_CODE,6756,523.0,SC-54701A
124497,RESEARCH_CODE,6757,509.0,RPR-118723
125127,RESEARCH_CODE,6758,509.0,RPR-104632
125146,RESEARCH_CODE,6759,362.0,LY-297950
125181,OTHER,6760,,Norketamine
125232,RESEARCH_CODE,6761,152.0,CP-161242
125261,OTHER,6762,,Calcifediol
216457,OTHER,6765,,UTP
125294,USAN,6769,,Cholecalciferol
216457,OTHER,6774,,Uridine-5'-triphosphate
11694,OTHER,6776,,Benzylamine
125406,OTHER,6778,,Olvanil
11694,OTHER,6779,,Aminotoluene
125717,RESEARCH_CODE,6780,152.0,CP-294879
125953,RESEARCH_CODE,6781,238.0,FR-901277
126140,RESEARCH_CODE,6783,238.0,FR-186054
126215,OTHER,6784,,Lergotrile
126356,OTHER,6792,,Diaphenylsulfone
126420,OTHER,6793,,Rentiapril
13349,OTHER,6794,,Pyridine
126462,OTHER,6795,,Buphenyl
126462,FDA,6796,,Phenylacetate
15233,OTHER,6797,,Quinoline
127116,RESEARCH_CODE,6798,526.0,SCH-351125
126625,RESEARCH_CODE,6799,470.0,PD-137557
126667,OTHER,6800,,Glycyclamide
126712,RESEARCH_CODE,6801,470.0,PD-29361
126793,RESEARCH_CODE,6802,238.0,FR-180734
126879,RESEARCH_CODE,6803,341.0,L-731120
126880,RESEARCH_CODE,6804,341.0,L-731128
126915,OTHER,6805,,Phthalic acid
127035,RESEARCH_CODE,6806,238.0,FR-182980
127253,RESEARCH_CODE,6807,166.0,CV-4093
127332,RESEARCH_CODE,6808,152.0,CP-409069
127333,RESEARCH_CODE,6809,152.0,CP-394531
127340,RESEARCH_CODE,6810,341.0,L-746233
127586,RESEARCH_CODE,6811,470.0,PD-157667
127606,RESEARCH_CODE,6812,341.0,L-739758
127693,RESEARCH_CODE,6813,372.0,MDL-100173
127755,OTHER,6814,,177 J.D.
15233,OTHER,6823,,1-Benzazine
127755,OTHER,6826,,EACA
30884,OTHER,6827,,Betulin
58428,OTHER,6829,,Gallic acid
127960,OTHER,6832,,Gantofiban
127976,RESEARCH_CODE,6833,512.0,RU-43044
128202,RESEARCH_CODE,6834,238.0,FR-137316
128275,OTHER,6835,,Dithiazanine iodide
128590,RESEARCH_CODE,6836,166.0,CV-6504
609402,RESEARCH_CODE,6837,341.0,L-689428
129124,RESEARCH_CODE,6838,577.0,TAK-029
129256,RESEARCH_CODE,6839,470.0,PD-32577
129336,OTHER,6840,,Dalcotidine
129399,OTHER,6841,,Mozavaptan
129410,OTHER,6842,,Spiramide
130007,INN,6845,,Oxyquinoline
130637,RESEARCH_CODE,6846,341.0,L-694458
130786,OTHER,6847,,N-Dealkylated Derivative
130947,RESEARCH_CODE,6848,3.0,A-98593
130968,RESEARCH_CODE,6849,386.0,MK-473
131177,RESEARCH_CODE,6850,437.0,NSC-36366
131189,OTHER,6851,,Etonitazene
58428,OTHER,6852,,Gallate
131284,RESEARCH_CODE,6853,498.0,R-95292
131419,RESEARCH_CODE,6854,437.0,NSC-92203
131448,RESEARCH_CODE,6855,437.0,NSC-92202
131478,RESEARCH_CODE,6856,526.0,SCH-50971
131496,RESEARCH_CODE,6857,362.0,LY-335979
131531,OTHER,6858,,Decarboxylated derivative
131631,RESEARCH_CODE,6860,437.0,NSC-619387
131632,RESEARCH_CODE,6861,437.0,NSC-280795
131689,OTHER,6862,,Fananserin
131694,RESEARCH_CODE,6863,510.0,RS-67506
131695,RESEARCH_CODE,6864,510.0,RS-23597-190
131729,RESEARCH_CODE,6865,437.0,NSC-129153
131730,RESEARCH_CODE,6866,437.0,NSC-129083
131743,RESEARCH_CODE,6867,437.0,NSC-648626
131744,RESEARCH_CODE,6868,437.0,NSC-619389
131763,RESEARCH_CODE,6869,437.0,NSC-108700
131788,RESEARCH_CODE,6870,437.0,NSC-125298
131789,RESEARCH_CODE,6871,437.0,NSC-125292
131818,RESEARCH_CODE,6872,437.0,NSC-125296
131940,RESEARCH_CODE,6873,437.0,NSC-2035
131974,OTHER,6874,,Strinoline
131987,FDA,6875,,Latanoprost acid
646450,RESEARCH_CODE,6880,,PHXA-41
646450,RESEARCH_CODE,6881,,XA-41
132027,RESEARCH_CODE,6883,437.0,NSC-117278
132057,RESEARCH_CODE,6884,437.0,NSC-117279
132080,RESEARCH_CODE,6885,510.0,RS-67333
132089,RESEARCH_CODE,6886,437.0,NSC-120048
132156,RESEARCH_CODE,6887,437.0,NSC-117276
132158,RESEARCH_CODE,6888,437.0,NSC-117275
132164,RESEARCH_CODE,6889,437.0,NSC-92073
132165,RESEARCH_CODE,6890,437.0,NSC-649811
132166,RESEARCH_CODE,6891,437.0,NSC-647410
132204,RESEARCH_CODE,6892,362.0,LY-350965
132218,RESEARCH_CODE,6893,437.0,NSC-41834
132384,RESEARCH_CODE,6895,510.0,RS-67532
132417,RESEARCH_CODE,6896,437.0,NSC-133806
132450,OTHER,6897,,Fidarestat
132453,RESEARCH_CODE,6898,437.0,NSC-108029
132751,RESEARCH_CODE,6899,437.0,NSC-341622
132774,RESEARCH_CODE,6900,522.0,SB-208651
132865,RESEARCH_CODE,6901,470.0,PD-142251
133063,RESEARCH_CODE,6903,341.0,L-760790
133366,OTHER,6904,,Iodoalphionic acid
133468,OTHER,6905,,Parapropamol
133701,RESEARCH_CODE,6906,518.0,S-9788
133756,OTHER,6907,,Normeperidine
134100,USAN,6920,,Trichlormethiazide
134161,OTHER,6923,,Nifurthiazole
134240,RESEARCH_CODE,6925,130.0,CGS-22745
134312,RESEARCH_CODE,6926,95.0,BMY-30094
61174,OTHER,6937,,Emodin
64102,OTHER,6938,,Tylosin
134695,OTHER,6941,,Cephaloridine
368122,OTHER,6943,,beta-Sitosterol
368122,OTHER,6944,,b-Sitosterol
5932,OTHER,6945,,Phenylpiperazine
134405,RESEARCH_CODE,6947,470.0,PD-142308
134481,FDA,6948,,4-Hydroxyclomifene
134571,OTHER,6950,,Pyridoxal phosphate
548743,RESEARCH_CODE,6951,522.0,SB-200646A
294107,FDA,6953,,Fluorescein
294107,USAN,6955,,Fluorescein
294107,OTHER,6957,,Fluorescite
294107,OTHER,6958,,Funduscein-25
135288,OTHER,6959,,Primaperone
135313,RESEARCH_CODE,6960,341.0,L-732821
135407,RESEARCH_CODE,6961,470.0,PD-151832
135457,RESEARCH_CODE,6962,130.0,CGS-25966
135459,OTHER,6963,,Deschlorobenzoyl indomethacin
135673,RESEARCH_CODE,6964,523.0,SC-45662
135675,RESEARCH_CODE,6965,152.0,CP-70490
135680,OTHER,6966,,Tepoxalin
136099,RESEARCH_CODE,6967,341.0,L-689037
136100,OTHER,6968,,Linetastine
136142,OTHER,6969,,Lenperone
136202,RESEARCH_CODE,6976,636.0,WAY-121520
136317,RESEARCH_CODE,6978,3.0,A-84543
136387,OTHER,6979,,Protheobromine
136735,RESEARCH_CODE,6980,372.0,MDL-103392
136743,OTHER,6981,,Lomifylline
196792,RESEARCH_CODE,6982,509.0,RPR-120844
137398,RESEARCH_CODE,6983,522.0,SB-277011
138037,FDA,6985,,Hydroxyprogesterone
138088,OTHER,6987,,Tracazolate
138151,OTHER,6988,,Desacetylcolchicine
138211,OTHER,6989,,Chromocarb
138464,RESEARCH_CODE,6990,498.0,R-120393
138477,RESEARCH_CODE,6991,498.0,R-185545
138605,FDA,7002,,Methysergide
138605,OTHER,7003,,Sansert
138950,FDA,7005,,10-hydroxy-carbamazepine
138950,USAN,7007,,Licarbazepine
139045,TRADE_NAME,7018,,Exforge
139084,RESEARCH_CODE,7023,386.0,MK-55
139133,OTHER,7024,,Salicylanilide
139227,OTHER,7043,,Mabuterol
139369,RESEARCH_CODE,7068,523.0,SC-50560
139392,OTHER,7069,,Aminoquinuride
139654,RESEARCH_CODE,7071,517.0,Ro-054435
139726,RESEARCH_CODE,7072,470.0,PD-136621
139866,FDA,7078,,Moricizine
139914,RESEARCH_CODE,7081,470.0,PD-137789
140006,FDA,7083,,Desglymidodrine
140006,OTHER,7084,,Orvaten
140006,OTHER,7085,,Proamatine
140050,RESEARCH_CODE,7086,517.0,Ro-056822
140107,FDA,7087,,Bromfenac
140116,FDA,7090,,Fluvastatin
140117,FDA,7093,,Tizanidine
140117,OTHER,7095,,Zanaflex
140119,RESEARCH_CODE,7096,166.0,CV-1778
140431,RESEARCH_CODE,7097,341.0,L-703766
140500,RESEARCH_CODE,7098,362.0,LY-191026
140501,RESEARCH_CODE,7099,341.0,L-705084
140582,RESEARCH_CODE,7100,77.0,BB-3497
140583,RESEARCH_CODE,7101,77.0,BB-3554
140650,OTHER,7102,,Meribendan
140651,OTHER,7103,,Simendan
140694,RESEARCH_CODE,7104,517.0,Ro-053590
140751,RESEARCH_CODE,7105,100.0,BRL-54504AX
140818,RESEARCH_CODE,7106,372.0,MDL-100483
141205,OTHER,7108,,Relcovaptan
141295,RESEARCH_CODE,7109,362.0,LY-233425
141813,RESEARCH_CODE,7111,3.0,A-420983
142211,OTHER,7112,,2-Desmethylcolchicin
142246,OTHER,7113,,3-Desmethylcolchicin
140476,RESEARCH_CODE,7114,470.0,PD-165929
142807,OTHER,7115,,Tallimustine
142843,RESEARCH_CODE,7116,514.0,RWJ-53419
142878,OTHER,7117,,Elarofiban
143410,RESEARCH_CODE,7146,526.0,SCH-49209
143544,OTHER,7148,,Ticolubant
143546,RESEARCH_CODE,7149,362.0,LY-247826
143579,RESEARCH_CODE,7150,451.0,ONO-4057
144025,OTHER,7152,,Midafotel
144292,RESEARCH_CODE,7153,523.0,SC-58451
144311,RESEARCH_CODE,7154,130.0,CGS-250190
144413,RESEARCH_CODE,7156,341.0,L-668019
144413,RESEARCH_CODE,7157,386.0,MK-679
144414,RESEARCH_CODE,7158,341.0,L-660771
144414,RESEARCH_CODE,7159,386.0,MK-571
144423,RESEARCH_CODE,7160,523.0,SC-51146
144434,RESEARCH_CODE,7161,362.0,LY-282210
144435,RESEARCH_CODE,7162,129.0,CGP-45715A
144542,RESEARCH_CODE,7163,517.0,Ro-25-4094
144793,RESEARCH_CODE,7166,3.0,A-79175
144873,RESEARCH_CODE,7168,386.0,MK-11
609429,RESEARCH_CODE,7169,386.0,MK-10
144937,RESEARCH_CODE,7170,523.0,SC-58231
145062,OTHER,7173,,Nitraquazone
145382,RESEARCH_CODE,7174,470.0,PD-99560
145783,RESEARCH_CODE,7176,95.0,BMY-20844
145976,RESEARCH_CODE,7177,510.0,RS-17053
146000,RESEARCH_CODE,7178,94.0,BMS-181162
1503147,OTHER,7179,,Glucuronide Conjugate Of 5-Hydroxy Rofecoxib
146299,OTHER,7180,,5-Hydroxy Rofecoxib
146604,RESEARCH_CODE,7181,341.0,L-363301
147687,RESEARCH_CODE,7182,522.0,SB-201993
147927,FDA,7183,,Acetophenazine
147927,OTHER,7184,,Tindal
147956,FDA,7187,,Dibucaine
147956,USAN,7188,,Dibucaine
147981,OTHER,7190,,Carbocaine
147981,FDA,7191,,Mepivacaine
147981,OTHER,7193,,Polocaine
147981,OTHER,7194,,Polocaine-Mpf
148004,FDA,7196,,Mesoridazine
148004,OTHER,7200,,Serentil
148018,OTHER,7202,,Nardil
148018,FDA,7203,,Phenelzine
148115,RESEARCH_CODE,7205,152.0,CP-166572
148955,RESEARCH_CODE,7206,518.0,S-34324
149095,OTHER,7207,,ARA-A
149103,RESEARCH_CODE,7217,470.0,PD-128907
149277,RESEARCH_CODE,7218,130.0,CGS-13767
149325,OTHER,7219,,Cizolirtine
149594,OTHER,7221,,Netoglitazone
150122,OTHER,7223,,Acetiamine
150308,OTHER,7224,,Allomethadione
150313,USAN,7239,,Hydrocortisone Acetate
150345,OTHER,7255,,Gamma-Amino-Beta-Hydroxybutyric Acid
150389,USAN,7262,,Trihexyphenidyl HCl
150422,OTHER,7267,,Nidroxyzone
150423,OTHER,7268,,40 045
150423,FDA,7270,,Articaine
150423,USAN,7272,,Articaine
150423,RESEARCH_CODE,7274,272.0,HOE-045
150423,OTHER,7275,,Septocaine
150450,OTHER,7277,,Fluoresone
150452,USAN,7287,,Ethotoin
150462,OTHER,7290,,Phetharbital
150564,OTHER,7300,,N-Acetyl Procainamide
150586,OTHER,7302,,Amoscanate
150620,OTHER,7303,,Acetaminosalol
150621,OTHER,7304,,Amphotalide
150676,OTHER,7306,,Lotrifen
150818,OTHER,7310,,Albutoin
150824,OTHER,7311,,Nimidane
150847,OTHER,7312,,Suclofenide
150882,OTHER,7316,,Marcaine
150882,OTHER,7317,,Sensorcaine
150905,OTHER,7318,,Cinromide
150910,OTHER,7319,,Eterobarb
150913,OTHER,7320,,Dimethadione
150989,USAN,7328,,Paramethadione
702231,E_NUMBER,7331,,E626
151063,OTHER,7332,,Akineton
151063,FDA,7333,,Biperiden
151103,OTHER,7334,,Decimemide
151269,OTHER,7335,,Glybuthiazol
151272,OTHER,7336,,Tetrantoin
151300,USAN,7342,,Glutethimide
151310,USAN,7347,,Furazolidone
151311,OTHER,7351,,Fluacizine
151356,OTHER,7352,,Diethadione
151408,OTHER,7353,,ENLON-PLUS
151408,FDA,7354,,Edrophonium
151408,OTHER,7355,,Enlon
151408,OTHER,7356,,Reversol
151408,OTHER,7357,,Tensilon
151415,OTHER,7358,,Doxenitoin
151421,FDA,7359,,6-methoxy-2-naphthylacetic acid
151683,RESEARCH_CODE,7360,517.0,Ro-31-4724
674607,E_NUMBER,7362,,E235
152610,OTHER,7363,,Elestat
152610,FDA,7364,,Epinastine
152610,USAN,7365,,Epinastine
152611,RESEARCH_CODE,7366,193.0,E-4031
152690,RESEARCH_CODE,7367,362.0,LY-367385
152728,FDA,7369,,Halofantrine
674780,E_NUMBER,7380,,E575
152773,RESEARCH_CODE,7383,152.0,CP-199331
152774,RESEARCH_CODE,7384,152.0,CP-199330
213191,RESEARCH_CODE,7385,663.0,ZD-7944
153330,USAN,7392,,Sulfaphenazole
153342,FDA,7394,,Alosetron
153342,OTHER,7396,,Lotronex
153535,RESEARCH_CODE,7399,362.0,LY-231617
153761,RESEARCH_CODE,7400,341.0,L-756568
675447,E_NUMBER,7401,,E1521
675745,E_NUMBER,7402,,E101a
153932,OTHER,7404,,Femoxetine
154798,OTHER,7410,,Metitepine
154957,RESEARCH_CODE,7411,530.0,SDZ-87-469
99105,OTHER,7419,,E-64c
155116,RESEARCH_CODE,7429,372.0,MDL-28163
155183,RESEARCH_CODE,7430,522.0,SB-656104
155404,RESEARCH_CODE,7431,522.0,SB-357134
155565,RESEARCH_CODE,7433,3.0,A-500359A
155584,INN,7434,,Theobromine
155584,OTHER,7435,,Theobromine(20%)
155897,OTHER,7437,,Disulergine
156010,RESEARCH_CODE,7438,3.0,A-500359E
156321,RESEARCH_CODE,7439,372.0,MDL-105212
156724,RESEARCH_CODE,7440,238.0,FR-165914
262610,RESEARCH_CODE,7441,3.0,A-71623
157152,RESEARCH_CODE,7442,362.0,LY-294002
157153,RESEARCH_CODE,7443,,OK-1035
157175,RESEARCH_CODE,7444,457.0,ORG-37476
157234,RESEARCH_CODE,7445,508.0,RP-64406
157235,OTHER,7446,,Nicarbazin
157330,OTHER,7447,,Mestinon
157330,FDA,7448,,Pyridostigmine
157330,OTHER,7449,,Regonol
157681,OTHER,7450,,Arprinocid
157702,OTHER,7451,,Amprolium
158053,RESEARCH_CODE,7452,522.0,SB-331711
694171,E_NUMBER,7460,,E507
158277,OTHER,7461,,Idamycin
158277,FDA,7462,,Idarubicin
698347,E_NUMBER,7464,,E220
158564,RESEARCH_CODE,7466,522.0,SB-242235
159344,RESEARCH_CODE,7467,517.0,Ro-24-9975
159645,OTHER,7468,,Tefludazine
159701,OTHER,7469,,Ersentilide
159767,RESEARCH_CODE,7470,24.0,AG-1350
159767,RESEARCH_CODE,7471,362.0,LY-316957
159802,RESEARCH_CODE,7472,24.0,AG-1310
159802,RESEARCH_CODE,7473,362.0,LY-309391
160139,RESEARCH_CODE,7474,362.0,LY-326188
160264,RESEARCH_CODE,7475,517.0,Ro-25-3562
160359,RESEARCH_CODE,7477,517.0,Ro-31-6930
160370,RESEARCH_CODE,7478,362.0,LY-293111
160414,RESEARCH_CODE,7479,523.0,SC-50605
160450,RESEARCH_CODE,7481,508.0,RP-69698
161282,OTHER,7483,,N-Desmethylvenlafaxine
161417,OTHER,7485,,Piridronic acid
162530,OTHER,7495,,Fosfructose
162617,RESEARCH_CODE,7496,152.0,CP-91149
162714,RESEARCH_CODE,7497,341.0,L-741671
162867,RESEARCH_CODE,7498,152.0,CP-320626
163172,OTHER,7500,,Exifone
163412,RESEARCH_CODE,7501,362.0,LY-113174
503516,RESEARCH_CODE,7503,253.0,GR-133686
163977,RESEARCH_CODE,7504,137.0,CI-977
164130,RESEARCH_CODE,7512,129.0,CGP-48506
164450,RESEARCH_CODE,7513,512.0,RU-28253
164913,OTHER,7515,,Fipronil
164936,RESEARCH_CODE,7516,3.0,A-62176
165194,OTHER,7517,,Terbuficin
165295,RESEARCH_CODE,7518,470.0,PD-146626
201346,OTHER,7521,,Lescol
165670,RESEARCH_CODE,7523,94.0,BMS-186511
165740,OTHER,7524,,Dimethyl phthalate
165774,OTHER,7525,,Bentyl
165774,FDA,7526,,Dicyclomine
165830,RESEARCH_CODE,7527,341.0,L-745631
166080,RESEARCH_CODE,7528,341.0,L-739749
166095,RESEARCH_CODE,7529,341.0,L-739750
166191,OTHER,7530,,Completely dealkylated diethylpropion
166425,OTHER,7531,,4-Desmethylolanzapine
167012,RESEARCH_CODE,7534,129.0,CGP-2928
167153,RESEARCH_CODE,7535,341.0,L-826141
167260,USAN,7537,,Penicillin G Sodium
167326,OTHER,7544,,Lexipafant
167341,RESEARCH_CODE,7545,470.0,PD-163140
167603,OTHER,7546,,Feloprentan
167613,OTHER,7547,,7-Hydroxytacrine
167875,USAN,7552,,Edrophonium Chloride
169055,OTHER,7564,,Emakalim
169379,OTHER,7572,,5'-Deoxy-5-Fluorouridine
169627,RESEARCH_CODE,7574,341.0,L-695902
169837,RESEARCH_CODE,7582,470.0,PD-135138
169855,RESEARCH_CODE,7583,94.0,BMS-196085
169962,RESEARCH_CODE,7584,522.0,SB-216763
170039,RESEARCH_CODE,7585,523.0,SC-52491
170215,RESEARCH_CODE,7587,498.0,R-71762
170328,RESEARCH_CODE,7588,362.0,LY-334370
170938,RESEARCH_CODE,7599,362.0,LY-293646
171062,USAN,7601,,Decamethonium Bromide
171436,OTHER,7607,,"N,N-Dimethylaminoethanol"
171969,RESEARCH_CODE,7614,508.0,RP-127963
172429,RESEARCH_CODE,7616,362.0,LY-181837
172881,RESEARCH_CODE,7617,238.0,FR-182024
172970,OTHER,7618,,Gemopatrilat
173063,RESEARCH_CODE,7619,94.0,BMS-187308
173143,OTHER,7621,,Anisopirol
174064,OTHER,7622,,Examorelin
174846,OTHER,7623,,4-Hydroxy Propranolol
175026,OTHER,7624,,Lamifiban
175026,RESEARCH_CODE,7625,517.0,Ro-44-9883
175331,FDA,7632,,Epoprostenol
175331,OTHER,7635,,Flolan
175331,OTHER,7636,,PG-I2
175447,USAN,7657,,Niacinamide
91340,RESEARCH_CODE,7665,498.0,R-87027
175822,OTHER,7666,,Ditiocarb sodium
176325,RESEARCH_CODE,7668,451.0,ONO-1714
176495,OTHER,7669,,Aminorex
177669,RESEARCH_CODE,7670,341.0,L-159692
177929,RESEARCH_CODE,7671,341.0,L-573655
178115,RESEARCH_CODE,7672,341.0,L-161240
178581,OTHER,7679,,P-Aminophenol
178714,OTHER,7681,,"2,4-Dichlorophenol"
178796,FDA,7682,,Pravastatin
178804,OTHER,7683,,Trinitrophenol
179168,RESEARCH_CODE,7685,362.0,LY-487379
179353,RESEARCH_CODE,7686,129.0,CGP-53820
179529,OTHER,7687,,3-Hydroxy-4-Acetylaminobenzoic Acid
179592,OTHER,7688,,Acetryptine
179603,RESEARCH_CODE,7689,362.0,LY-222969
179612,OTHER,7690,,Falintolol
179627,OTHER,7691,,Enrasentan
179627,RESEARCH_CODE,7692,522.0,SB-217242
179629,RESEARCH_CODE,7693,362.0,LY-272568
179631,RESEARCH_CODE,7694,362.0,LY-272567
179656,RESEARCH_CODE,7695,362.0,LY-272448
179831,RESEARCH_CODE,7696,362.0,LY-221820
179952,RESEARCH_CODE,7697,3.0,A-182086
179964,OTHER,7698,,Metaterol
179969,RESEARCH_CODE,7699,362.0,LY-207631
179999,RESEARCH_CODE,7700,362.0,LY-257288
180000,RESEARCH_CODE,7701,362.0,LY-193375
180013,RESEARCH_CODE,7702,362.0,LY-210581
180035,RESEARCH_CODE,7703,362.0,LY-193817
180037,RESEARCH_CODE,7704,362.0,LY-233630
180038,RESEARCH_CODE,7705,362.0,LY-221480
180078,RESEARCH_CODE,7706,362.0,LY-249366
180087,RESEARCH_CODE,7707,362.0,LY-267021
180088,RESEARCH_CODE,7708,362.0,LY-186826
180119,RESEARCH_CODE,7709,362.0,LY-227953
180128,RESEARCH_CODE,7710,362.0,LY-249767
180152,RESEARCH_CODE,7711,362.0,LY-221481
180159,RESEARCH_CODE,7712,362.0,LY-258817
180160,RESEARCH_CODE,7713,362.0,LY-272447
180161,RESEARCH_CODE,7714,362.0,LY-257539
180176,RESEARCH_CODE,7715,362.0,LY-211090
180184,RESEARCH_CODE,7716,362.0,LY-258818
180202,RESEARCH_CODE,7717,362.0,LY-203212
180223,RESEARCH_CODE,7718,362.0,LY-272096
180224,RESEARCH_CODE,7719,362.0,LY-221479
180248,RESEARCH_CODE,7721,362.0,LY-221244
180253,RESEARCH_CODE,7722,362.0,LY-214911
180286,RESEARCH_CODE,7723,362.0,LY-207632
180290,RESEARCH_CODE,7724,341.0,L-695256
180313,RESEARCH_CODE,7726,362.0,LY-207634
180324,OTHER,7727,,Hydroxylated derivative (metabolite 1)
180325,RESEARCH_CODE,7728,362.0,LY-243004
180326,RESEARCH_CODE,7729,362.0,LY-228261
180332,RESEARCH_CODE,7739,362.0,LY-214386
180337,RESEARCH_CODE,7740,362.0,LY-249367
180338,RESEARCH_CODE,7741,522.0,SB-205800
180362,RESEARCH_CODE,7742,362.0,LY-207635
180370,OTHER,7743,,Carazolol
47051,RESEARCH_CODE,7744,362.0,LY-248407
180379,RESEARCH_CODE,7745,362.0,LY-278790
