warning_id,record_id,molregno,warning_type,warning_class,warning_description,warning_country,warning_year,efo_term,efo_id,efo_id_for_warning_class
2743,1343822,328201,Black Box Warning,carcinogenicity,,United States,,,,EFO:0011046
2744,1344166,1674082,Black Box Warning,,,United States,,,,
2745,1343611,1064511,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
2746,1343611,1064511,Black Box Warning,hepatotoxicity,,United States,,,,EFO:0011052
2747,1343611,1064511,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
2748,1344437,101810,Black Box Warning,,,United States,,,,
2751,1344189,2197758,Black Box Warning,infectious disease,,United States,,,,EFO:0005741
2754,3133155,2335544,Black Box Warning,nephrotoxicity,,United States,,,,EFO:0011056
2756,1344155,47340,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
2757,1343793,1763651,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
2758,1343368,95909,Black Box Warning,,,United States,,,,
2759,2139044,1763589,Black Box Warning,,,United States,,,,
2761,1344339,739751,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
2762,1344918,364520,Black Box Warning,,,United States,,,,
2763,1343154,674286,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
2764,1704784,1379337,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
2765,1704784,1379337,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
2766,1704784,1379337,Black Box Warning,respiratory toxicity,,United States,,,,EFO:0011060
2767,1704784,1379337,Black Box Warning,cardiotoxicity,,United States,,,,EFO:1001482
2770,1343767,5970,Black Box Warning,,,United States,,,,
2771,1343417,674867,Black Box Warning,infectious disease,,United States,,,,EFO:0005741
2773,1343363,551003,Black Box Warning,,,United States,,,,
2778,1344042,372438,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
2780,1344297,2197435,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
2781,1390841,699373,Black Box Warning,infectious disease,,United States,,,,EFO:0005741
2782,1698797,1376013,Black Box Warning,infectious disease,,United States,,,,EFO:0005741
2784,1343205,456266,Black Box Warning,immune system toxicity,,United States,,,,EFO:0011053
2785,1343252,2197569,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
2789,1344621,17411,Black Box Warning,metabolic toxicity,,United States,,,,EFO:0011054
2790,1343662,27419,Black Box Warning,,,United States,,,,
2792,1343976,706035,Black Box Warning,,,United States,,,,
2796,1343419,1991,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
2797,1343419,1991,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
2798,1344130,15217,Black Box Warning,gastrointestinal toxicity,,United States,,,,EFO:0011050
2801,2790816,27278,Black Box Warning,psychiatric toxicity,,United States,,,,EFO:0011059
2802,1344708,141484,Black Box Warning,,,United States,,,,
2805,1343719,490427,Black Box Warning,misuse,,United States,,,,EFO:0011049
2806,1344742,564219,Black Box Warning,infectious disease,,United States,,,,EFO:0005741
2807,1344654,674830,Black Box Warning,carcinogenicity,,United States,,,,EFO:0011046
2808,1343427,421332,Black Box Warning,,,United States,,,,
2809,1435101,1158403,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
2810,1343080,27307,Black Box Warning,musculoskeletal toxicity,,United States,,,,EFO:0011055
2811,1343179,799627,Black Box Warning,,,United States,,,,
2812,1344176,2197704,Black Box Warning,,,United States,,,,
2813,1344914,2197691,Black Box Warning,vascular toxicity,,United States,,,,EFO:0011062
2814,1344914,2197691,Black Box Warning,,,United States,,,,
2816,1344857,822010,Black Box Warning,,,United States,,,,
2817,1344060,1592405,Black Box Warning,,,United States,,,,
2818,1343573,2197548,Black Box Warning,,,United States,,,,
2819,1344870,675075,Black Box Warning,,,United States,,,,
2820,1344253,1537155,Black Box Warning,,,United States,,,,
2821,3133112,2335505,Black Box Warning,teratogenicity,,United States,,,,EFO:0009880
2828,1343059,2197391,Black Box Warning,metabolic toxicity,,United States,,,,EFO:0011054
2829,1702734,957194,Black Box Warning,metabolic toxicity,,United States,,,,EFO:0011054
2831,1879148,1540495,Black Box Warning,nephrotoxicity,,United States,,,,EFO:0011056
2836,2583611,2039353,Black Box Warning,,,United States,,,,
2843,1937963,341064,Black Box Warning,,,United States,,,,
2847,3841356,2537490,Black Box Warning,,,United States,,,,
2853,1879128,1540481,Black Box Warning,misuse,,United States,,,,EFO:0011049
2854,1879128,1540481,Black Box Warning,neurotoxicity,,United States,,,,EFO:0011057
2864,3841461,2739482,Black Box Warning,,,United States,,,,
2865,2795393,66273,Withdrawn,,High incidence of adverse drug reactions (ADRs) at therapeutic levels,Iraq,2008.0,adverse effect,EFO:0009658,
2866,1344573,230249,Withdrawn,psychiatric toxicity,"Increased risk of abuse or addiction, intoxication and events related to psychomotor impairment",European Union,2007.0,impaired psychomotor skills,EFO:0020909,EFO:0011059
2867,1343105,2335059,Withdrawn,dermatological toxicity,associated with chemical and thermal burns,United States,1984.0,thermal burn,EFO:0020910,EFO:0011048
2868,1702845,182928,Withdrawn,carcinogenicity,Animal carcinogenicity (dogs),United States; United Kingdom,1970.0,carcinogenicity,EFO:0011046,EFO:0011046
2869,1344927,674665,Withdrawn,dermatological toxicity,Life-threatening toxic epidermal necrolysis and borderline major bullous forms,United Arab Emirates; Singapore; France; Germany; European Union; Portugal; Zimbabwe; Japan; Saudi Arabia; United States; South Africa; Pakistan,1996.0,toxic epidermal necrolysis,EFO:0004775,EFO:0011048
2870,1706262,67839,Withdrawn,carcinogenicity,carcinogenic in mice and rats,United States,1976.0,carcinogenicity,EFO:0011046,EFO:0011046
2871,1702208,40940,Withdrawn,,"Not safe or effective for intended use as vasodilator, anti-inflammatory",United States,1973.0,adverse effect,EFO:0009658,
2872,1343943,674449,Withdrawn,hepatotoxicity,Liver toxicity; Serious liver injury leading to liver transplant; Death,United States; European Union,2006.0,drug-induced liver injury,EFO:0004228,EFO:0011052
2873,2791418,657667,Withdrawn,,Serious and long-lasting peripheral neuropathy (damage to the nerves in the hands and feet) and significant weight loss that further weakens patients,European Union,2013.0,Weight loss,HP:0001824,
2874,1699619,176014,Withdrawn,misuse,Potential for abuse and risk of dependence; Follows the decision taken by France to suspend amineptine on the basis of abuse and dependency potential,France; Thailand; United Arab Emirates; Vietnam,1999.0,substance abuse,MONDO:0002491,EFO:0011049
2875,1706305,60246,Withdrawn,hematological toxicity,Agranulocytosis,France; United States; United Kingdom; Germany,1970.0,Agranulocytosis,HP:0012234,EFO:0011051
2876,1700915,1376759,Withdrawn,carcinogenicity,Animal Carcinogenicity,Germany; Austria,1969.0,carcinogenicity,EFO:0011046,EFO:0011046
2877,1706330,65605,Withdrawn,,Fatal arrhythmia; Drug Interaction,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa,1998.0,drug interaction,EFO:0009878,
2878,1706330,65605,Withdrawn,cardiotoxicity,Prolongation of the QT-interval and ventricular arrhythmias,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa,1998.0,Ventricular arrhythmia,HP:0004308,EFO:1001482
2879,1700652,219327,Withdrawn,nephrotoxicity,associated with fatal cholestatic jaundice among other serious adverse reactions,Germany; United States; United Kingdom; Spain,1982.0,obstructive jaundice,EFO:1001068,EFO:0011056
2880,1706350,898847,Withdrawn,hepatotoxicity,Hepatitis,Germany,1992.0,Hepatitis,HP:0012115,EFO:0011052
2881,1706353,395946,Withdrawn,hepatotoxicity,Jaundice,France; United Kingdom,1964.0,hepatotoxicity,EFO:0011052,EFO:0011052
2882,1699663,46656,Withdrawn,dermatological toxicity,shown to be a potent photosensitizer with the potential to cause serious skin disorders,United States,1967.0,phototoxic dermatitis,EFO:1000753,EFO:0011048
2883,1705841,871360,Withdrawn,dermatological toxicity,potent photosensitizer with the potential to cause serious skin disorders,United States,1967.0,skin disease,EFO:0000701,EFO:0011048
2884,1344779,1671238,Withdrawn,hepatotoxicity,Severe hepatitis and liver failure (some requiring transplantation); Hepatic Failure; Off-Label Abuse,United States; Saudi Arabia,1998.0,drug-induced liver injury,EFO:0004228,EFO:0011052
2885,1706349,1215321,Withdrawn,hematological toxicity,Agranulocytosis,Spain,1987.0,Agranulocytosis,HP:0012234,EFO:0011051
2886,1702802,1078456,Withdrawn,cardiotoxicity,Cardiovascular,Germany; Sweden,1969.0,cardiovascular disease,EFO:0000319,EFO:1001482
2887,1343717,675587,Withdrawn,neurotoxicity,"Serious inflammatory brain disorders, including encephalitis and meningoencephalitis, in patients with multiple sclerosis.",United States; United Kingdom,2018.0,noninfective encephalitis,EFO:0020926,EFO:0011057
2888,1343717,675587,Withdrawn,neurotoxicity,Immune-mediated encephalitis and meningoencephalitis,European Union; Canada,2018.0,meningoencephalitis,EFO:0007364,EFO:0011057
2889,1343717,675587,Withdrawn,neurotoxicity,"Serious inflammatory brain disorders worldwide, including encephalitis and meningoencephalitis. Serious and potentially fatal immune reactions affecting the brain, liver and other organs.",European Union; Canada,2018.0,encephalomyelitis,EFO:0001423,EFO:0011057
2890,1344779,1671238,Withdrawn,hepatotoxicity,Severe hepatitis and liver failure (some requiring transplantation); Hepatic Failure; Off-Label Abuse,United States; Saudi Arabia,1998.0,hepatotoxicity,EFO:0011052,EFO:0011052
2891,1703509,316539,Withdrawn,cardiotoxicity,"Low efficacy and with regards to a risk of serious side- effects linked to neurological and cardiac misuse (non- compliance with the indication, contraindications, dosage, and monitoring of renal function) and the therapeutic range is narrow; Severe and sometimes fatal cardiovascular and neurological risks related to drug overdose; Risks of severe cardiological and neurological adverse reactions",France; European Union; Madagascar; Brazil,2011.0,cardiotoxicity,EFO:1001482,EFO:1001482
2892,1703509,316539,Withdrawn,neurotoxicity,"Low efficacy and with regards to a risk of serious side- effects linked to neurological and cardiac misuse (non- compliance with the indication, contraindications, dosage, and monitoring of renal function) and the therapeutic range is narrow; Severe and sometimes fatal cardiovascular and neurological risks related to drug overdose; Risks of severe cardiological and neurological adverse reactions",France; European Union; Madagascar; Brazil,2011.0,neurotoxicity,EFO:0011057,EFO:0011057
2893,1344727,675481,Withdrawn,neurotoxicity,Progressive multifocal leukoencephalopathy,Mexico; European Union; Ireland; Ukraine; United Kingdom; United States; Canada; Switzerland,2009.0,progressive multifocal leukoencephalopathy,EFO:0007455,EFO:0011057
2895,1699737,16521,Withdrawn,dermatological toxicity,Cutaneous Reactions; Animal Carcinogenicity,United Kingdom; Worldwide,1984.0,severe cutaneous adverse reaction,EFO:0006346,EFO:0011048
2896,1703880,1378487,Withdrawn,cardiotoxicity,Valvulopathy,United States,1997.0,heart valve disease,EFO:0009551,EFO:1001482
2897,1702722,418438,Withdrawn,psychiatric toxicity,"associated with pneumopathy, neuropsychological disorders and rare cases of agranulocytosis",France,1990.0,Abnormality of higher mental function,HP:0011446,EFO:0011059
2898,1703289,11715,Withdrawn,misuse,Abuse,France,1996.0,substance abuse,MONDO:0002491,EFO:0011049
2899,1343077,1712,Withdrawn,gastrointestinal toxicity,Increased risk of dysglycemia,United States,2006.0,Hyperglycemia,HP:0003074,EFO:0011050
2900,1703294,244737,Withdrawn,immune system toxicity,"associated with severe allergic responses, including anaphylactoid reactions",Worldwide,1984.0,anaphylaxis,MONDO:0100053,EFO:0011053
2902,1704964,1379509,Withdrawn,vascular toxicity,"Severe adverse reactions including hypotension, arrhythmias, pulmonary oedema and renal disorders",Germany,1998.0,hypotension,EFO:0005251,EFO:0011062
2903,2583297,1078515,Withdrawn,hepatotoxicity,Hepatotoxicity,France,1983.0,Hepatitis,HP:0012115,EFO:0011052
2904,1705266,78364,Withdrawn,dermatological toxicity,Stevens Johnson Syndrome; Toxic Epidermal Necrolysis,France; Spain; Germany,1983.0,toxic epidermal necrolysis,EFO:0004775,EFO:0011048
2906,2793397,301194,Withdrawn,carcinogenicity,Carcinogenicity,United States,2020.0,carcinogenicity,EFO:0011046,EFO:0011046
2907,1705329,424824,Withdrawn,hepatotoxicity,Serious liver-related adverse events,Canada; Australia; European Union,2007.0,drug-induced liver injury,EFO:0004228,EFO:0011052
2908,1705801,1249053,Withdrawn,,Hepatotoxicity; Drug Interaction,United Kingdom,1975.0,drug interaction,EFO:0009878,
2909,1705801,1249053,Withdrawn,hepatotoxicity,Hepatotoxicity; Drug Interaction,United Kingdom,1975.0,drug-induced liver injury,EFO:0004228,EFO:0011052
2910,1703574,1093573,Withdrawn,immune system toxicity,"associated with granulocytopenia, granulocytosis, paralytic ileus, urinary retention, seizures, hypotension, and jaundice",United States,1970.0,Granulocytopenia,HP:0001913,EFO:0011053
2912,1702985,1228462,Withdrawn,cardiotoxicity,Cardiac valvular disease,Malaysia; India; European Union; United Kingdom; Saudi Arabia; United States; Canada,1997.0,heart valve disease,EFO:0009551,EFO:1001482
2913,2792057,685193,Withdrawn,cardiotoxicity,Serious abnormal heart rhythms,Canada; New Zealand; Vietnam,2010.0,cardiac arrhythmia,EFO:0004269,EFO:1001482
2915,2583712,255981,Withdrawn,neurotoxicity,Neuropsychiatric Reaction,France; United States,1972.0,Abnormality of higher mental function,HP:0011446,EFO:0011057
2916,2583712,255981,Withdrawn,neurotoxicity,associated with neurotoxicity,France; United States,1972.0,neurotoxicity,EFO:0011057,EFO:0011057
2917,1704236,1763641,Withdrawn,,exceptionally frequent adverse effects,Germany,1986.0,adverse effect,EFO:0009658,
2918,1705385,2197674,Withdrawn,hematological toxicity,associated with potentially fatal agranulocytosis,Malaysia; Morocco; Ireland; Timor-Leste; Greece; Yemen; United Arab Emirates; Nigeria; Singapore; Denmark; United Kingdom; Saudi Arabia; Armenia; Sweden; Norway; France; Syrian Arab Republic; Nepal; Zimbabwe; United States; Ghana; Pakistan; Sri Lanka; Bahrain,1975.0,Agranulocytosis,HP:0012234,EFO:0011051
2919,1699923,128275,Withdrawn,metabolic toxicity,fatal cases of severe acidosis and shock,France; Italy; Cuba; Chad,1964.0,acidosis,EFO:1000014,EFO:0011054
2920,2791003,72035,Withdrawn,,Safety concerns in relation to potential for serious drug interactions.; Reports of life-threatening interactions of the drug: extremely low heart rates and a risk of muscle injury; Following reports of serious adverse effects caused by the interaction with other medicines,Peru; Armenia; South Africa,1998.0,drug interaction,EFO:0009878,
2921,1705898,958409,Withdrawn,,,Worldwide,1998.0,drug interaction,EFO:0009878,
2923,1703360,705834,Withdrawn,,Hepatotoxicity; Drug Interaction,United States; United Kingdom,1974.0,drug interaction,EFO:0009878,
2924,1705800,1249055,Withdrawn,hematological toxicity,Hepatic and Hematologic Toxicity,Germany; Austria,1984.0,hematological toxicity,EFO:0011051,EFO:0011051
2925,1703586,705835,Withdrawn,hepatotoxicity,Serious hypersensitive reactions; Hemolytic Anemia; Hepatotoxicity,Worldwide,1986.0,drug-induced liver injury,EFO:0004228,EFO:0011052
2926,1703586,705835,Withdrawn,hematological toxicity,Serious hypersensitive reactions; Hemolytic Anemia; Hepatotoxicity,Worldwide,1986.0,hemolytic anemia,EFO:0005558,EFO:0011051
2928,1343524,1672744,Withdrawn,hematological toxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",United States,2009.0,Thrombocytopenia,HP:0001873,EFO:0011051
