record_id,molregno,doc_id,compound_key,compound_name,src_id,src_compound_id,cidx
2650,2512,10057,44,[9-(3-Amino-benzyl)-9H-purin-6-yl]-dimethyl-amine,1,,CLD0
2651,2520,10057,33,[9-(2-Amino-benzyl)-9H-purin-6-yl]-dimethyl-amine,1,,CLD0
2652,2521,10057,32,Dimethyl-[9-(2-nitro-benzyl)-9H-purin-6-yl]-amine,1,,CLD0
2653,2523,10057,31,[9-(2-Methoxy-benzyl)-9H-purin-6-yl]-dimethyl-amine,1,,CLD0
2654,2532,10057,30,[9-(2-Chloro-benzyl)-9H-purin-6-yl]-dimethyl-amine,1,,CLD0
2655,2533,10057,29,Dimethyl-[9-(2-methyl-benzyl)-9H-purin-6-yl]-amine,1,,CLD0
2656,1287,10057,28,[9-(2-Fluoro-benzyl)-9H-purin-6-yl]-dimethyl-amine,1,,CLD0
2657,2567,10057,17,6-Azetidin-1-yl-9-benzyl-9H-purine,1,,CLD0
2658,2554,10057,14,(9-Benzyl-9H-purin-6-yl)-ethyl-methyl-amine,1,,CLD0
2659,2604,10057,46,"2,2-Dimethyl-propionic acid 3-(6-dimethylamino-purin-9-ylmethyl)-phenyl ester",1,,CLD0
2660,2615,10057,43,[3-(6-Dimethylamino-purin-9-ylmethyl)-phenyl]-methanol,1,,CLD0
2661,2616,10057,26,9-Benzyl-6-chloro-9H-purine,1,,CLD0
2662,87862,10057,24,"9-Benzyl-1,9-dihydro-purin-6-one",1,,CLD0
2663,2531,10057,18,9-Benzyl-6-pyrrolidin-1-yl-9H-purine,1,,CLD0
2664,2378,10057,15,(9-Benzyl-9H-purin-6-yl)-ethyl-amine,1,,CLD0
2665,2409,10057,9,(9-Benzhydryl-9H-purin-6-yl)-dimethyl-amine,1,,CLD0
2666,2410,10057,10,(9-Indan-2-yl-9H-purin-6-yl)-dimethyl-amine,1,,CLD0
2667,2411,10057,11,"Dimethyl-[9-(1,2,3,4-tetrahydro-naphthalen-1-yl)-9H-purin-6-yl]-amine",1,,CLD0
2668,2584,16344,8,"2-Amino-4-({benzylcarbamoyl-[2-{3-[1-(2,6-dichloro-benzyl)-3-pyrrolidin-1-ylmethyl-1H-indol-6-yl]-ureido}-3-(3,4-difluoro-phenyl)-propionylamino]-methyl}-amino)-butyric acid",1,,CLD0
2669,2585,16344,3,2-[2-{3-[3-Cyclopentylaminomethyl-1-(4-fluoro-benzyl)-1H-indol-6-yl]-ureido}-3-(4-methoxy-phenyl)-propionylamino]-5-guanidino-pentanoic acid benzylamide,1,,CLD0
2670,2586,16344,2,2-[2-{3-[1-(4-Fluoro-benzyl)-3-pyrrolidin-1-ylmethyl-1H-indol-6-yl]-ureido}-3-(4-methoxy-phenyl)-propionylamino]-5-guanidino-pentanoic acid benzylamide,1,,CLD0
2671,2695,16344,1,2-(2-{3-[1-(4-Fluoro-benzyl)-3-pyrrolidin-1-ylmethyl-1H-indol-6-yl]-ureido}-3-phenyl-propionylamino)-5-guanidino-pentanoic acid benzylamide,1,,CLD0
2672,2556,16344,4,5-Guanidino-2-(3-(4-methoxy-phenyl)-2-{3-[3-pyrrolidin-1-ylmethyl-1-(4-trifluoromethoxy-benzyl)-1H-indol-6-yl]-ureido}-propionylamino)-pentanoic acid benzylamide,1,,CLD0
2673,2557,16344,6,"2-[2-{3-[1-(2,6-Dichloro-benzyl)-3-pyrrolidin-1-ylmethyl-1H-indol-6-yl]-ureido}-3-(3,4-difluoro-phenyl)-propionylamino]-5-guanidino-pentanoic acid benzylamide",1,,CLD0
2674,2708,16344,"15, RWJ-58259","4-Amino-N-benzyl-2-[2-{3-[1-(2,6-dichloro-benzyl)-3-pyrrolidin-1-ylmethyl-1H-indazol-6-yl]-ureido}-3-(3,4-difluoro-phenyl)-propionylamino]-butyramide",1,,CLD0
2675,2727,16344,7,"2-[2-{3-[1-(2,6-Dichloro-benzyl)-3-pyrrolidin-1-ylmethyl-1H-indol-6-yl]-ureido}-3-(3,4-difluoro-phenyl)-propionylamino]-5-guanidino-pentanoic acid (pyridin-4-ylmethyl)-amide",1,,CLD0
2676,2728,16344,5,"2-[2-{3-[1-(2,6-Dichloro-benzyl)-3-pyrrolidin-1-ylmethyl-1H-indol-6-yl]-ureido}-3-(4-methoxy-phenyl)-propionylamino]-5-guanidino-pentanoic acid benzylamide",1,,CLD0
2677,1632465,2066,3a,5'-Phosphatidyl derivative,1,,CLD0
2678,1632466,2066,3b,5'-Phosphatidyl derivative,1,,CLD0
2679,1632468,2066,3d,5'-Phosphatidyl derivative,1,,CLD0
2680,1632494,2066,3e,5'-Phosphatidyl derivative,1,,CLD0
2681,1632613,2066,3c,5'-Phosphatidyl derivative,1,,CLD0
2682,221242,2066,1 (CNDAC),CNDAC,1,,CLD0
2683,2374,8625,26a,"3-tert-Butoxycarbonylamino-2-{4-[(2,4-diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-propionic acid",1,,CLD0
2684,2405,8625,24,"2-{4-[(2,4-Diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-3-(3-methyl-ureido)-propionic acid",1,,CLD0
2685,2257,8625,34,"2-[3-(2-Carboxy-2-{4-[(2,4-diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-ethyl)-ureido]-pentanedioic acid",1,,CLD0
2686,2278,8625,26b,"4-tert-Butoxycarbonylamino-2-{4-[(2,4-diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-butyric acid",1,,CLD0
2687,2279,8625,28b,"4-(4-Chloro-benzoylamino)-2-{4-[(2,4-diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-butyric acid",1,,CLD0
2688,2280,8625,27a,"3-Amino-2-{4-[(2,4-diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-propionic acid Bis-trifluoroacetic acid",1,,CLD0
2689,2440,8625,26c,"5-tert-Butoxycarbonylamino-2-{4-[(2,4-diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-pentanoic acid",1,,CLD0
2690,49931,8625,MTX,"2-{4-[(2,4-Diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-pentanedioic acid",1,,CLD0
2691,2441,8625,28c,"5-(4-Chloro-benzoylamino)-2-{4-[(2,4-diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-pentanoic acid",1,,CLD0
2692,2442,8625,23b,"2-{4-[(2,4-Diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-4-ureido-butyric acid",1,,CLD0
2693,2553,8625,27b,"4-Amino-2-{4-[(2,4-diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-butyric acid Bis-trifluoroacetic acid",1,,CLD0
2694,2846,8625,27c,"5-Amino-2-{4-[(2,4-diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-pentanoic acid Bis-trifluoroacetic acid",1,,CLD0
2695,2788,8625,23a,"2-{4-[(2,4-Diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-3-ureido-propionic acid",1,,CLD0
2696,2854,8625,28a,"3-(4-Chloro-benzoylamino)-2-{4-[(2,4-diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-propionic acid",1,,CLD0
2697,2656,8625,31,"2-[3-(2-Carboxy-2-{4-[(2,4-diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-ethylchloro)-n-nitraso]-ethyl ester",1,,CLD0
2698,2657,8625,30,"2-[3-(2-Carboxy-2-{4-[(2,4-diamino-pteridin-6-ylmethyl)-methyl-amino]-benzoylamino}-n-nitraso]-ethyl ester",1,,CLD0
2699,1050113,14314,13,N'-{[(4-chlorophenyl)amino]carbonyl}benzenesulfonimidoamide,1,,CLD0
2700,1050070,14314,16(+),(+) enantiomer of N'-{[(4-chlorophenyl)amino]carbonyl}-4-methylbenzenesulfonimidoamide,1,,CLD0
2701,1050080,14314,17,N-[N-{[(4-chlorophenyl)amino]carbonyl}-S-(4-methylphenyl)sulfonimidoyl]acetamide,1,,CLD0
2702,1050070,14314,15(-),(-) enantiomer of N'-{[(4-chlorophenyl)amino]carbonyl}-4-methylbenzenesulfonimidoamide,1,,CLD0
2703,1050070,14314,14,N'-{[(4-chlorophenyl)amino]carbonyl}-4-methylbenzenesulfonimidoamide,1,,CLD0
2704,1050067,14314,18,"N'-{[(4-chlorophenyl)amino]carbonyl}-N,4-dimethylbenzenesulfonimidoamide",1,,CLD0
2705,2799,14314,20,N-[N-{[acetyl(4-chlorophenyl)amino]carbonyl}-S-(4-methylphenyl)sulfonimidoyl]-N-methylacetamide,1,,CLD0
2706,1050065,14314,44,"N'-{[(4-chlorophenyl)amino]carbonyl}-3,4-dimethylbenzenesulfonimidoamide",1,,CLD0
2707,1050104,14314,43,4-tert-butyl-N'-{[(4-chlorophenyl)amino]carbonyl}benzenesulfonimidoamide,1,,CLD0
2708,1050105,14314,42,N'-{[(4-chlorophenyl)amino]carbonyl}-4-ethylbenzenesulfonimidoamide,1,,CLD0
2709,1050106,14314,41,4-(S-amino-N-{[(4-chlorophenyl)amino]carbonyl}sulfonimidoyl)benzoic acid,1,,CLD0
2710,1050066,14314,40,methyl 4-(S-amino-N-{[(4-chlorophenyl)amino]carbonyl}sulfonimidoyl)benzoate,1,,CLD0
2711,1050114,14314,39,N'-{[(4-chlorophenyl)amino]carbonyl}-4-formylbenzenesulfonimidoamide,1,,CLD0
2712,1050063,14314,31,N'-{[(4-chlorophenyl)amino]carbonyl}-N-butyl-N-acetyl-4-methylbenzenesulfonimidoamide,1,,CLD0
2713,1050071,14314,30,N-butyl-N'-{[(4-chlorophenyl)amino]carbonyl}-4-methylbenzenesulfonimidoamide,1,,CLD0
2714,1050110,14314,29,N'-{[(4-chlorophenyl)amino]carbonyl}-N-isopropyl-4-methylbenzenesulfonimidoamide,1,,CLD0
2715,1050112,14314,61,N'-{[(4-methoxyphenyl)amino]carbonyl}-4-methylbenzenesulfonimidoamide,1,,CLD0
2716,1050116,14314,60,N'-{[(4-hydroxyphenyl)amino]carbonyl}-4-methylbenzenesulfonimidoamide,1,,CLD0
2717,1050079,14314,59,N'-({[4-(benzyloxy)phenyl]amino}carbonyl)-4-methylbenzenesulfonimidoamide,1,,CLD0
2718,1050064,14314,58,N'-{[(4-fluorophenyl)amino]carbonyl}-4-methylbenzenesulfonimidoamide,1,,CLD0
2719,1050107,14314,57,4-methyl-N'-({[4-(trifluoromethyl)phenyl]amino}carbonyl)benzenesulfonimidoamide,1,,CLD0
2720,1050060,14314,56,N'-{[(4-bromophenyl)amino]carbonyl}-4-methylbenzenesulfonimidoamide,1,,CLD0
2721,1050073,14314,55,"N'-{[(3,4-dichlorophenyl)amino]carbonyl}-4-methylbenzenesulfonimidoamide",1,,CLD0
2722,1050074,14314,54,N'-(anilinocarbonyl)-4-methylbenzenesulfonimidoamide,1,,CLD0
2723,1050156,14314,53,N'-{[(4-chlorophenyl)amino]carbonyl}-4-(trifluoromethyl)benzenesulfonimidoamide,1,,CLD0
2724,2966,14314,Sulofenur,N-{[(4-chlorophenyl)amino]carbonyl}indane-5-sulfonamide,1,,CLD0
2725,2968,14314,LY-181984,N-{[(4-chlorophenyl)amino]carbonyl}-4-methylbenzenesulfonamide,1,,CLD0
2726,1050120,14314,38,N'-{[(4-chlorophenyl)amino]carbonyl}-4-(hydroxymethyl)benzenesulfonimidoamide,1,,CLD0
2727,1050076,14314,37,4-(S-amino-N-{[(4-chlorophenyl)amino]carbonyl}sulfonimidoyl)benzyl acetate,1,,CLD0
2728,1050078,14314,36,N'-{[(4-chlorophenyl)amino]carbonyl}-4-methyl-N-phenylbenzenesulfonimidoamide,1,,CLD0
2729,1050069,14314,35,N'-{[(4-chlorophenyl)amino]carbonyl}-N-(3-hydroxypropyl)-4-methylbenzenesulfonimidoamide,1,,CLD0
2730,1050161,14314,34,N'-{[(4-chlorophenyl)amino]carbonyl}-N-(2-hydroxyethyl)-4-methylbenzenesulfonimidoamide,1,,CLD0
2731,1050108,14314,33,N'-{[(4-chlorophenyl)amino]carbonyl}-N-isobutyl-4-methylbenzenesulfonimidoamide,1,,CLD0
2732,2931,14314,32,N'-{[(4-chlorophenyl)acetylamino]carbonyl}-N-butyl-N-acetyl-4-methylbenzenesulfonimidoamide,1,,CLD0
2733,1050075,14314,64,N'-{[(4-chlorophenyl)amino]carbonyl}-N-methylbutane-1-sulfonimidoamide,1,,CLD0
2734,1050130,14314,63,N'-[(butylamino)carbonyl]-4-methylbenzenesulfonimidoamide,1,,CLD0
2735,1050054,14314,62,4-methyl-N'-{[(4-methylphenyl)amino]carbonyl}benzenesulfonimidoamide,1,,CLD0
2736,1050117,14314,52,4-bromo-N'-{[(4-chlorophenyl)amino]carbonyl}benzenesulfonimidoamide,1,,CLD0
2737,1050119,14314,51,4-chloro-N'-{[(4-chlorophenyl)amino]carbonyl}benzenesulfonimidoamide,1,,CLD0
2738,1050068,14314,50,N'-{[(4-chlorophenyl)amino]carbonyl}-N-methylindane-5-sulfonimidoamide,1,,CLD0
2739,1050077,14314,49,N'-{[(4-chlorophenyl)amino]carbonyl}indane-5-sulfonimidoamide,1,,CLD0
2740,1050072,14314,48,"4-chloro-N'-{[(4-chlorophenyl)amino]carbonyl}-3,5-dimethylbenzenesulfonimidoamide",1,,CLD0
2741,1050058,14314,47,"N'-{[(4-chlorophenyl)amino]carbonyl}-3,4,5-trimethylbenzenesulfonimidoamide",1,,CLD0
2742,1050059,14314,46,"N'-{[(4-chlorophenyl)amino]carbonyl}-3,4-dimethylbenzenesulfonimidoamide",1,,CLD0
2743,1050111,14314,45,"N'-{[(4-chlorophenyl)amino]carbonyl}-N,3,4-trimethylbenzenesulfonimidoamide",1,,CLD0
2744,1050115,14314,28,N-allyl-N'-{[(4-chlorophenyl)amino]carbonyl}-4-methylbenzenesulfonimidoamide,1,,CLD0
2745,1050118,14314,27,N'-{[(4-chlorophenyl)amino]carbonyl}-4-methyl-N-propylbenzenesulfonimidoamide,1,,CLD0
2746,1050127,14314,26,N'-{[(4-chlorophenyl)amino]carbonyl}-N-phenethyl-4-methylbenzenesulfonimidoamide,1,,CLD0
2747,1050061,14314,25,N'-{[(4-chlorophenyl)amino]carbonyl}-N-ethyl-4-methylbenzenesulfonimidoamide,1,,CLD0
2748,1050062,14314,24,"N'-{[(4-chlorophenyl)(methyl)amino]carbonyl}-N,4-dimethylbenzenesulfonimidoamide",1,,CLD0
2749,1050056,14314,23,"N'-{[(4-chlorophenyl)amino]carbonyl}-N,N,4-trimethylbenzenesulfonimidoamide",1,,CLD0
2750,1050055,14314,22,N'-{[(4-chlorophenyl)(methyl)amino]carbonyl}-4-methylbenzenesulfonimidoamide,1,,CLD0
2751,1050057,14314,21,N-benzyl-N'-{[(4-chlorophenyl)amino]carbonyl}-4-methylbenzenesulfonimidoamide,1,,CLD0
2752,1050109,14314,19,N-[N-{[(4-chlorophenyl)amino]carbonyl}-S-(4-methylphenyl)sulfonimidoyl]-N-methylacetamide,1,,CLD0
2753,2740,14853,2,(E)-3-(2-Chloro-phenyl)-1-(4-hydroxy-phenyl)-propenone,1,,CLD0
2754,2741,14853,5,"(E)-3-(2,4-Dichloro-phenyl)-1-(4-hydroxy-phenyl)-propenone",1,,CLD0
2755,2769,14853,6,"(E)-3-(2,6-Dichloro-phenyl)-1-(4-hydroxy-phenyl)-propenone",1,,CLD0
2756,2789,14853,4,(E)-3-(4-Chloro-phenyl)-1-(4-hydroxy-phenyl)-propenone,1,,CLD0
2757,2608,14853,3,(E)-3-(3-Chloro-phenyl)-1-(4-hydroxy-phenyl)-propenone,1,,CLD0
2758,2609,14853,7,"(E)-3-(3,4-Dichloro-phenyl)-1-(4-hydroxy-phenyl)-propenone",1,,CLD0
2759,2639,14853,9,"(E)-3-(2,5-Difluoro-phenyl)-1-(4-hydroxy-phenyl)-propenone",1,,CLD0
2760,65415,14853,melphalan,2-Amino-3-{4-[bis-(2-chloro-ethyl)-amino]-phenyl}-propionic acid,1,,CLD0
2761,2689,14853,40,"(E)-1,3-Diphenyl-propenone",1,,CLD0
2762,2748,14853,32,(E)-3-(4-Hydroxy-phenyl)-1-phenyl-propenone,1,,CLD0
2763,2749,14853,1,(E)-1-(4-Hydroxy-phenyl)-3-phenyl-propenone,1,,CLD0
2764,543247,14853,18,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(4-chloro-phenyl)-propenone hydrochloride",1,,CLD0
2765,550310,14853,17,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(3-chloro-phenyl)-propenone hydrochloride",1,,CLD0
2766,543264,14853,16,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(2-chloro-phenyl)-propenone hydrochloride",1,,CLD0
2767,550354,14853,15,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-phenyl-propenone hydrochloride",1,,CLD0
2768,2825,14853,14,(E)-1-(4-Hydroxy-phenyl)-3-(4-methoxy-phenyl)-propenone,1,,CLD0
2769,2826,14853,13,(E)-1-(4-Hydroxy-phenyl)-3-p-tolyl-propenone,1,,CLD0
2770,2860,14853,12,(E)-1-(4-Hydroxy-phenyl)-3-(4-nitro-phenyl)-propenone,1,,CLD0
2771,2771,14853,11,(E)-1-(4-Hydroxy-phenyl)-3-(4-trifluoromethyl-phenyl)-propenone,1,,CLD0
2772,2807,14853,10,(E)-3-(4-Bromo-phenyl)-1-(4-hydroxy-phenyl)-propenone,1,,CLD0
2773,2808,14853,44,"(2E,4E)-1-(4-Hydroxy-phenyl)-5-phenyl-penta-2,4-dien-1-one",1,,CLD0
2774,2729,14853,43,(E)-3-Phenyl-acrylic acid 4-[(E)-3-(4-methoxy-phenyl)-acryloyl]-phenyl ester,1,,CLD0
2775,2914,14853,42,(E)-3-Phenyl-acrylic acid 4-[(E)-3-(4-chloro-phenyl)-acryloyl]-phenyl ester,1,,CLD0
2776,2922,14853,41,(E)-3-Phenyl-acrylic acid 4-[(E)-(3-phenyl-acryloyl)]-phenyl ester,1,,CLD0
2777,543235,14853,39,"1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-{4-[3-(3,5-bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-oxo-propenyl]-phenyl}-propenone",1,,CLD0
2778,3001,14853,38,(E)-1-(4-Hydroxy-phenyl)-3-{4-[(E)-3-(4-hydroxy-phenyl)-3-oxo-propenyl]-phenyl}-propenone,1,,CLD0
2779,550193,14853,37,"(E)-3-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-1-(4-bromo-phenyl)-propenone hydrochloride",1,,CLD0
2780,543239,14853,36,"(E)-3-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-1-(3,4-dichloro-phenyl)-propenone hydrochloride",1,,CLD0
2781,550188,14853,35,"(E)-3-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-1-phenyl-propenone hydrochloride",1,,CLD0
2782,2963,14853,34,(E)-1-(4-Bromo-phenyl)-3-(4-hydroxy-phenyl)-propenone,1,,CLD0
2783,2971,14853,33,"(E)-1-(3,4-Dichloro-phenyl)-3-(4-hydroxy-phenyl)-propenone",1,,CLD0
2784,543254,14853,31,"(E)-1-(4-Hydroxy-3,5-bis-morpholin-4-ylmethyl-phenyl)-3-phenyl-propenone hydrochloride",1,,CLD0
2785,543249,14853,30,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(4-hydroxy-phenyl)-propenone hydrochloride",1,,CLD0
2786,543261,14853,29,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(2-chloro-6-fluoro-phenyl)-propenone hydrochloride",1,,CLD0
2787,550137,14853,28,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(4-methoxy-phenyl)-propenone hydrochloride",1,,CLD0
2788,543242,14853,27,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-p-tolyl-propenone hydrochloride",1,,CLD0
2789,543233,14853,26,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(4-nitro-phenyl)-propenone hydrochloride",1,,CLD0
2790,553515,14853,25,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(4-trifluoromethyl-phenyl)-propenone hydrochloride",1,,CLD0
2791,543238,14853,24,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(4-bromo-phenyl)-propenone hydrochloride",1,,CLD0
2792,550179,14853,23,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(2,5-difluoro-phenyl)-propenone hydrochloride",1,,CLD0
2793,543236,14853,22,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(4-fluoro-phenyl)-propenone hydrochloride",1,,CLD0
2794,543227,14853,21,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(3,4-dichloro-phenyl)-propenone hydrochloride",1,,CLD0
2795,550199,14853,20,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(2,6-dichloro-phenyl)-propenone hydrochloride",1,,CLD0
2796,543243,14853,19,"(E)-1-(3,5-Bis-dimethylaminomethyl-4-hydroxy-phenyl)-3-(2,4-dichloro-phenyl)-propenone hydrochloride",1,,CLD0
2797,2844,14853,8,(E)-3-(4-Fluoro-phenyl)-1-(4-hydroxy-phenyl)-propenone,1,,CLD0
2798,2845,8310,25,"8-Chloro-3-(2-fluoro-phenyl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carbonitrile",1,,CLD0
2799,2733,8310,24,"8-Chloro-3-(2-fluoro-phenyl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid amide",1,,CLD0
2800,2734,8310,23,"[8-Chloro-3-(2-fluoro-phenyl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazol-6-yl]-methanol",1,,CLD0
2801,2683,8310,30,"8-Chloro-3-(2-fluoro-phenyl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2802,2683,8310,29,"8-Chloro-3-(2-fluoro-phenyl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2803,2045,8310,hydrochlorthiazide,"6-Chloro-1,1-dioxo-1,2,3,4-tetrahydro-1lambda*6*-benzo[1,2,4]thiadiazine-7-sulfonic acid amide (hydrochlorthiazide)",1,,CLD0
2804,2721,8310,10a,"8-Chloro-3-phenyl-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2805,2777,8310,15l,"3-(2-Fluoro-phenyl)-8-methyl-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2806,2778,8310,15s,"8-Bromo-3-(2-fluoro-phenyl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2807,2818,8310,10e,"8-Chloro-3-(3-fluoro-phenyl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2808,2819,8310,ticrynafen,"[2,3-Dichloro-4-(thiophene-2-carbonyl)-phenoxy]-acetic acid (ticrynafen)",1,,CLD0
2809,2619,8310,14k,"8-Chloro-3-(2-fluoro-phenyl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid ethyl ester",1,,CLD0
2810,2654,8310,ethacrynic acid,"[2,3-Dichloro-4-(2-methylene-butyryl)-phenoxy]-acetic acid (Ethacrynic acid)",1,,CLD0
2811,2670,8310,10f,"8-Chloro-3-(4-fluoro-phenyl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2812,2671,8310,15o,"8-Chloro-3-(2H-1lambda*4*-thiophen-2-yl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2813,2690,8310,10c,"8-Chloro-3-(2-chloro-phenyl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2814,2701,8310,15r,"8-Chloro-3-isobutyl-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2815,2536,8310,15q,"8-Chloro-3-ethyl-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2816,2543,8310,15p,"8-Chloro-3-methyl-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2817,2786,8310,15n,"3-(2-Fluoro-phenyl)-8-methoxy-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2818,2787,8310,15m,"3-(2-Fluoro-phenyl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2819,2683,8310,15k,"8-Chloro-3-(2-fluoro-phenyl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2820,2827,8310,10d,"8-Chloro-3-(4-hydroxy-phenyl)-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2821,2541,8310,10b,"8-Chloro-3-o-tolyl-5,6-dihydro-furo[2',3':4,5]benzo[1,2-d]isoxazole-6-carboxylic acid",1,,CLD0
2822,2597,8310,indacrinone,"(6,7-Dichloro-2-methyl-1-oxo-2-phenyl-indan-5-yloxy)-acetic acid",1,,CLD0
2823,2046,8310,Furosemide,4-Chloro-2-[(furan-2-ylmethyl)-amino]-5-sulfamoyl-benzoic acid (furosemide),1,,CLD0
2824,2658,15355,1 (Genistein),"5,7-Dihydroxy-3-(4-hydroxy-phenyl)-chromen-4-one",1,,CLD0
2825,2866,15355,4,"(3-Chloro-phenyl)-(6,7-dimethoxy-quinazolin-4-yl)-amine",1,,CLD0
2826,2867,15355,6,"3-(3-Chloro-phenyl)-5,7-dihydroxy-chromen-4-one",1,,CLD0
2827,2757,15355,7,3-(3-Chloro-phenyl)-5-hydroxy-7-methoxy-chromen-4-one,1,,CLD0
2828,2758,15355,9,3-(3-Chloro-phenyl)-7-hydroxy-chromen-4-one,1,,CLD0
2829,2809,15355,12,"3-(3-Chloro-phenyl)-5,7-dihydroxy-1H-quinolin-4-one",1,,CLD0
2830,2635,15355,17,3-(3-Chloro-phenyl)-1H-quinolin-4-one,1,,CLD0
2831,2636,15355,15,[3-(3-Chloro-phenyl)-5-hydroxy-7-methoxy-4-oxo-4H-quinolin-1-yl]-acetic acid methyl ester,1,,CLD0
2832,2687,15355,14,3-(3-Chloro-phenyl)-5-hydroxy-7-methoxy-1-phenethyl-1H-quinolin-4-one,1,,CLD0
2833,2951,15355,13,3-(3-Chloro-phenyl)-5-hydroxy-7-methoxy-1-methyl-1H-quinolin-4-one,1,,CLD0
2834,2961,15355,11,3-(3-Chloro-phenyl)-5-hydroxy-7-methoxy-1H-quinolin-4-one,1,,CLD0
2835,2962,15355,8,"3-(3-Chloro-phenyl)-5,7-dimethoxy-chromen-4-one",1,,CLD0
