compsyn_id,component_id,component_synonym,syn_type
1786364,505,3.1.3.16,EC_NUMBER
1786363,505,PP-1A,UNIPROT
865350,505,PPP1A,GENE_SYMBOL_OTHER
1786360,505,PPP1CA,GENE_SYMBOL
1786362,505,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,UNIPROT
1786365,506,CCNH,GENE_SYMBOL
1786366,506,Cyclin-H,UNIPROT
1786367,506,MO15-associated protein,UNIPROT
1786368,506,p34,UNIPROT
1786369,506,p37,UNIPROT
1786375,507,CD_antigen=CD132,UNIPROT
1786371,507,Cytokine receptor common subunit gamma,UNIPROT
1786373,507,gammaC,UNIPROT
1786376,507,IL-2 receptor subunit gamma,UNIPROT
1786377,507,IL-2R subunit gamma,UNIPROT
1786378,507,IL-2RG,UNIPROT
1786370,507,IL2RG,GENE_SYMBOL
1786372,507,Interleukin-2 receptor subunit gamma,UNIPROT
1786374,507,p64,UNIPROT
1786388,508,3.6.5.2,EC_NUMBER
1786386,508,c-H-ras,UNIPROT
1786381,508,GTPase HRas,UNIPROT
1786382,508,"GTPase HRas, N-terminally processed",UNIPROT
1786383,508,H-Ras-1,UNIPROT
1786384,508,Ha-Ras,UNIPROT
1786379,508,HRAS,GENE_SYMBOL
865370,508,HRAS1,GENE_SYMBOL_OTHER
1786387,508,p21ras,UNIPROT
1786385,508,Transforming protein p21,UNIPROT
1786391,509,DNA polymerase delta subunit 4,UNIPROT
1786392,509,DNA polymerase delta subunit p12,UNIPROT
1786389,509,POLD4,GENE_SYMBOL
865380,509,POLDS,GENE_SYMBOL_OTHER
1786395,510,Cellular retinol-binding protein III,UNIPROT
1786397,510,CRBP-III,UNIPROT
1786396,510,HRBPiso,UNIPROT
1786393,510,RBP5,GENE_SYMBOL
1786394,510,Retinol-binding protein 5,UNIPROT
1786400,511,ARPP-19,UNIPROT
1786398,511,Arpp19,GENE_SYMBOL
1786399,511,cAMP-regulated phosphoprotein 19,UNIPROT
1786415,512,2.7.12.2,EC_NUMBER
1786406,512,Dual specificity mitogen-activated protein kinase kinase 6,UNIPROT
1786409,512,MAP kinase kinase 6,UNIPROT
1786401,512,MAP2K6,GENE_SYMBOL
1786407,512,MAPK/ERK kinase 6,UNIPROT
1786410,512,MAPKK 6,UNIPROT
1786411,512,MEK 6,UNIPROT
865393,512,MEK6,GENE_SYMBOL_OTHER
865394,512,MKK6,GENE_SYMBOL_OTHER
865395,512,PRKMK6,GENE_SYMBOL_OTHER
1786412,512,SAPK kinase 3,UNIPROT
1786413,512,SAPKK-3,UNIPROT
1786414,512,SAPKK3,UNIPROT
865396,512,SKK3,GENE_SYMBOL_OTHER
1786408,512,Stress-activated protein kinase kinase 3,UNIPROT
1786422,513,2.5.1.-,EC_NUMBER
1786421,513,4.4.1.20,EC_NUMBER
1786418,513,Glutathione S-transferase LTC4,UNIPROT
1786417,513,Leukotriene C4 synthase,UNIPROT
1786419,513,Leukotriene-C(4) synthase,UNIPROT
1786420,513,LTC4 synthase,UNIPROT
1786416,513,Ltc4s,GENE_SYMBOL
1786428,514,CAC,UNIPROT
865417,514,Cact,GENE_SYMBOL_OTHER
1786429,514,CACT,UNIPROT
1786426,514,Carnitine/acylcarnitine translocase,UNIPROT
1786425,514,Mitochondrial carnitine/acylcarnitine carrier protein,UNIPROT
1786423,514,Slc25a20,GENE_SYMBOL
1786427,514,Solute carrier family 25 member 20,UNIPROT
1786433,515,3.4.21.-,EC_NUMBER
1786432,515,ACO protease,UNIPROT
1786431,515,Kallikrein-15,UNIPROT
1786430,515,KLK15,GENE_SYMBOL
1786442,516,4.4.1.5,EC_NUMBER
1786436,516,Aldoketomutase,UNIPROT
1786434,516,Glo1,GENE_SYMBOL
1786441,516,Glx I,UNIPROT
1786437,516,Glyoxalase I,UNIPROT
1786438,516,Ketone-aldehyde mutase,UNIPROT
1786435,516,Lactoylglutathione lyase,UNIPROT
1786439,516,Methylglyoxalase,UNIPROT
1786440,516,S-D-lactoylglutathione methylglyoxal lyase,UNIPROT
1786449,517,2.7.8.11,EC_NUMBER
1786443,517,Cdipt,GENE_SYMBOL
1786445,517,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,UNIPROT
1786446,517,Phosphatidylinositol synthase,UNIPROT
1786447,517,PI synthase,UNIPROT
865437,517,Pis1,GENE_SYMBOL_OTHER
1786448,517,PtdIns synthase,UNIPROT
1786450,518,Atp1b3,GENE_SYMBOL
1786454,518,ATPB-3,UNIPROT
1786453,518,CD_antigen=CD298,UNIPROT
1786452,518,Sodium/potassium-dependent ATPase subunit beta-3,UNIPROT
1786451,518,Sodium/potassium-transporting ATPase subunit beta-3,UNIPROT
1786455,519,Atp1b4,GENE_SYMBOL
1786456,519,Protein ATP1B4,UNIPROT
1786457,519,"X,K-ATPase subunit beta-m",UNIPROT
1786458,519,X/potassium-transporting ATPase subunit beta-m,UNIPROT
1786480,520,2.4.1.-,EC_NUMBER
1786481,520,3.2.1.-,EC_NUMBER
1786479,520,3.2.1.45,EC_NUMBER
1786482,520,3.2.1.46,EC_NUMBER
1786464,520,Acid beta-glucosidase,UNIPROT
1786465,520,Alglucerase,UNIPROT
1786477,520,Beta-GC,UNIPROT
1786466,520,Beta-glucocerebrosidase,UNIPROT
1786467,520,Beta-glucosylceramidase 1,UNIPROT
1786468,520,Cholesterol glucosyltransferase,UNIPROT
1786469,520,Cholesteryl-beta-glucosidase,UNIPROT
1786470,520,D-glucosyl-N-acylsphingosine glucohydrolase,UNIPROT
1630887,520,GBA,GENE_SYMBOL_OTHER
1786459,520,GBA1,GENE_SYMBOL
865454,520,GC,GENE_SYMBOL_OTHER
865455,520,GLUC,GENE_SYMBOL_OTHER
1786471,520,Glucosylceramidase beta 1,UNIPROT
1786472,520,Imiglucerase,UNIPROT
1786476,520,Lysosomal acid GCase,UNIPROT
1786463,520,Lysosomal acid glucosylceramidase,UNIPROT
1786473,520,Lysosomal cholesterol glycosyltransferase,UNIPROT
1786474,520,Lysosomal galactosylceramidase,UNIPROT
1786475,520,Lysosomal glycosylceramidase,UNIPROT
1786478,520,SGTase,UNIPROT
1786491,521,1.14.14.80,EC_NUMBER
865467,521,Cyp4a-3,GENE_SYMBOL_OTHER
1786483,521,Cyp4a14,GENE_SYMBOL
865468,521,Cyp4a3,GENE_SYMBOL_OTHER
1786487,521,CYPIVA14,UNIPROT
1786486,521,Cytochrome P450 4A14,UNIPROT
1786488,521,Cytochrome P450-LA-omega 3,UNIPROT
1786489,521,Lauric acid omega-hydroxylase,UNIPROT
1786490,521,Long-chain fatty acid omega-monooxygenase,UNIPROT
1232786,521,Synonyms=Cyp4a-3,GENE_SYMBOL_OTHER
1786496,522,PGE receptor EP1 subtype,UNIPROT
1786497,522,PGE2 receptor EP1 subtype,UNIPROT
1786494,522,Prostaglandin E2 receptor EP1 subtype,UNIPROT
1786495,522,Prostanoid EP1 receptor,UNIPROT
1786492,522,Ptger1,GENE_SYMBOL
865478,522,Ptgerep1,GENE_SYMBOL_OTHER
1786502,523,5-HT-1E,UNIPROT
1786503,523,5-HT1E,UNIPROT
1786499,523,5-hydroxytryptamine receptor 1E,UNIPROT
1786498,523,HTR1E,GENE_SYMBOL
1786500,523,S31,UNIPROT
1786501,523,Serotonin receptor 1E,UNIPROT
1786507,524,5-HT-4,UNIPROT
1786508,524,5-HT4,UNIPROT
1786505,524,5-hydroxytryptamine receptor 4,UNIPROT
1786504,524,Htr4,GENE_SYMBOL
1786506,524,Serotonin receptor 4,UNIPROT
1786509,525,CHRNA9,GENE_SYMBOL
1786513,525,NACHR alpha-9,UNIPROT
865496,525,NACHRA9,GENE_SYMBOL_OTHER
1786511,525,Neuronal acetylcholine receptor subunit alpha-9,UNIPROT
1786512,525,Nicotinic acetylcholine receptor subunit alpha-9,UNIPROT
1786533,526,2.7.11.1,EC_NUMBER
865502,526,AIK2,GENE_SYMBOL_OTHER
1786530,526,AIM-1,UNIPROT
865503,526,AIM1,GENE_SYMBOL_OTHER
1551439,526,AIM1 GN  ,GENE_SYMBOL_OTHER
865504,526,AIRK2,GENE_SYMBOL_OTHER
1786531,526,ARK-2,UNIPROT
865505,526,ARK2,GENE_SYMBOL_OTHER
1551441,526,ARK2 GN  ,GENE_SYMBOL_OTHER
1786514,526,AURKB,GENE_SYMBOL
1786523,526,Aurora 1,UNIPROT
1786522,526,Aurora kinase B,UNIPROT
1786524,526,Aurora- and IPL1-like midbody-associated protein 1,UNIPROT
1786532,526,Aurora-related kinase 2,UNIPROT
1786525,526,Aurora/IPL1-related kinase 2,UNIPROT
1786527,526,Serine/threonine-protein kinase 12,UNIPROT
1786528,526,Serine/threonine-protein kinase 5,UNIPROT
1786529,526,Serine/threonine-protein kinase aurora-B,UNIPROT
1786526,526,STK-1,UNIPROT
865506,526,STK1,GENE_SYMBOL_OTHER
865507,526,STK12,GENE_SYMBOL_OTHER
1551443,526,STK12 GN  ,GENE_SYMBOL_OTHER
865508,526,STK5,GENE_SYMBOL_OTHER
1551438,526,Synonyms=AIK2,GENE_SYMBOL_OTHER
1786540,527,4.2.1.1,EC_NUMBER
1786539,527,CA-XIII,UNIPROT
1786534,527,Ca13,GENE_SYMBOL
865529,527,Car13,GENE_SYMBOL_OTHER
1786537,527,Carbonate dehydratase XIII,UNIPROT
1786536,527,Carbonic anhydrase 13,UNIPROT
1786538,527,Carbonic anhydrase XIII,UNIPROT
1786545,528,3.1.3.16,EC_NUMBER
1786544,528,PP-1A,UNIPROT
865537,528,Ppp1a,GENE_SYMBOL_OTHER
1786541,528,Ppp1ca,GENE_SYMBOL
1786543,528,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,UNIPROT
1786546,529,P2ry12,GENE_SYMBOL
1786548,529,P2Y purinoceptor 12,UNIPROT
865543,529,P2y12,GENE_SYMBOL_OTHER
1786550,529,P2Y12,UNIPROT
1786549,529,P2Y12 platelet ADP receptor,UNIPROT
1786556,530,2.3.3.10,EC_NUMBER
1786554,530,3-hydroxy-3-methylglutaryl coenzyme A synthase,UNIPROT
1786555,530,HMG-CoA synthase,UNIPROT
865549,530,Hmgcs,GENE_SYMBOL_OTHER
1786551,530,Hmgcs1,GENE_SYMBOL
1786553,530,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",UNIPROT
1786560,531,2.1.1.8,EC_NUMBER
1786558,531,Histamine N-methyltransferase,UNIPROT
1786559,531,HMT,UNIPROT
1786557,531,HNMT,GENE_SYMBOL
1786569,532,2.7.1.11,EC_NUMBER
1786563,532,6-phosphofructokinase type B,UNIPROT
1786562,532,"ATP-dependent 6-phosphofructokinase, liver type",UNIPROT
1786566,532,ATP-PFK,UNIPROT
1786568,532,PFK-B,UNIPROT
1786567,532,PFK-L,UNIPROT
1786561,532,PFKL,GENE_SYMBOL
1786564,532,Phosphofructo-1-kinase isozyme B,UNIPROT
1786565,532,Phosphohexokinase,UNIPROT
1786574,533,CI-B17,UNIPROT
1786572,533,Complex I-B17,UNIPROT
1786571,533,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,UNIPROT
1786573,533,NADH-ubiquinone oxidoreductase B17 subunit,UNIPROT
1786570,533,NDUFB6,GENE_SYMBOL
1786581,534,3.1.6.8,EC_NUMBER
1786575,534,ARSA,GENE_SYMBOL
1786576,534,Arylsulfatase A,UNIPROT
1786577,534,Arylsulfatase A component B,UNIPROT
1786578,534,Arylsulfatase A component C,UNIPROT
1786580,534,ASA,UNIPROT
1786579,534,Cerebroside-sulfatase,UNIPROT
1786590,535,2.3.1.5,EC_NUMBER
865581,535,AAC2,GENE_SYMBOL_OTHER
1786585,535,Arylamide acetylase 2,UNIPROT
1786584,535,Arylamine N-acetyltransferase 2,UNIPROT
1786586,535,N-acetyltransferase type 2,UNIPROT
1786588,535,NAT-2,UNIPROT
1786582,535,NAT2,GENE_SYMBOL
1786589,535,PNAT,UNIPROT
1786587,535,Polymorphic arylamine N-acetyltransferase,UNIPROT
1786599,536,2.5.1.6,EC_NUMBER
1786596,536,AdoMet synthase 1,UNIPROT
865591,536,Ams1,GENE_SYMBOL_OTHER
1786597,536,MAT 1,UNIPROT
1786598,536,MAT-I/III,UNIPROT
1786591,536,Mat1a,GENE_SYMBOL
1786594,536,Methionine adenosyltransferase 1,UNIPROT
1786595,536,Methionine adenosyltransferase I/III,UNIPROT
1786593,536,S-adenosylmethionine synthase isoform type-1,UNIPROT
1786606,537,2.7.1.48,EC_NUMBER
1786603,537,Cytidine monophosphokinase 1,UNIPROT
1786605,537,UCK 1,UNIPROT
1786600,537,Uck1,GENE_SYMBOL
865601,537,Umpk,GENE_SYMBOL_OTHER
1786604,537,Uridine monophosphokinase 1,UNIPROT
1786602,537,Uridine-cytidine kinase 1,UNIPROT
1786610,538,2.3.1.9,EC_NUMBER
1786607,538,Acat1,GENE_SYMBOL
1786609,538,Acetoacetyl-CoA thiolase,UNIPROT
1786608,538,"Acetyl-CoA acetyltransferase, mitochondrial",UNIPROT
1786620,539,2.4.3.7,EC_NUMBER
1786613,539,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",UNIPROT
1786614,539,"GalNAc alpha-2,6-sialyltransferase III",UNIPROT
1786617,539,Sialyltransferase 7C,UNIPROT
1786619,539,SIAT7-C,UNIPROT
865613,539,Siat7c,GENE_SYMBOL_OTHER
1786615,539,ST6GalNAc III,UNIPROT
1786611,539,St6galnac3,GENE_SYMBOL
1786618,539,ST6GalNAcIII,UNIPROT
1786616,539,STY,UNIPROT
1786627,540,4.2.1.1,EC_NUMBER
1786626,540,CA-IV,UNIPROT
1786621,540,Ca4,GENE_SYMBOL
865624,540,Car4,GENE_SYMBOL_OTHER
1786624,540,Carbonate dehydratase IV,UNIPROT
1786623,540,Carbonic anhydrase 4,UNIPROT
1786625,540,Carbonic anhydrase IV,UNIPROT
1786640,541,3.4.24.-,EC_NUMBER
1786631,541,Matrix metalloproteinase-16,UNIPROT
1786633,541,Membrane-type matrix metalloproteinase 3,UNIPROT
1786634,541,Membrane-type-3 matrix metalloproteinase,UNIPROT
1786635,541,MMP-16,UNIPROT
1786632,541,MMP-X2,UNIPROT
1786628,541,MMP16,GENE_SYMBOL
865633,541,MMPX2,GENE_SYMBOL_OTHER
1786636,541,MT-MMP 3,UNIPROT
1786638,541,MT3-MMP,UNIPROT
1786639,541,MT3MMP,UNIPROT
1786637,541,MTMMP3,UNIPROT
1232931,541,Synonyms=C8orf57,GENE_SYMBOL_OTHER
1786660,542,2.7.12.2,EC_NUMBER
1786650,542,C-JUN N-terminal kinase kinase 1,UNIPROT
1786649,542,Dual specificity mitogen-activated protein kinase kinase 4,UNIPROT
1786656,542,JNK kinase 1,UNIPROT
1786651,542,JNK-activating kinase 1,UNIPROT
1786657,542,JNKK 1,UNIPROT
865647,542,Jnkk1,GENE_SYMBOL_OTHER
1786654,542,MAP kinase kinase 4,UNIPROT
1786641,542,Map2k4,GENE_SYMBOL
1786652,542,MAPK/ERK kinase 4,UNIPROT
1786655,542,MAPKK 4,UNIPROT
1786658,542,MEK 4,UNIPROT
865648,542,Mek4,GENE_SYMBOL_OTHER
865649,542,Mkk4,GENE_SYMBOL_OTHER
865650,542,Prkmk4,GENE_SYMBOL_OTHER
1786653,542,SAPK/ERK kinase 1,UNIPROT
865651,542,Sek1,GENE_SYMBOL_OTHER
1786659,542,SEK1,UNIPROT
865652,542,Serk1,GENE_SYMBOL_OTHER
865653,542,Skk1,GENE_SYMBOL_OTHER
1786664,543,2.3.1.135,EC_NUMBER
1786662,543,Lecithin retinol acyltransferase,UNIPROT
1786661,543,LRAT,GENE_SYMBOL
1786663,543,Phosphatidylcholine--retinol O-acyltransferase,UNIPROT
1786670,544,G-protein coupled receptor 38,UNIPROT
865678,544,GPR38,GENE_SYMBOL_OTHER
1786665,544,MLNR,GENE_SYMBOL
1786669,544,Motilin receptor,UNIPROT
865679,544,MTLR,GENE_SYMBOL_OTHER
865680,544,MTLR1,GENE_SYMBOL_OTHER
1786673,545,C1A/C1B,UNIPROT
1786672,545,Calcitonin receptor,UNIPROT
1786671,545,Calcr,GENE_SYMBOL
1786674,545,CT-R,UNIPROT
1786678,546,Calcium-activated neutral proteinase small subunit,UNIPROT
1786679,546,Calcium-dependent protease small subunit,UNIPROT
1786680,546,Calcium-dependent protease small subunit 1,UNIPROT
1786681,546,Calpain regulatory subunit,UNIPROT
1786677,546,Calpain small subunit 1,UNIPROT
1786683,546,CANP small subunit,UNIPROT
865691,546,CAPN4,GENE_SYMBOL_OTHER
1786675,546,CAPNS1,GENE_SYMBOL
1786684,546,CDPS,UNIPROT
1786682,546,CSS1,UNIPROT
1786689,547,2.3.1.137,EC_NUMBER
865702,547,COT,GENE_SYMBOL_OTHER
1786688,547,COT,UNIPROT
1786685,547,CROT,GENE_SYMBOL
1786687,547,Peroxisomal carnitine O-octanoyltransferase,UNIPROT
1786705,548,2.7.11.24,EC_NUMBER
1786701,548,ERK-2,UNIPROT
865708,548,Erk2,GENE_SYMBOL_OTHER
1786695,548,ERT1,UNIPROT
1786696,548,Extracellular signal-regulated kinase 2,UNIPROT
1786699,548,MAP kinase 1,UNIPROT
1786703,548,MAP kinase 2,UNIPROT
1786697,548,MAP kinase isoform p42,UNIPROT
865709,548,Mapk,GENE_SYMBOL_OTHER
1786700,548,MAPK 1,UNIPROT
1786704,548,MAPK 2,UNIPROT
1786690,548,Mapk1,GENE_SYMBOL
1786694,548,Mitogen-activated protein kinase 1,UNIPROT
1786698,548,Mitogen-activated protein kinase 2,UNIPROT
1786702,548,p42-MAPK,UNIPROT
865710,548,Prkm1,GENE_SYMBOL_OTHER
1786714,549,2.7.11.1,EC_NUMBER
1786707,549,MAP kinase-activated protein kinase 2,UNIPROT
1786708,549,MAPK-activated protein kinase 2,UNIPROT
1786709,549,MAPKAP kinase 2,UNIPROT
1786710,549,MAPKAP-K2,UNIPROT
1786711,549,MAPKAPK-2,UNIPROT
1786706,549,MAPKAPK2,GENE_SYMBOL
1786712,549,MK-2,UNIPROT
1786713,549,MK2,UNIPROT
1786721,550,2.5.1.18,EC_NUMBER
1786716,550,Glutathione S-transferase Mu 1,UNIPROT
1786719,550,Glutathione S-transferase Yb-1,UNIPROT
1786717,550,GST 3-3,UNIPROT
1786720,550,GST Yb1,UNIPROT
1786715,550,Gstm1,GENE_SYMBOL
1786718,550,GSTM1-1,UNIPROT
1786724,551,Beta-casein,UNIPROT
1786722,551,Csn2,GENE_SYMBOL
865743,551,Csnb,GENE_SYMBOL_OTHER
1787319,552,2.7.11.1,EC_NUMBER
1233596,552,Aik,GENE_SYMBOL_OTHER
866337,552,Airk,GENE_SYMBOL_OTHER
1631728,552,Airk1 GN  ,GENE_SYMBOL_OTHER
1787317,552,ARK-1,UNIPROT
866338,552,Ark1,GENE_SYMBOL_OTHER
866339,552,Aura,GENE_SYMBOL_OTHER
1631729,552,Aura GN  ,GENE_SYMBOL_OTHER
1787302,552,Aurka,GENE_SYMBOL
1787310,552,Aurora 2,UNIPROT
1787309,552,Aurora kinase A,UNIPROT
1787318,552,Aurora-related kinase 1,UNIPROT
1787311,552,Aurora/IPL1-related kinase 1,UNIPROT
866340,552,Ayk1,GENE_SYMBOL_OTHER
866341,552,Btak,GENE_SYMBOL_OTHER
866342,552,Iak1,GENE_SYMBOL_OTHER
1631731,552,Iak1 GN  ,GENE_SYMBOL_OTHER
1787312,552,Ipl1- and aurora-related kinase 1,UNIPROT
1787313,552,Serine/threonine-protein kinase 15,UNIPROT
1787314,552,Serine/threonine-protein kinase 6,UNIPROT
1787316,552,Serine/threonine-protein kinase aurora-A,UNIPROT
1787315,552,Serine/threonine-protein kinase Ayk1,UNIPROT
866343,552,Stk15,GENE_SYMBOL_OTHER
866344,552,Stk6,GENE_SYMBOL_OTHER
1474893,552,Synonyms=Aik,GENE_SYMBOL_OTHER
1787328,553,1.14.14.23,EC_NUMBER
1787327,553,1.14.14.26,EC_NUMBER
1787323,553,24-hydroxycholesterol 7-alpha-hydroxylase,UNIPROT
1787325,553,Cholesterol 7-alpha-hydroxylase,UNIPROT
1787326,553,Cholesterol 7-alpha-monooxygenase,UNIPROT
866366,553,Cyp7,GENE_SYMBOL_OTHER
1787320,553,Cyp7a1,GENE_SYMBOL
1787324,553,CYPVII,UNIPROT
1787322,553,Cytochrome P450 7A1,UNIPROT
1233617,553,Synonyms=Cyp7,GENE_SYMBOL_OTHER
1787333,554,2.7.11.13,EC_NUMBER
1787331,554,PKC-A,UNIPROT
1787332,554,PKC-alpha,UNIPROT
1787329,554,PRKCA,GENE_SYMBOL
1787330,554,Protein kinase C alpha type,UNIPROT
1787342,555,3.4.24.35,EC_NUMBER
1787337,555,92 kDa gelatinase,UNIPROT
1787338,555,92 kDa type IV collagenase,UNIPROT
866379,555,Clg4b,GENE_SYMBOL_OTHER
1787339,555,Gelatinase B,UNIPROT
1787341,555,GELB,UNIPROT
1787336,555,Matrix metalloproteinase-9,UNIPROT
1787340,555,MMP-9,UNIPROT
1787334,555,Mmp9,GENE_SYMBOL
1787350,556,2.4.2.1,EC_NUMBER
1787347,556,Inosine phosphorylase,UNIPROT
1787348,556,Inosine-guanosine phosphorylase,UNIPROT
866389,556,Np,GENE_SYMBOL_OTHER
1787343,556,Pnp,GENE_SYMBOL
1787349,556,PNP,UNIPROT
866390,556,Pnp1,GENE_SYMBOL_OTHER
1787346,556,Purine nucleoside phosphorylase,UNIPROT
1787357,557,4.2.1.1,EC_NUMBER
1787356,557,CA-VII,UNIPROT
1787351,557,Ca7,GENE_SYMBOL
866399,557,Car7,GENE_SYMBOL_OTHER
1787354,557,Carbonate dehydratase VII,UNIPROT
1787353,557,Carbonic anhydrase 7,UNIPROT
1787355,557,Carbonic anhydrase VII,UNIPROT
1787367,558,3.1.1.-,EC_NUMBER
1787366,558,3.1.1.28,EC_NUMBER
1787364,558,ACH M1,UNIPROT
1787360,558,Acylcarnitine hydrolase,UNIPROT
1787361,558,Carboxylesterase 2,UNIPROT
1787362,558,Carboxylic ester hydrolase,UNIPROT
1787365,558,CES 2,UNIPROT
866407,558,Ces2,GENE_SYMBOL_OTHER
1787358,558,Ces2c,GENE_SYMBOL
1787363,558,Peroxisome proliferator-inducible acylcarnitine hydrolase,UNIPROT
1787374,559,3.2.1.46,EC_NUMBER
1787369,559,Galactocerebrosidase,UNIPROT
1787370,559,Galactocerebroside beta-galactosidase,UNIPROT
1787371,559,Galactosylceramidase,UNIPROT
1787372,559,Galactosylceramide beta-galactosidase,UNIPROT
1787368,559,Galc,GENE_SYMBOL
1787373,559,GALCERase,UNIPROT
1787380,560,3.1.3.48,EC_NUMBER
1787377,560,Hematopoietic protein-tyrosine phosphatase,UNIPROT
1787379,560,HEPTP,UNIPROT
1787378,560,Protein-tyrosine phosphatase LC-PTP,UNIPROT
1787375,560,PTPN7,GENE_SYMBOL
1787376,560,Tyrosine-protein phosphatase non-receptor type 7,UNIPROT
1787383,561,GABA(A) receptor subunit rho-2,UNIPROT
1787384,561,GABA(C) receptor,UNIPROT
1787381,561,Gabrr2,GENE_SYMBOL
1787382,561,Gamma-aminobutyric acid receptor subunit rho-2,UNIPROT
1787388,562,cAMP-dependent protein kinase type II-alpha regulatory subunit,UNIPROT
866433,562,PKR2,GENE_SYMBOL_OTHER
866434,562,PRKAR2,GENE_SYMBOL_OTHER
1787385,562,PRKAR2A,GENE_SYMBOL
1787393,563,2.1.3.3,EC_NUMBER
1787391,563,"Ornithine carbamoyltransferase, mitochondrial",UNIPROT
1787390,563,"Ornithine transcarbamylase, mitochondrial",UNIPROT
1787389,563,OTC,GENE_SYMBOL
1787392,563,OTCase,UNIPROT
1787398,564,3.4.19.9,EC_NUMBER
1787396,564,Conjugase,UNIPROT
1787397,564,Gamma-Glu-X carboxypeptidase,UNIPROT
1787395,564,Gamma-glutamyl hydrolase,UNIPROT
1787394,564,GGH,GENE_SYMBOL
1787401,565,GH-releasing peptide receptor,UNIPROT
1787402,565,Ghrelin receptor,UNIPROT
1787404,565,GHRP,UNIPROT
1787403,565,GHS-R,UNIPROT
1787399,565,GHSR,GENE_SYMBOL
1787400,565,Growth hormone secretagogue receptor type 1,UNIPROT
1787412,566,3.4.22.16,EC_NUMBER
1787409,566,Cathepsin H,UNIPROT
1787410,566,Cathepsin H heavy chain,UNIPROT
1787411,566,Cathepsin H light chain,UNIPROT
1787408,566,Cathepsin H mini chain,UNIPROT
866456,566,CPSB,GENE_SYMBOL_OTHER
1787405,566,CTSH,GENE_SYMBOL
1787407,566,Pro-cathepsin H,UNIPROT
1787424,567,3.4.22.57,EC_NUMBER
1787422,567,CASP-4,UNIPROT
1787413,567,CASP4,GENE_SYMBOL
1787415,567,Caspase-4,UNIPROT
1787416,567,Caspase-4 subunit p10,UNIPROT
1787417,567,Caspase-4 subunit p20,UNIPROT
1787418,567,ICE and Ced-3 homolog 2,UNIPROT
1787419,567,ICE(rel)-II,UNIPROT
1787423,567,ICH-2,UNIPROT
866465,567,ICH2,GENE_SYMBOL_OTHER
1787420,567,Mih1,UNIPROT
1787421,567,Protease TX,UNIPROT
1233710,567,Synonyms=ICH2,GENE_SYMBOL_OTHER
1787427,568,Alpha-neoendorphin,UNIPROT
1787428,568,Beta-neoendorphin,UNIPROT
1787436,568,Beta-neoendorphin-dynorphin,UNIPROT
1787441,568,Big Dyn,UNIPROT
1787429,568,Big dynorphin,UNIPROT
1787442,568,Dyn-A17,UNIPROT
1787444,568,Dyn-B,UNIPROT
1787443,568,Dynorphin A,UNIPROT
1787431,568,Dynorphin A(1-13),UNIPROT
1787430,568,Dynorphin A(1-17),UNIPROT
1787432,568,Dynorphin A(1-8),UNIPROT
1787438,568,Dynorphin B,UNIPROT
1787439,568,Dynorphin B(1-13),UNIPROT
1787440,568,Dynorphin B-29,UNIPROT
1787433,568,Leu-enkephalin,UNIPROT
1787435,568,Leumorphin,UNIPROT
1787425,568,PDYN,GENE_SYMBOL
1787437,568,Preprodynorphin,UNIPROT
1787426,568,Proenkephalin-B,UNIPROT
1787434,568,Rimorphin,UNIPROT
1787447,569,Inhibitor of p53-induced apoptosis-beta,UNIPROT
1787452,569,IPIA-beta,UNIPROT
1787450,569,NDK-H 5,UNIPROT
1787451,569,NDP kinase homolog 5,UNIPROT
1787449,569,nm23-H5,UNIPROT
1787445,569,NME5,GENE_SYMBOL
1787446,569,Nucleoside diphosphate kinase homolog 5,UNIPROT
1787448,569,Testis-specific nm23 homolog,UNIPROT
1787458,570,2.7.4.6,EC_NUMBER
1787456,570,NDK 7,UNIPROT
1787457,570,NDP kinase 7,UNIPROT
1787455,570,nm23-H7,UNIPROT
1787453,570,NME7,GENE_SYMBOL
1787454,570,Nucleoside diphosphate kinase 7,UNIPROT
1787465,571,2.4.2.3,EC_NUMBER
1787464,571,L-UrdPase,UNIPROT
1787461,571,Liver-specific uridine phosphorylase,UNIPROT
1787462,571,UPase 2,UNIPROT
1787459,571,Upp2,GENE_SYMBOL
1787463,571,UrdPase 2,UNIPROT
1787460,571,Uridine phosphorylase 2,UNIPROT
1787473,572,1.14.14.1,EC_NUMBER
1787474,572,4.2.1.152,EC_NUMBER
1787466,572,CYP1A1,GENE_SYMBOL
1787472,572,CYPIA1,UNIPROT
1787467,572,Cytochrome P450 1A1,UNIPROT
1787468,572,Cytochrome P450 form 6,UNIPROT
1787469,572,Cytochrome P450-C,UNIPROT
1787470,572,Cytochrome P450-P1,UNIPROT
1787471,572,Hydroperoxy icosatetraenoate dehydratase,UNIPROT
1787489,573,3.4.21.-,EC_NUMBER
1787488,573,hPC8,UNIPROT
866526,573,LPC,GENE_SYMBOL_OTHER
1787481,573,Lymphoma proprotein convertase,UNIPROT
866527,573,PC7,GENE_SYMBOL_OTHER
1787486,573,PC7,UNIPROT
866528,573,PC8,GENE_SYMBOL_OTHER
