indref_id,drugind_id,ref_type,ref_id,ref_url
595330,136935,ClinicalTrials,NCT05281614,https://clinicaltrials.gov/search?term=NCT05281614
595331,43664,ClinicalTrials,"NCT00747929,NCT00748605,NCT00788528,NCT01126970",https://clinicaltrials.gov/search?term=NCT00747929%20NCT00748605%20NCT00788528%20NCT01126970
595332,53116,ClinicalTrials,"NCT01718938,NCT02267525",https://clinicaltrials.gov/search?term=NCT01718938%20NCT02267525
595333,144150,ClinicalTrials,NCT05724069,https://clinicaltrials.gov/search?term=NCT05724069
595334,136936,ClinicalTrials,NCT01467726,https://clinicaltrials.gov/search?term=NCT01467726
595335,50972,ClinicalTrials,"NCT00246662,NCT01913951,NCT01980056,NCT02272478,NCT03338348",https://clinicaltrials.gov/search?term=NCT00246662%20NCT01913951%20NCT01980056%20NCT02272478%20NCT03338348
595336,55941,ClinicalTrials,NCT00246662,https://clinicaltrials.gov/search?term=NCT00246662
595337,55942,ClinicalTrials,"NCT00246662,NCT01191801,NCT02272478,NCT02416388,NCT03338348",https://clinicaltrials.gov/search?term=NCT00246662%20NCT01191801%20NCT02272478%20NCT02416388%20NCT03338348
595338,55943,ClinicalTrials,NCT00246662,https://clinicaltrials.gov/search?term=NCT00246662
595339,55944,ClinicalTrials,NCT01893320,https://clinicaltrials.gov/search?term=NCT01893320
595340,52799,ATC,L01XX53,https://www.whocc.no/atc_ddd_index/?code=L01XX53
595341,52799,ClinicalTrials,"NCT00091585,NCT00094159",https://clinicaltrials.gov/search?term=NCT00091585%20NCT00094159
595342,55945,ClinicalTrials,NCT00298896,https://clinicaltrials.gov/search?term=NCT00298896
595343,55946,ClinicalTrials,NCT00252382,https://clinicaltrials.gov/search?term=NCT00252382
595344,55947,ClinicalTrials,NCT00055471,https://clinicaltrials.gov/search?term=NCT00055471
595345,48149,ClinicalTrials,NCT00672581,https://clinicaltrials.gov/search?term=NCT00672581
595346,144151,ClinicalTrials,NCT05516498,https://clinicaltrials.gov/search?term=NCT05516498
595347,55949,ClinicalTrials,NCT00745875,https://clinicaltrials.gov/search?term=NCT00745875
595348,55950,ClinicalTrials,NCT01890135,https://clinicaltrials.gov/search?term=NCT01890135
595349,126933,ClinicalTrials,"NCT04724837,NCT04991571,NCT05570305",https://clinicaltrials.gov/search?term=NCT04724837%20NCT04991571%20NCT05570305
595350,55951,ClinicalTrials,NCT01890135,https://clinicaltrials.gov/search?term=NCT01890135
595351,126934,ClinicalTrials,NCT00055471,https://clinicaltrials.gov/search?term=NCT00055471
595352,55952,ClinicalTrials,NCT01205711,https://clinicaltrials.gov/search?term=NCT01205711
595353,144152,ClinicalTrials,NCT00997945,https://clinicaltrials.gov/search?term=NCT00997945
595354,116432,ClinicalTrials,NCT01134497,https://clinicaltrials.gov/search?term=NCT01134497
595355,116433,ClinicalTrials,NCT00929162,https://clinicaltrials.gov/search?term=NCT00929162
595356,116434,ClinicalTrials,"NCT00090363,NCT00314782,NCT00554229,NCT00617669,NCT00626548,NCT01119118",https://clinicaltrials.gov/search?term=NCT00090363%20NCT00314782%20NCT00554229%20NCT00617669%20NCT00626548%20NCT01119118
595357,115396,ClinicalTrials,NCT02623920,https://clinicaltrials.gov/search?term=NCT02623920
595358,116435,ClinicalTrials,"NCT01994850,NCT04745949",https://clinicaltrials.gov/search?term=NCT01994850%20NCT04745949
595359,22792,DailyMed,3904f8dd-1aef-3490-e48f-bd55f32ed67f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3904f8dd-1aef-3490-e48f-bd55f32ed67f
595360,22792,EMA,EMEA/H/C/002455,https://www.ema.europa.eu/en/medicines/human/EPAR/adcetris
595361,22792,ClinicalTrials,"NCT00848926,NCT00947856,NCT01060904,NCT01100502,NCT01393717,NCT01492088,NCT01508312,NCT01534078,NCT01569204,NCT01712490,NCT01716806,NCT01780662,NCT01874054,NCT01902160,NCT01920932,NCT01950364,NCT01990534,NCT02098512,NCT02164006,NCT02191930,NCT02227199,NCT02227433,NCT02244021,NCT02254239,NCT02275598,NCT02280993,NCT02292979,NCT02298283,NCT02398240,NCT02408042,NCT02429375,NCT02505269,NCT02567851,NCT02572167,NCT02684292,NCT02686346,NCT02744612,NCT02927769,NCT02979522,NCT03013933,NCT03138499,NCT03474133,NCT03517137,NCT03540849,NCT03646123,NCT03755804,NCT04378647,NCT04685616,NCT05180097,NCT05595447,NCT05922904",https://clinicaltrials.gov/search?term=NCT00848926%20NCT00947856%20NCT01060904%20NCT01100502%20NCT01393717%20NCT01492088%20NCT01508312%20NCT01534078%20NCT01569204%20NCT01712490%20NCT01716806%20NCT01780662%20NCT01874054%20NCT01902160%20NCT01920932%20NCT01950364%20NCT01990534%20NCT02098512%20NCT02164006%20NCT02191930%20NCT02227199%20NCT02227433%20NCT02244021%20NCT02254239%20NCT02275598%20NCT02280993%20NCT02292979%20NCT02298283%20NCT02398240%20NCT02408042%20NCT02429375%20NCT02505269%20NCT02567851%20NCT02572167%20NCT02684292%20NCT02686346%20NCT02744612%20NCT02927769%20NCT02979522%20NCT03013933%20NCT03138499%20NCT03474133%20NCT03517137%20NCT03540849%20NCT03646123%20NCT03755804%20NCT04378647%20NCT04685616%20NCT05180097%20NCT05595447%20NCT05922904
595362,107575,ClinicalTrials,"NCT01716806,NCT03496779,NCT04569032",https://clinicaltrials.gov/search?term=NCT01716806%20NCT03496779%20NCT04569032
595363,55953,ClinicalTrials,NCT01830777,https://clinicaltrials.gov/search?term=NCT01830777
595364,55954,ClinicalTrials,"NCT01421667,NCT01925612,NCT02086604,NCT02594163,NCT02623920,NCT02734771,NCT03356054,NCT04404283",https://clinicaltrials.gov/search?term=NCT01421667%20NCT01925612%20NCT02086604%20NCT02594163%20NCT02623920%20NCT02734771%20NCT03356054%20NCT04404283
595365,55955,ClinicalTrials,"NCT03198689,NCT03222492,NCT05149768",https://clinicaltrials.gov/search?term=NCT03198689%20NCT03222492%20NCT05149768
595366,25124,ClinicalTrials,"NCT01851200,NCT02988843",https://clinicaltrials.gov/search?term=NCT01851200%20NCT02988843
595367,26424,ClinicalTrials,NCT02096042,https://clinicaltrials.gov/search?term=NCT02096042
595368,26425,ClinicalTrials,"NCT01900496,NCT02169505,NCT02388490,NCT02423291,NCT02780011,NCT03187210,NCT04334174,NCT05006664,NCT05313243,NCT05316246,NCT05673785",https://clinicaltrials.gov/search?term=NCT01900496%20NCT02169505%20NCT02388490%20NCT02423291%20NCT02780011%20NCT03187210%20NCT04334174%20NCT05006664%20NCT05313243%20NCT05316246%20NCT05673785
595369,107576,ClinicalTrials,NCT03007030,https://clinicaltrials.gov/search?term=NCT03007030
595370,42365,ATC,L01FX05,https://www.whocc.no/atc_ddd_index/?code=L01FX05
595371,136937,ClinicalTrials,NCT05244473,https://clinicaltrials.gov/search?term=NCT05244473
595372,28039,ClinicalTrials,NCT01620229,https://clinicaltrials.gov/search?term=NCT01620229
595373,55956,ClinicalTrials,NCT02616965,https://clinicaltrials.gov/search?term=NCT02616965
595374,52816,DailyMed,3904f8dd-1aef-3490-e48f-bd55f32ed67f,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3904f8dd-1aef-3490-e48f-bd55f32ed67f
595375,52816,ClinicalTrials,"NCT00866047,NCT00947856,NCT01309789,NCT01578499,NCT01979536,NCT02462538,NCT02729961",https://clinicaltrials.gov/search?term=NCT00866047%20NCT00947856%20NCT01309789%20NCT01578499%20NCT01979536%20NCT02462538%20NCT02729961
595376,27585,EMA,EMEA/H/C/002455,https://www.ema.europa.eu/en/medicines/human/EPAR/adcetris
595377,27585,ClinicalTrials,"NCT01777152,NCT02280785,NCT02408042,NCT02581631",https://clinicaltrials.gov/search?term=NCT01777152%20NCT02280785%20NCT02408042%20NCT02581631
595378,116436,ClinicalTrials,NCT01807598,https://clinicaltrials.gov/search?term=NCT01807598
595379,55957,ClinicalTrials,"NCT01396070,NCT02822586",https://clinicaltrials.gov/search?term=NCT01396070%20NCT02822586
595380,53119,ClinicalTrials,"NCT01396070,NCT01578499,NCT02822586,NCT05357794,NCT05414500",https://clinicaltrials.gov/search?term=NCT01396070%20NCT01578499%20NCT02822586%20NCT05357794%20NCT05414500
595381,144153,ClinicalTrials,NCT02533570,https://clinicaltrials.gov/search?term=NCT02533570
595382,116437,ClinicalTrials,"NCT01896999,NCT02166463,NCT02243436,NCT02661503,NCT02758717,NCT03057795,NCT03233347,NCT03527628,NCT03652441,NCT03712202,NCT03907488,NCT04561206,NCT05039073,NCT05243693,NCT05404945,NCT05675410,NCT05711628",https://clinicaltrials.gov/search?term=NCT01896999%20NCT02166463%20NCT02243436%20NCT02661503%20NCT02758717%20NCT03057795%20NCT03233347%20NCT03527628%20NCT03652441%20NCT03712202%20NCT03907488%20NCT04561206%20NCT05039073%20NCT05243693%20NCT05404945%20NCT05675410%20NCT05711628
595383,116438,ClinicalTrials,"NCT01596218,NCT01616680,NCT01940796",https://clinicaltrials.gov/search?term=NCT01596218%20NCT01616680%20NCT01940796
595384,125897,ClinicalTrials,"NCT02594163,NCT02623920,NCT04587687",https://clinicaltrials.gov/search?term=NCT02594163%20NCT02623920%20NCT04587687
595385,116439,ClinicalTrials,NCT03264131,https://clinicaltrials.gov/search?term=NCT03264131
595386,116440,ClinicalTrials,NCT03217643,https://clinicaltrials.gov/search?term=NCT03217643
595387,49151,ClinicalTrials,NCT01941537,https://clinicaltrials.gov/search?term=NCT01941537
595388,48688,ClinicalTrials,NCT00563524,https://clinicaltrials.gov/search?term=NCT00563524
595389,47332,ClinicalTrials,NCT00883896,https://clinicaltrials.gov/search?term=NCT00883896
595390,48596,ClinicalTrials,NCT01284322,https://clinicaltrials.gov/search?term=NCT01284322
595391,55958,ClinicalTrials,NCT00923169,https://clinicaltrials.gov/search?term=NCT00923169
595392,43632,ClinicalTrials,NCT00125385,https://clinicaltrials.gov/search?term=NCT00125385
595393,55959,ClinicalTrials,NCT01112293,https://clinicaltrials.gov/search?term=NCT01112293
595394,45891,ClinicalTrials,NCT02581787,https://clinicaltrials.gov/search?term=NCT02581787
595395,48880,ClinicalTrials,NCT01472731,https://clinicaltrials.gov/search?term=NCT01472731
595396,45165,ClinicalTrials,"NCT00464321,NCT01665391",https://clinicaltrials.gov/search?term=NCT00464321%20NCT01665391
595397,116441,ClinicalTrials,NCT01401062,https://clinicaltrials.gov/search?term=NCT01401062
595398,136938,ClinicalTrials,NCT03064074,https://clinicaltrials.gov/search?term=NCT03064074
595399,54949,ClinicalTrials,NCT01214655,https://clinicaltrials.gov/search?term=NCT01214655
595400,55065,ClinicalTrials,NCT01358019,https://clinicaltrials.gov/search?term=NCT01358019
595401,50524,ClinicalTrials,NCT01025284,https://clinicaltrials.gov/search?term=NCT01025284
595402,116442,ClinicalTrials,NCT01059643,https://clinicaltrials.gov/search?term=NCT01059643
595403,116443,ClinicalTrials,NCT01059643,https://clinicaltrials.gov/search?term=NCT01059643
595404,116444,ClinicalTrials,NCT01059643,https://clinicaltrials.gov/search?term=NCT01059643
595405,116445,ClinicalTrials,NCT01059643,https://clinicaltrials.gov/search?term=NCT01059643
595406,144154,ClinicalTrials,NCT01214642,https://clinicaltrials.gov/search?term=NCT01214642
595407,116446,ClinicalTrials,NCT01416389,https://clinicaltrials.gov/search?term=NCT01416389
595408,116447,ClinicalTrials,NCT01059643,https://clinicaltrials.gov/search?term=NCT01059643
595409,116448,ClinicalTrials,NCT01059643,https://clinicaltrials.gov/search?term=NCT01059643
595410,116449,ClinicalTrials,NCT01059643,https://clinicaltrials.gov/search?term=NCT01059643
595411,45206,ClinicalTrials,"NCT00452179,NCT00664664",https://clinicaltrials.gov/search?term=NCT00452179%20NCT00664664
595412,55962,ClinicalTrials,NCT02640729,https://clinicaltrials.gov/search?term=NCT02640729
595413,116450,ClinicalTrials,NCT02640729,https://clinicaltrials.gov/search?term=NCT02640729
595414,53169,ClinicalTrials,NCT02008357,https://clinicaltrials.gov/search?term=NCT02008357
595415,136939,ClinicalTrials,"NCT00329082,NCT00749216,NCT00904683,NCT00905372,NCT01127633,NCT01148498,NCT01900665,NCT02760602",https://clinicaltrials.gov/search?term=NCT00329082%20NCT00749216%20NCT00904683%20NCT00905372%20NCT01127633%20NCT01148498%20NCT01900665%20NCT02760602
595416,55963,ClinicalTrials,NCT00533377,https://clinicaltrials.gov/search?term=NCT00533377
595417,55964,ClinicalTrials,"NCT00408954,NCT00457457",https://clinicaltrials.gov/search?term=NCT00408954%20NCT00457457
595418,55965,ClinicalTrials,NCT00163098,https://clinicaltrials.gov/search?term=NCT00163098
595419,55967,ClinicalTrials,NCT00479505,https://clinicaltrials.gov/search?term=NCT00479505
595420,116451,ClinicalTrials,NCT00141349,https://clinicaltrials.gov/search?term=NCT00141349
595421,44143,ClinicalTrials,"NCT00820794,NCT00836069",https://clinicaltrials.gov/search?term=NCT00820794%20NCT00836069
595422,133704,ClinicalTrials,"NCT00542685,NCT00658008,NCT00658372,NCT00658762,NCT00735267,NCT00738738,NCT00800280,NCT00809536,NCT00921063",https://clinicaltrials.gov/search?term=NCT00542685%20NCT00658008%20NCT00658372%20NCT00658762%20NCT00735267%20NCT00738738%20NCT00800280%20NCT00809536%20NCT00921063
595423,116452,ClinicalTrials,NCT00721422,https://clinicaltrials.gov/search?term=NCT00721422
595424,50072,ATC,C10AX12,https://www.whocc.no/atc_ddd_index/?code=C10AX12
595425,50946,ClinicalTrials,"NCT00943306,NCT02173158,NCT04681170",https://clinicaltrials.gov/search?term=NCT00943306%20NCT02173158%20NCT04681170
595426,136940,ClinicalTrials,"NCT01556906,NCT02765841",https://clinicaltrials.gov/search?term=NCT01556906%20NCT02765841
595427,51507,DailyMed,e4c45bb5-15f4-437e-ab98-a649b3676d14,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e4c45bb5-15f4-437e-ab98-a649b3676d14
595428,26088,ClinicalTrials,"NCT00405067,NCT00474240,NCT00690443",https://clinicaltrials.gov/search?term=NCT00405067%20NCT00474240%20NCT00690443
595429,26088,DailyMed,e4c45bb5-15f4-437e-ab98-a649b3676d14,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e4c45bb5-15f4-437e-ab98-a649b3676d14
595430,136941,ClinicalTrials,NCT00730236,https://clinicaltrials.gov/search?term=NCT00730236
595431,136942,ClinicalTrials,NCT00559962,https://clinicaltrials.gov/search?term=NCT00559962
595432,116453,ClinicalTrials,NCT03049462,https://clinicaltrials.gov/search?term=NCT03049462
595433,46679,ClinicalTrials,NCT01579461,https://clinicaltrials.gov/search?term=NCT01579461
595434,116454,ClinicalTrials,NCT00750620,https://clinicaltrials.gov/search?term=NCT00750620
595435,23515,ClinicalTrials,NCT01876433,https://clinicaltrials.gov/search?term=NCT01876433
595436,45066,ClinicalTrials,NCT02744430,https://clinicaltrials.gov/search?term=NCT02744430
595437,52269,ClinicalTrials,NCT02599480,https://clinicaltrials.gov/search?term=NCT02599480
595438,116455,ClinicalTrials,NCT04286152,https://clinicaltrials.gov/search?term=NCT04286152
595439,136943,ClinicalTrials,NCT05369351,https://clinicaltrials.gov/search?term=NCT05369351
595440,133705,ClinicalTrials,"NCT02436889,NCT05806164",https://clinicaltrials.gov/search?term=NCT02436889%20NCT05806164
595441,133705,DailyMed,caddf108-5ee6-4f1b-8888-e389f11c8f25,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=caddf108-5ee6-4f1b-8888-e389f11c8f25
595442,51629,EMA,EMEA/H/C/002388,https://www.ema.europa.eu/en/medicines/human/EPAR/betmiga
595443,51629,ClinicalTrials,"NCT00337090,NCT00527033,NCT00662909,NCT00688688,NCT00689104,NCT00840645,NCT00856570,NCT00912964,NCT00966004,NCT01043666,NCT01604928,NCT01638000,NCT01745094,NCT01908829,NCT02045862,NCT02138747,NCT02211846,NCT02216214,NCT02294396,NCT02361502,NCT02468375,NCT02468830,NCT02495389,NCT02526979,NCT02540707,NCT02656173,NCT02751931,NCT03044912,NCT03106623,NCT03251300,NCT03558919,NCT03632772,NCT03695822,NCT04023253,NCT04641975,NCT04907032,NCT05188742,NCT05221021,NCT05452434,NCT05621616",https://clinicaltrials.gov/search?term=NCT00337090%20NCT00527033%20NCT00662909%20NCT00688688%20NCT00689104%20NCT00840645%20NCT00856570%20NCT00912964%20NCT00966004%20NCT01043666%20NCT01604928%20NCT01638000%20NCT01745094%20NCT01908829%20NCT02045862%20NCT02138747%20NCT02211846%20NCT02216214%20NCT02294396%20NCT02361502%20NCT02468375%20NCT02468830%20NCT02495389%20NCT02526979%20NCT02540707%20NCT02656173%20NCT02751931%20NCT03044912%20NCT03106623%20NCT03251300%20NCT03558919%20NCT03632772%20NCT03695822%20NCT04023253%20NCT04641975%20NCT04907032%20NCT05188742%20NCT05221021%20NCT05452434%20NCT05621616
595444,51629,DailyMed,ba9e9e15-e666-4c56-9271-2e24739cfa2d,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ba9e9e15-e666-4c56-9271-2e24739cfa2d
595445,51629,DailyMed,caddf108-5ee6-4f1b-8888-e389f11c8f25,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=caddf108-5ee6-4f1b-8888-e389f11c8f25
595446,52298,ClinicalTrials,NCT02787083,https://clinicaltrials.gov/search?term=NCT02787083
595447,126935,ClinicalTrials,NCT04666636,https://clinicaltrials.gov/search?term=NCT04666636
595448,52065,ClinicalTrials,NCT02044510,https://clinicaltrials.gov/search?term=NCT02044510
595449,55971,ATC,G04BD12,https://www.whocc.no/atc_ddd_index/?code=G04BD12
595450,55971,ClinicalTrials,NCT02468830,https://clinicaltrials.gov/search?term=NCT02468830
595451,116456,ATC,G04BD12,https://www.whocc.no/atc_ddd_index/?code=G04BD12
595452,116457,ClinicalTrials,NCT03411252,https://clinicaltrials.gov/search?term=NCT03411252
595453,43402,ClinicalTrials,NCT00671580,https://clinicaltrials.gov/search?term=NCT00671580
595454,55972,ClinicalTrials,NCT03358576,https://clinicaltrials.gov/search?term=NCT03358576
595455,107577,ClinicalTrials,"NCT03354598,NCT03357614,NCT05584657",https://clinicaltrials.gov/search?term=NCT03354598%20NCT03357614%20NCT05584657
595456,55973,ClinicalTrials,NCT00759564,https://clinicaltrials.gov/search?term=NCT00759564
595457,144155,ClinicalTrials,NCT05584657,https://clinicaltrials.gov/search?term=NCT05584657
595458,50857,DailyMed,1b4121ee-a733-4456-a917-be2603477839,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b4121ee-a733-4456-a917-be2603477839
595459,50857,ClinicalTrials,"NCT01655511,NCT01994889,NCT02791230",https://clinicaltrials.gov/search?term=NCT01655511%20NCT01994889%20NCT02791230
595460,50857,FDA,"label/2019/211996s000,212161s000lbl.pdf","https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211996s000,212161s000lbl.pdf"
595461,136944,ClinicalTrials,NCT01435655,https://clinicaltrials.gov/search?term=NCT01435655
595462,107578,DailyMed,1b4121ee-a733-4456-a917-be2603477839,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b4121ee-a733-4456-a917-be2603477839
595463,107578,FDA,"label/2019/211996s000,212161s000lbl.pdf","https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211996s000,212161s000lbl.pdf"
595464,136945,FDA,"label/2019/211996s000,212161s000lbl.pdf","https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/211996s000,212161s000lbl.pdf"
595465,55975,ClinicalTrials,NCT03009045,https://clinicaltrials.gov/search?term=NCT03009045
595466,107580,ATC,J01XX11,https://www.whocc.no/atc_ddd_index/?code=J01XX11
595467,107580,ClinicalTrials,NCT02066402,https://clinicaltrials.gov/search?term=NCT02066402
595468,55977,ClinicalTrials,"NCT01503229,NCT01957436,NCT02703623,NCT02807805,NCT02962284,NCT03012321,NCT03649841,NCT03821792,NCT03999515,NCT04139772,NCT04267887,NCT04887506,NCT04992026,NCT05167175,NCT05367440",https://clinicaltrials.gov/search?term=NCT01503229%20NCT01957436%20NCT02703623%20NCT02807805%20NCT02962284%20NCT03012321%20NCT03649841%20NCT03821792%20NCT03999515%20NCT04139772%20NCT04267887%20NCT04887506%20NCT04992026%20NCT05167175%20NCT05367440
