activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value,action_type
34764,98007,12221,323993,274692,=,76.0,nM,1,IC50,,,0,7.12,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,76.0,nM,,,
34765,98006,12221,323993,274692,=,142.0,nM,1,IC50,,,0,6.85,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,142.0,nM,,,
34766,218484,12221,323993,274692,=,8910.0,nM,1,IC50,,,0,5.05,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,8910.0,nM,,,
34767,225064,12221,323993,274692,=,150.0,,0,Average,,,0,,BAO_0000179,,,,,,1,Average,=,150.0,,,,
34768,230167,12221,323993,274692,=,60.0,,0,Toxicity ratio,,,0,,BAO_0000179,,,,,,1,Toxicity ratio,=,60.0,,,,
34769,177756,11845,79144,551099,=,82.0,nM,1,IC50,,,0,7.09,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,82.0,nM,,,
34770,110254,11845,79144,551099,=,1.3,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,1.3,mg kg-1,,,
34771,18212,12041,208520,677009,>,20000.0,ug.mL-1,1,Solubility,,,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,S,>,20.0,mg ml-1,,,
34772,155502,12041,208520,677009,=,0.16,nM,1,IC50,,,0,9.8,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.16,nM,,,
34773,18212,12041,208586,677023,>,20000.0,ug.mL-1,1,Solubility,,,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,S,>,20.0,mg ml-1,,,
34774,155502,12041,208586,677023,=,9.86,nM,1,IC50,,,0,8.01,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,9.86,nM,,,
34775,18212,12041,208564,181967,<,1000.0,ug.mL-1,1,Solubility,,,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,S,<,1.0,mg ml-1,,,
34776,155502,12041,208564,181967,=,0.42,nM,1,IC50,,,0,9.38,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.42,nM,,,
34777,155833,12041,208557,676990,=,0.81,nM,1,IC50,,,0,9.09,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.81,nM,,,
34778,18212,12041,208557,676990,>,10000.0,ug.mL-1,1,Solubility,,,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,S,>,10.0,mg ml-1,,,
34779,155502,12041,208557,676990,=,0.012,nM,1,IC50,,,0,10.92,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.012,nM,,,
34780,155501,12041,208557,676990,=,0.003,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.003,nM,,,
34781,12577,12041,208557,676990,=,31.3,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,31.3,%,,,
34782,21126,12041,208557,676990,=,3.367,hr,1,T1/2,,,0,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,,,,1,T1/2,=,202.0,min,,,
34783,198045,12268,23443,21608,=,0.3,nM,1,IC50,,,0,9.52,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.3,nM,,,
34784,2165,12268,23443,21608,=,6.0,nM,1,IC50,,,0,8.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.0,nM,,,
34785,216962,12268,23443,21608,=,75.0,nM,1,IC50,,,0,7.12,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,75.0,nM,,,
34786,58560,12268,23443,21608,=,13.0,nM,1,IC50,,,0,7.89,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,13.0,nM,,,
34787,198045,12268,23457,22498,=,6.0,nM,1,IC50,,,0,8.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.0,nM,,,
34788,2165,12268,23457,22498,=,23.0,nM,1,IC50,,,0,7.64,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,23.0,nM,,,
34789,216962,12268,23457,22498,>,100.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,nM,,,
34790,58560,12268,23457,22498,>,100.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,nM,,,
34791,157907,12760,341213,1382692,=,1200.0,nM,1,IC50,,,0,5.92,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.2,uM,,,
34792,52369,12178,252026,217095,=,1000.0,nM,1,Ki,,,0,6.0,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Log Ki,=,-6.0,,,,
34793,22481,12451,160684,142699,=,4.2,,0,pKa,,,0,,BAO_0002131,,,,,,1,pKa,=,4.2,,,,
34794,64486,12451,160684,142699,=,3400.0,M-1 s-1,0,kinact,,,0,,BAO_0000179,,,,,,1,kinact,=,3400.0,M-1 s-1,,,
34795,63980,12451,160684,142699,=,31.0,nM,1,Ki,,,0,7.51,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,31.0,nM,,,
34796,226946,12702,288701,245917,=,31.0,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,31.0,,,,
34797,50197,12731,318514,548492,=,7.9,nM,1,IC50,,,0,8.1,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,7.9,nM,,,
34798,47969,12731,318514,548492,=,144.0,nM,1,IC50,,,0,6.84,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,144.0,nM,,,
34799,31477,12382,111596,99909,=,58.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,58.0,%,,,
34800,184203,12382,111596,99909,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,,,%,,,
34801,184402,12382,111596,99909,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,,,%,,,
34802,31473,12382,111592,100309,=,70.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,70.0,%,,,
34803,184195,12382,111592,100309,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,,,%,,,
34804,184391,12382,111592,100309,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,,,%,,,
34805,31473,12382,111575,100595,=,72.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,72.0,%,,,
34806,184038,12382,111575,100595,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,,,%,,,
34807,184229,12382,111575,100595,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,,,%,,,
34808,37217,13399,118194,106631,=,157.04,nM,1,IC50,,,1,6.8,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Log 1/IC50(nM),=,-2.196,,,,
34809,37217,13399,118349,106004,=,2398.83,nM,1,IC50,,,1,5.62,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Log 1/IC50(nM),=,-3.38,,,,
34810,157732,13400,120603,108140,=,3.4,nM,1,Ki,,,0,8.47,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,3.4,nM,,,
34811,101419,13400,120603,108140,=,1300.0,nM,1,IC90,,,0,,BAO_0002144,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC90,=,1300.0,nM,,,
34812,228147,13400,120603,108140,=,380.0,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,380.0,,,,
34813,223832,13399,118272,161827,=,0.06,,0,Hammett constant,,,0,,BAO_0000179,,,,,,1,Hammett constant,=,0.06,,,,
34814,195535,13399,118251,106679,=,32100.0,nM,1,IC50,,,0,4.49,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,32.1,uM,,,
34815,195535,13399,118248,107237,=,12600.0,nM,1,IC50,,,0,4.9,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,12.6,uM,,,
34816,217081,13437,152738,136074,,,nM,0,Ki,Not Active,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,,,uM,,,
34817,85714,13469,179240,156964,>,10.0,ug,0,IC50,,,0,,BAO_0000190,UO_0000023,,,,,1,IC50,>,10.0,ug,,,
34818,118251,13469,179240,156964,=,100.0,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,100.0,%,,,
34819,77925,13469,179240,156964,=,3.0,,0,EC50,,,0,,BAO_0000188,,,,,,1,EC50,=,3.0,,,,
34820,19396,13469,179240,156964,=,137.0,%,0,Delta,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Delta,=,137.0,%,,,
34821,77930,13469,179240,156964,=,8.0,ug,0,Emax,,,0,,BAO_0000656,UO_0000023,,,,,1,Emax,=,8.0,ug,,,
34822,85714,13469,179238,156962,>,10.0,ug,0,IC50,,,0,,BAO_0000190,UO_0000023,,,,,1,IC50,>,10.0,ug,,,
34823,118248,13469,179238,156962,=,120.0,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,120.0,%,,,
34824,77925,13469,179238,156962,=,3.0,,0,EC50,,,0,,BAO_0000188,,,,,,1,EC50,=,3.0,,,,
34825,19396,13469,179238,156962,=,135.0,%,0,Delta,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Delta,=,135.0,%,,,
34826,77930,13469,179238,156962,=,16.0,ug,0,Emax,,,0,,BAO_0000656,UO_0000023,,,,,1,Emax,=,16.0,ug,,,
34827,159313,13509,205378,179377,=,31.0,nM,1,IC50,,,0,7.51,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,31.0,nM,,,
34828,159152,13509,205378,179377,=,0.118,uM,0,ED50,,,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,0.118,uM,,,
34829,159157,13509,205378,179377,=,1.0,uM,0,ED90,,,0,,BAO_0000179,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED90,=,1.0,uM,,,
34830,67091,13589,267421,230448,=,0.06,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.06,ug ml-1,,,
34831,67092,13589,267421,230448,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
34832,65187,13589,267421,230448,=,4.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,4.0,ug ml-1,,,
34833,160484,13589,267421,230448,=,4.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,4.0,ug ml-1,,,
34834,161015,13589,267421,230448,=,2.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,2.0,ug ml-1,,,
34835,93264,13589,267421,230448,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
34836,200328,13589,267421,230448,=,0.25,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.25,ug ml-1,,,
34837,161652,13589,267421,230448,=,4.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,4.0,ug ml-1,,,
34838,204627,13589,267421,230448,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
34839,204626,13589,267421,230448,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
34840,202847,13589,267421,230448,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
34841,202846,13589,267421,230448,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
34842,206374,13589,267421,230448,=,0.25,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.25,ug ml-1,,,
34843,66302,13589,267421,230448,=,3.14,ug.mL-1,1,IC50,,,0,,BAO_0000190,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC50,=,3.14,ug ml-1,,,
34844,12837,13589,267421,230448,=,4.549,,1,CLogP,,,0,,BAO_0000179,,,,,,1,cLogP,=,4.549,,,,
34845,71899,13589,267421,230448,=,0.451,,0,Geometric mean,,,0,,BAO_0000179,,,,,,1,Geometric mean,=,0.451,,,,
34846,72026,13589,267421,230448,=,0.046,,0,Geometric mean,,,0,,BAO_0000179,,,,,,1,Geometric mean,=,0.046,,,,
34847,196348,13633,251286,161785,=,346.74,nM,1,IC50,,,0,6.46,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Log IC50,=,-6.46,,,,
34848,61688,13868,63553,295804,=,17.0,nM,1,Ki,,,0,7.77,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,17.0,nM,,,
34849,61689,13868,63553,295804,=,224.0,nM,1,Ki,,,0,6.65,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,224.0,nM,,,
34850,61818,13868,63553,295804,=,124.0,nM,1,Ki,,,0,6.91,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,124.0,nM,,,
34851,61690,13868,63553,295804,=,418.0,nM,1,IC50,,,0,6.38,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,418.0,nM,,,
34852,99436,13854,47095,43875,=,0.0,,0,No. deaths/treated,,,0,,BAO_0000179,,,,,,1,No. deaths/treated,=,0.0,,,,
34853,99425,13854,47095,43875,=,7.0,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,7.0,%,,,
34854,99560,13854,47095,43875,=,200.0,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,200.0,%,,,
34855,105168,13854,47095,43875,,,,0,LTS,,,0,,BAO_0000179,,,,,,1,LTS,,,,,,
34856,105175,13854,47095,43875,=,311.0,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,311.0,%,,,
34857,134746,13854,47095,43875,=,38.0,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,38.0,%,,,
34858,52967,12858,84829,30085,=,510.0,nM,1,IC50,,,0,6.29,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,510.0,nM,,,
34859,54967,12858,84829,30085,=,330.0,nM,1,IC50,,,0,6.48,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,330.0,nM,,,
34860,53330,12858,84829,30085,=,38.0,nM,1,IC50,,,0,7.42,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,38.0,nM,,,
34861,207929,12858,84829,30085,=,1730.0,nM,1,IC50,,,0,5.76,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.73,uM,,,
34862,228488,12858,84829,30085,=,0.6,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,0.6,,,,
34863,228489,12858,84829,30085,=,8.7,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,8.7,,,,
34864,228486,12858,84829,30085,=,46.0,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,46.0,,,,
34865,205855,12843,70239,63889,=,4800.0,nM,1,EC50,,,0,5.32,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,4.8,uM,,,
34866,233172,12843,70239,63889,=,0.4,,0,SI,,,0,,BAO_0000179,,,,,,1,SI,=,0.4,,,,
34867,122792,12875,96803,87583,=,176000.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,0.176,mM,,,
34868,122927,12875,96803,87583,=,492.0,min-1,0,k cat,,,0,,BAO_0000481,,,,,,1,k cat,=,492.0,min-1,,,
34869,123612,12875,96803,87583,=,337000.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,0.337,mM,,,
34870,123760,12875,96803,87583,=,243.0,min-1,0,k cat,,,0,,BAO_0000481,,,,,,1,k cat,=,243.0,min-1,,,
34871,225304,12875,96803,87583,=,2797.0,mM-1 min-1,0,k cat/Km,,,0,,BAO_0000179,,,,,,1,k cat/Km,=,2797.0,mM-1 min-1,,,
34872,225305,12875,96803,87583,=,721.0,mM-1 min-1,0,k cat/Km,,,0,,BAO_0000179,,,,,,1,k cat/Km,=,721.0,mM-1 min-1,,,
34873,233215,12875,96803,87583,=,3.88,,0,Selectivity coefficient,,,0,,BAO_0000179,,,,,,1,Selectivity coefficient,=,3.88,,,,
34874,59302,12891,114283,103474,=,338844.16,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,-Log IC50,=,3.47,,,,
34875,59302,12891,114300,103137,=,95499.26,nM,1,IC50,,,0,4.02,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,-Log IC50,=,4.02,,,,
34876,59302,12891,114309,102600,=,2398.83,nM,1,IC50,,,0,5.62,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,-Log IC50,=,5.62,,,,
34877,156131,12917,134425,120669,=,5660.0,nM,1,IC50,,,0,5.25,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.66e-06,M,,,
34878,156131,12917,134439,17490,=,17600.0,nM,1,IC50,,,0,4.75,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.76e-05,M,,,
34879,49513,12942,156596,139880,=,1300.0,nM,1,Ki,,,1,5.89,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1.3,uM,,,
34880,205626,12942,156596,139880,=,6.0,nM,1,Ki,,,1,8.22,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.006,uM,,,
34881,49517,12942,156596,139880,=,32.0,nM,1,Ki,,,1,7.5,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.032,uM,,,
34882,49513,12942,156578,139475,=,1450.0,nM,1,Ki,,,1,5.84,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1.45,uM,,,
34883,205626,12942,156578,139475,=,15.0,nM,1,Ki,,,1,7.82,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.015,uM,,,
34884,49517,12942,156578,139475,=,2.0,nM,1,Ki,,,0,8.7,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.002,uM,,,
34885,49513,12942,156583,140108,=,16.0,nM,1,Ki,,,0,7.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.016,uM,,,
34886,205626,12942,156583,140108,=,54.0,nM,1,Ki,,,0,7.27,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.054,uM,,,
34887,49513,12942,156594,139838,=,10.0,nM,1,Ki,,,0,8.0,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.01,uM,,,
34888,205626,12942,156594,139838,<,2.0,nM,1,Ki,,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,<,0.002,uM,,,
34889,211403,12988,190461,27307,=,22.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,22.0,pg ml-1,,,
34890,211404,12988,190461,27307,=,9338.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,9338.0,pg ml-1,,,
34891,211403,12988,190461,27307,=,13.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,13.0,pg ml-1,,,
34892,211404,12988,190461,27307,=,9299.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,9299.0,pg ml-1,,,
34893,211403,12988,190461,27307,=,12.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,12.0,pg ml-1,,,
34894,211404,12988,190461,27307,=,8218.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,8218.0,pg ml-1,,,
34895,211403,12988,190461,27307,=,18.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,18.0,pg ml-1,,,
34896,211404,12988,190461,27307,=,8070.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,8070.0,pg ml-1,,,
34897,6964,12988,190461,27307,=,289.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,289.0,pg ml-1,,,
34898,6965,12988,190461,27307,=,19814.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,19814.0,pg ml-1,,,
34899,6964,12988,190461,27307,=,167.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,167.0,pg ml-1,,,
34900,6965,12988,190461,27307,=,30758.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,30758.0,pg ml-1,,,
34901,6964,12988,190461,27307,=,125.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,125.0,pg ml-1,,,
34902,6965,12988,190461,27307,=,31808.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,31808.0,pg ml-1,,,
34903,6964,12988,190461,27307,=,155.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,155.0,pg ml-1,,,
34904,6965,12988,190461,27307,=,31360.0,pg ml-1,0,p24,,,0,,BAO_0000179,,http://www.openphacts.org/units/PicogramPerMilliliter,,,,1,p24,=,31360.0,pg ml-1,,,
34905,136904,13119,252217,217697,=,40.0,%,0,Control,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Control,=,40.0,%,,,
34906,136891,13119,252217,217697,=,90.0,%,0,Control,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Control,=,90.0,%,,,
34907,137053,13119,252217,217697,=,78.0,%,0,Control,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Control,=,78.0,%,,,
34908,136903,13119,252217,217697,=,37.0,%,0,Control,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Control,=,37.0,%,,,
34909,136890,13119,252217,217697,=,79.0,%,0,Control,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Control,=,79.0,%,,,
34910,137052,13119,252217,217697,=,74.0,%,0,Control,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Control,=,74.0,%,,,
34911,143118,13119,252217,217697,=,11.0,nM,1,Ki,,,0,7.96,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,11.0,nM,,,
34912,62621,13119,252217,217697,=,17.0,nM,1,Ki,,,0,7.77,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,17.0,nM,,,
34913,172967,13119,252217,217697,=,23000.0,nM,1,EC50,,,0,4.64,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,23.0,uM,,,
34914,172966,13119,252217,217697,=,3000.0,nM,1,EC50,,,0,5.52,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,3.0,uM,,,
34915,209245,13124,254103,219864,>,800000.0,nM,1,EC50,,Outside typical range,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,800.0,uM,,,
34916,209245,13124,254123,980345,=,160.0,nM,1,EC50,,,0,6.8,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,0.16,uM,,,
