product_id,ingredient,strength,record_id,molregno,formulation_id
PRODUCT_085118_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104238
PRODUCT_085119_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104239
PRODUCT_085120_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104240
PRODUCT_085340_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104241
PRODUCT_085339_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104242
PRODUCT_084685_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104243
PRODUCT_086213_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104247
PRODUCT_085113_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104248
PRODUCT_086212_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104249
PRODUCT_083741_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104250
PRODUCT_083742_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104251
PRODUCT_083570_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104252
PRODUCT_086892_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104253
PRODUCT_087234_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104254
PRODUCT_086876_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104255
PRODUCT_087037_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104256
PRODUCT_086893_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104257
PRODUCT_087231_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104258
PRODUCT_086217_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104259
PRODUCT_084886_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104260
PRODUCT_084601_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104261
PRODUCT_084887_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104262
PRODUCT_085163_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104263
PRODUCT_084598_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104264
PRODUCT_085164_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104265
PRODUCT_089533_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104266
PRODUCT_089558_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104267
PRODUCT_085155_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104268
PRODUCT_084939_002,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104269
PRODUCT_085144_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104270
PRODUCT_084706_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104271
PRODUCT_084700_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104272
PRODUCT_084705_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104273
PRODUCT_088987_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104277
PRODUCT_088986_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104278
PRODUCT_088988_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104279
PRODUCT_088705_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104280
PRODUCT_088706_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104281
PRODUCT_086494_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104282
PRODUCT_088707_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104283
PRODUCT_084644_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104287
PRODUCT_084645_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104289
PRODUCT_088129_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104290
PRODUCT_088010_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104291
PRODUCT_088130_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104292
PRODUCT_086383_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,5MG,1344856,674654,104293
PRODUCT_086294_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,10MG,1344856,674654,104294
PRODUCT_086382_001,CHLORDIAZEPOXIDE HYDROCHLORIDE,25MG,1344856,674654,104295
PRODUCT_084652_001,CHLOROTRIANISENE,12MG,1343786,674712,104296
PRODUCT_085296_001,QUINIDINE SULFATE,200MG,1343075,2039153,104299
PRODUCT_085297_001,QUINIDINE SULFATE,300MG,1343075,2039153,104300
PRODUCT_084736_001,RESCINNAMINE,0.5MG,1343388,503213,104301
PRODUCT_018067_001,CINOXACIN,250MG,1343720,214701,104302
PRODUCT_018067_002,CINOXACIN,500MG,1343720,214701,104303
PRODUCT_073005_001,CINOXACIN,250MG,1343720,214701,104304
PRODUCT_073006_001,CINOXACIN,500MG,1343720,214701,104305
PRODUCT_021952_001,LORATADINE,10MG,1344113,110803,104313
PRODUCT_061809_001,CLINDAMYCIN HYDROCHLORIDE,EQ 75MG BASE,1344388,674539,104314
PRODUCT_061809_002,CLINDAMYCIN HYDROCHLORIDE,EQ 150MG BASE,1344388,674539,104315
PRODUCT_065442_001,CLINDAMYCIN HYDROCHLORIDE,EQ 150MG BASE,1344388,674539,104319
PRODUCT_065442_002,CLINDAMYCIN HYDROCHLORIDE,EQ 300MG BASE,1344388,674539,104320
PRODUCT_065242_001,CLINDAMYCIN HYDROCHLORIDE,EQ 75MG BASE,1344388,674539,104325
PRODUCT_065242_002,CLINDAMYCIN HYDROCHLORIDE,EQ 150MG BASE,1344388,674539,104326
PRODUCT_065061_001,CLINDAMYCIN HYDROCHLORIDE,EQ 150MG BASE,1344388,674539,104331
PRODUCT_065061_002,CLINDAMYCIN HYDROCHLORIDE,EQ 300MG BASE,1344388,674539,104332
PRODUCT_063027_001,CLINDAMYCIN HYDROCHLORIDE,EQ 75MG BASE,1344388,674539,104333
PRODUCT_063082_001,CLINDAMYCIN HYDROCHLORIDE,EQ 75MG BASE,1344388,674539,104334
PRODUCT_065217_001,CLINDAMYCIN HYDROCHLORIDE,EQ 75MG BASE,1344388,674539,104337
PRODUCT_065217_002,CLINDAMYCIN HYDROCHLORIDE,EQ 150MG BASE,1344388,674539,104338
PRODUCT_065217_003,CLINDAMYCIN HYDROCHLORIDE,EQ 300MG BASE,1344388,674539,104339
PRODUCT_073396_001,CLOFIBRATE,500MG,1343446,16415,104340
PRODUCT_072191_001,CLOFIBRATE,500MG,1343446,16415,104341
PRODUCT_072600_001,CLOFIBRATE,500MG,1343446,16415,104342
PRODUCT_071603_001,CLOFIBRATE,500MG,1343446,16415,104344
PRODUCT_074947_001,CLOMIPRAMINE HYDROCHLORIDE,25MG,1343314,674661,104345
PRODUCT_074947_002,CLOMIPRAMINE HYDROCHLORIDE,50MG,1343314,674661,104346
PRODUCT_074947_003,CLOMIPRAMINE HYDROCHLORIDE,75MG,1343314,674661,104347
PRODUCT_074364_001,CLOMIPRAMINE HYDROCHLORIDE,25MG,1343314,674661,104348
PRODUCT_074364_002,CLOMIPRAMINE HYDROCHLORIDE,50MG,1343314,674661,104350
PRODUCT_074364_003,CLOMIPRAMINE HYDROCHLORIDE,75MG,1343314,674661,104352
PRODUCT_074694_001,CLOMIPRAMINE HYDROCHLORIDE,25MG,1343314,674661,104354
PRODUCT_074694_002,CLOMIPRAMINE HYDROCHLORIDE,50MG,1343314,674661,104355
PRODUCT_074694_003,CLOMIPRAMINE HYDROCHLORIDE,75MG,1343314,674661,104356
PRODUCT_074849_001,CLOMIPRAMINE HYDROCHLORIDE,25MG,1343314,674661,104357
PRODUCT_074849_002,CLOMIPRAMINE HYDROCHLORIDE,50MG,1343314,674661,104359
PRODUCT_074849_003,CLOMIPRAMINE HYDROCHLORIDE,75MG,1343314,674661,104361
PRODUCT_074600_001,CLOMIPRAMINE HYDROCHLORIDE,25MG,1343314,674661,104363
PRODUCT_074751_001,CLOMIPRAMINE HYDROCHLORIDE,25MG,1343314,674661,104364
PRODUCT_074600_002,CLOMIPRAMINE HYDROCHLORIDE,50MG,1343314,674661,104365
PRODUCT_074751_002,CLOMIPRAMINE HYDROCHLORIDE,50MG,1343314,674661,104366
PRODUCT_074600_003,CLOMIPRAMINE HYDROCHLORIDE,75MG,1343314,674661,104367
PRODUCT_074751_003,CLOMIPRAMINE HYDROCHLORIDE,75MG,1343314,674661,104368
PRODUCT_071777_001,CLORAZEPATE DIPOTASSIUM,3.75MG,1343877,1369640,104369
PRODUCT_071778_001,CLORAZEPATE DIPOTASSIUM,7.5MG,1343877,1369640,104370
PRODUCT_071779_001,CLORAZEPATE DIPOTASSIUM,15MG,1343877,1369640,104371
PRODUCT_071429_001,CLORAZEPATE DIPOTASSIUM,3.75MG,1343877,1369640,104372
PRODUCT_071430_001,CLORAZEPATE DIPOTASSIUM,7.5MG,1343877,1369640,104373
PRODUCT_071431_001,CLORAZEPATE DIPOTASSIUM,15MG,1343877,1369640,104374
PRODUCT_072219_001,CLORAZEPATE DIPOTASSIUM,3.75MG,1343877,1369640,104375
PRODUCT_072220_001,CLORAZEPATE DIPOTASSIUM,7.5MG,1343877,1369640,104376
PRODUCT_071742_001,CLORAZEPATE DIPOTASSIUM,3.75MG,1343877,1369640,104378
PRODUCT_071743_001,CLORAZEPATE DIPOTASSIUM,7.5MG,1343877,1369640,104379
PRODUCT_071744_001,CLORAZEPATE DIPOTASSIUM,15MG,1343877,1369640,104380
PRODUCT_071727_001,CLORAZEPATE DIPOTASSIUM,3.75MG,1343877,1369640,104381
PRODUCT_071728_001,CLORAZEPATE DIPOTASSIUM,7.5MG,1343877,1369640,104382
PRODUCT_071729_001,CLORAZEPATE DIPOTASSIUM,15MG,1343877,1369640,104383
PRODUCT_071924_001,CLORAZEPATE DIPOTASSIUM,3.75MG,1343877,1369640,104387
PRODUCT_071925_001,CLORAZEPATE DIPOTASSIUM,7.5MG,1343877,1369640,104388
PRODUCT_071926_001,CLORAZEPATE DIPOTASSIUM,15MG,1343877,1369640,104389
PRODUCT_071549_001,CLORAZEPATE DIPOTASSIUM,3.75MG,1343877,1369640,104390
PRODUCT_071550_001,CLORAZEPATE DIPOTASSIUM,7.5MG,1343877,1369640,104391
PRODUCT_071522_001,CLORAZEPATE DIPOTASSIUM,15MG,1343877,1369640,104392
PRODUCT_071242_001,CLORAZEPATE DIPOTASSIUM,3.75MG,1343877,1369640,104393
PRODUCT_071243_001,CLORAZEPATE DIPOTASSIUM,7.5MG,1343877,1369640,104394
PRODUCT_071244_001,CLORAZEPATE DIPOTASSIUM,15MG,1343877,1369640,104395
PRODUCT_071774_001,CLORAZEPATE DIPOTASSIUM,3.75MG,1343877,1369640,104396
PRODUCT_071775_001,CLORAZEPATE DIPOTASSIUM,7.5MG,1343877,1369640,104397
PRODUCT_071776_001,CLORAZEPATE DIPOTASSIUM,15MG,1343877,1369640,104398
PRODUCT_071878_001,CLORAZEPATE DIPOTASSIUM,3.75MG,1343877,1369640,104399
PRODUCT_071879_001,CLORAZEPATE DIPOTASSIUM,7.5MG,1343877,1369640,104400
PRODUCT_071860_001,CLORAZEPATE DIPOTASSIUM,15MG,1343877,1369640,104401
PRODUCT_061452_001,CLOXACILLIN SODIUM,EQ 250MG BASE,1344380,674339,104402
PRODUCT_061452_002,CLOXACILLIN SODIUM,EQ 500MG BASE,1344380,674339,104403
PRODUCT_062240_001,CLOXACILLIN SODIUM,EQ 250MG BASE,1344380,674339,104404
PRODUCT_062240_002,CLOXACILLIN SODIUM,EQ 500MG BASE,1344380,674339,104405
PRODUCT_061806_001,CLOXACILLIN SODIUM,EQ 250MG BASE,1344380,674339,104406
PRODUCT_062233_001,CLOXACILLIN SODIUM,EQ 250MG BASE,1344380,674339,104407
PRODUCT_061806_002,CLOXACILLIN SODIUM,EQ 500MG BASE,1344380,674339,104408
PRODUCT_062233_002,CLOXACILLIN SODIUM,EQ 500MG BASE,1344380,674339,104409
PRODUCT_089360_001,ACETAMINOPHEN,500MG,1343835,16450,104410
PRODUCT_089360_001,HYDROCODONE BITARTRATE,500MG,1343573,2197548,104411
PRODUCT_085638_001,ACETAMINOPHEN,150MG,1343835,16450,104418
PRODUCT_085638_001,ASPIRIN,150MG,1343081,1280,104419
PRODUCT_085638_001,CODEINE PHOSPHATE,150MG,1344298,675050,104420
PRODUCT_020070_001,TACRINE HYDROCHLORIDE,EQ 10MG BASE,1344499,508604,104421
PRODUCT_020070_002,TACRINE HYDROCHLORIDE,EQ 20MG BASE,1344499,508604,104422
PRODUCT_020070_003,TACRINE HYDROCHLORIDE,EQ 30MG BASE,1344499,508604,104423
PRODUCT_020070_004,TACRINE HYDROCHLORIDE,EQ 40MG BASE,1344499,508604,104424
PRODUCT_020610_001,BALSALAZIDE DISODIUM,750MG,1344418,674711,104425
PRODUCT_203756_001,CABOZANTINIB S-MALATE,EQ 20MG BASE,1725015,1376138,104426
PRODUCT_203756_002,CABOZANTINIB S-MALATE,EQ 80MG BASE,1725015,1376138,104427
PRODUCT_084553_002,ASPIRIN,389MG,1343081,1280,104428
PRODUCT_084553_002,CAFFEINE,389MG,1344812,16485,104429
PRODUCT_084553_002,PROPOXYPHENE HYDROCHLORIDE,389MG,1343896,699455,104430
PRODUCT_020580_001,AMYLASE (PANCRELIPASE),"30,000USP UNITS",1344821,675380,104431
PRODUCT_020580_001,LIPASE (PANCRELIPASE),"8,000USP UNITS",1344556,675374,104432
PRODUCT_020580_001,PROTEASE (PANCRELIPASE),"30,000USP UNITS",1344213,675598,104433
PRODUCT_207500_001,ISAVUCONAZONIUM SULFATE,186MG,2472827,1626764,104434
PRODUCT_020685_006,INDINAVIR SULFATE,EQ 100MG BASE,1343477,563318,104435
PRODUCT_020685_005,INDINAVIR SULFATE,EQ 333MG BASE,1343477,563318,104437
PRODUCT_061725_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,104441
PRODUCT_062175_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,104442
PRODUCT_062332_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,104443
PRODUCT_061725_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,104444
PRODUCT_062332_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,104445
PRODUCT_065040_001,CYCLOSPORINE,25MG,1344970,72873,104448
PRODUCT_065040_002,CYCLOSPORINE,100MG,1344970,72873,104449
PRODUCT_065110_003,CYCLOSPORINE,25MG,1344970,72873,104450
PRODUCT_065110_002,CYCLOSPORINE,100MG,1344970,72873,104452
PRODUCT_065017_002,CYCLOSPORINE,25MG,1344970,72873,104455
PRODUCT_065017_001,CYCLOSPORINE,100MG,1344970,72873,104456
PRODUCT_020392_001,CYSTEAMINE BITARTRATE,EQ 50MG BASE,1344470,1355854,104457
PRODUCT_020392_002,CYSTEAMINE BITARTRATE,EQ 150MG BASE,1344470,1355854,104458
PRODUCT_071569_001,DANAZOL,200MG,1344474,405364,104463
PRODUCT_074582_003,DANAZOL,50MG,1344474,405364,104464
PRODUCT_074582_002,DANAZOL,100MG,1344474,405364,104465
PRODUCT_074582_001,DANAZOL,200MG,1344474,405364,104466
PRODUCT_017443_001,DANTROLENE SODIUM,25MG,1344475,84644,104473
PRODUCT_017443_003,DANTROLENE SODIUM,50MG,1344475,84644,104474
PRODUCT_017443_002,DANTROLENE SODIUM,100MG,1344475,84644,104475
PRODUCT_076686_001,DANTROLENE SODIUM,25MG,1344475,84644,104476
PRODUCT_076686_002,DANTROLENE SODIUM,50MG,1344475,84644,104477
PRODUCT_076686_003,DANTROLENE SODIUM,100MG,1344475,84644,104478
PRODUCT_076856_001,DANTROLENE SODIUM,25MG,1344475,84644,104479
PRODUCT_076856_002,DANTROLENE SODIUM,50MG,1344475,84644,104480
PRODUCT_076856_003,DANTROLENE SODIUM,100MG,1344475,84644,104481
PRODUCT_010997_001,PROPOXYPHENE HYDROCHLORIDE,32MG,1343896,699455,104482
PRODUCT_010997_003,PROPOXYPHENE HYDROCHLORIDE,65MG,1343896,699455,104483
PRODUCT_010996_006,ASPIRIN,389MG,1343081,1280,104484
PRODUCT_010996_006,CAFFEINE,389MG,1344812,16485,104485
PRODUCT_010996_006,PROPOXYPHENE HYDROCHLORIDE,389MG,1343896,699455,104486
PRODUCT_010996_007,ASPIRIN,389MG,1343081,1280,104487
PRODUCT_010996_007,CAFFEINE,389MG,1344812,16485,104488
PRODUCT_010996_007,PROPOXYPHENE HYDROCHLORIDE,389MG,1343896,699455,104489
PRODUCT_010996_005,ASPIRIN,325MG,1343081,1280,104490
PRODUCT_010996_005,PROPOXYPHENE HYDROCHLORIDE,325MG,1343896,699455,104491
PRODUCT_016829_001,ASPIRIN,325MG,1343081,1280,104492
PRODUCT_016829_001,PROPOXYPHENE NAPSYLATE,325MG,1344286,2197587,104493
PRODUCT_050262_001,DEMECLOCYCLINE HYDROCHLORIDE,150MG,1344686,674425,104494
PRODUCT_080830_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,104495
PRODUCT_080884_001,ERGOCALCIFEROL,"50,000 IU",1343895,430124,104512
PRODUCT_085355_001,DEXTROAMPHETAMINE SULFATE,15MG,1343296,1926820,104515
PRODUCT_088584_001,ACETAMINOPHEN,356.4MG,1343835,16450,104516
PRODUCT_088584_001,CAFFEINE,356.4MG,1344812,16485,104517
PRODUCT_088584_001,DIHYDROCODEINE BITARTRATE,356.4MG,1344086,1355857,104518
PRODUCT_005509_003,DICUMAROL,25MG,1344598,394231,104526
PRODUCT_005509_001,DICUMAROL,50MG,1344598,394231,104527
PRODUCT_084285_001,DICYCLOMINE HYDROCHLORIDE,10MG,1343131,674430,104529
PRODUCT_089361_001,DICYCLOMINE HYDROCHLORIDE,10MG,1343131,674430,104531
PRODUCT_083179_001,DICYCLOMINE HYDROCHLORIDE,10MG,1343131,674430,104533
PRODUCT_085082_001,DICYCLOMINE HYDROCHLORIDE,10MG,1343131,674430,104534
PRODUCT_020665_001,VALSARTAN,80MG,1344355,139045,104537
PRODUCT_020665_002,VALSARTAN,160MG,1344355,139045,104538
PRODUCT_080519_004,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104540
PRODUCT_080519_003,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104541
PRODUCT_083275_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104542
PRODUCT_085701_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104544
PRODUCT_085701_002,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104545
PRODUCT_087914_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104546
PRODUCT_084524_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104547
PRODUCT_083953_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104548
PRODUCT_083567_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104549
PRODUCT_080807_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104550
PRODUCT_080807_002,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104551
PRODUCT_080762_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104552
PRODUCT_080762_002,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104553
PRODUCT_080868_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104554
PRODUCT_080868_002,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104555
PRODUCT_086874_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104556
PRODUCT_086875_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104557
PRODUCT_087977_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104558
PRODUCT_087978_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104559
PRODUCT_083087_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104560
PRODUCT_083087_002,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104561
PRODUCT_084506_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104562
PRODUCT_086543_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104563
PRODUCT_086544_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104564
PRODUCT_083634_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104565
PRODUCT_083061_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104566
PRODUCT_083061_002,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104567
PRODUCT_089101_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104568
PRODUCT_088880_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104569
PRODUCT_085156_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104570
PRODUCT_085150_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104571
PRODUCT_083027_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104572
PRODUCT_083027_002,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104573
PRODUCT_080635_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104574
PRODUCT_089040_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104581
PRODUCT_089041_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104582
PRODUCT_085874_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104583
PRODUCT_085874_002,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104584
PRODUCT_080596_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104585
PRODUCT_080592_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104586
PRODUCT_088034_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104587
PRODUCT_087630_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104588
PRODUCT_080728_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104589
PRODUCT_083797_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104590
PRODUCT_085138_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104591
PRODUCT_083797_002,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104593
PRODUCT_085083_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104594
PRODUCT_083441_001,DIPHENHYDRAMINE HYDROCHLORIDE,25MG,1343968,468199,104595
PRODUCT_080800_001,DIPHENHYDRAMINE HYDROCHLORIDE,50MG,1343968,468199,104596
PRODUCT_086440_001,ATROPINE SULFATE,0.025MG,1343115,1418097,104597
PRODUCT_086440_001,DIPHENOXYLATE HYDROCHLORIDE,0.025MG,1343116,674616,104598
PRODUCT_071190_001,DISOPYRAMIDE PHOSPHATE,EQ 100MG BASE,1343204,674971,104603
PRODUCT_071191_001,DISOPYRAMIDE PHOSPHATE,EQ 150MG BASE,1343204,674971,104604
PRODUCT_070186_001,DISOPYRAMIDE PHOSPHATE,EQ 100MG BASE,1343204,674971,104605
PRODUCT_070187_001,DISOPYRAMIDE PHOSPHATE,EQ 150MG BASE,1343204,674971,104606
PRODUCT_070174_001,DISOPYRAMIDE PHOSPHATE,EQ 150MG BASE,1343204,674971,104608
PRODUCT_070138_001,DISOPYRAMIDE PHOSPHATE,EQ 100MG BASE,1343204,674971,104609
PRODUCT_070139_001,DISOPYRAMIDE PHOSPHATE,EQ 150MG BASE,1343204,674971,104610
PRODUCT_070940_001,DISOPYRAMIDE PHOSPHATE,EQ 100MG BASE,1343204,674971,104613
PRODUCT_070941_001,DISOPYRAMIDE PHOSPHATE,EQ 150MG BASE,1343204,674971,104614
PRODUCT_070101_001,DISOPYRAMIDE PHOSPHATE,EQ 100MG BASE,1343204,674971,104615
PRODUCT_070102_001,DISOPYRAMIDE PHOSPHATE,EQ 150MG BASE,1343204,674971,104616
PRODUCT_070240_001,DISOPYRAMIDE PHOSPHATE,EQ 100MG BASE,1343204,674971,104617
PRODUCT_070241_001,DISOPYRAMIDE PHOSPHATE,EQ 150MG BASE,1343204,674971,104618
PRODUCT_080530_001,PROPOXYPHENE HYDROCHLORIDE,65MG,1343896,699455,104622
PRODUCT_016913_003,LEVODOPA,100MG,1343545,112655,104623
PRODUCT_016913_001,LEVODOPA,250MG,1343545,112655,104624
PRODUCT_016913_002,LEVODOPA,500MG,1343545,112655,104625
PRODUCT_009519_008,GLUTETHIMIDE,500MG,1344073,151300,104626
PRODUCT_071685_001,DOXEPIN HYDROCHLORIDE,EQ 10MG BASE,1344351,1051125,104627
PRODUCT_071686_001,DOXEPIN HYDROCHLORIDE,EQ 25MG BASE,1344351,1051125,104628
PRODUCT_071673_001,DOXEPIN HYDROCHLORIDE,EQ 50MG BASE,1344351,1051125,104629
PRODUCT_071674_001,DOXEPIN HYDROCHLORIDE,EQ 75MG BASE,1344351,1051125,104630
PRODUCT_071675_001,DOXEPIN HYDROCHLORIDE,EQ 100MG BASE,1344351,1051125,104631
PRODUCT_071676_001,DOXEPIN HYDROCHLORIDE,EQ 150MG BASE,1344351,1051125,104632
PRODUCT_070791_002,DOXEPIN HYDROCHLORIDE,EQ 10MG BASE,1344351,1051125,104633
PRODUCT_070791_003,DOXEPIN HYDROCHLORIDE,EQ 25MG BASE,1344351,1051125,104634
PRODUCT_070791_001,DOXEPIN HYDROCHLORIDE,EQ 50MG BASE,1344351,1051125,104635
PRODUCT_070791_004,DOXEPIN HYDROCHLORIDE,EQ 75MG BASE,1344351,1051125,104636
PRODUCT_070791_005,DOXEPIN HYDROCHLORIDE,EQ 100MG BASE,1344351,1051125,104637
PRODUCT_016987_001,DOXEPIN HYDROCHLORIDE,EQ 10MG BASE,1344351,1051125,104638
PRODUCT_016987_002,DOXEPIN HYDROCHLORIDE,EQ 25MG BASE,1344351,1051125,104639
PRODUCT_016987_003,DOXEPIN HYDROCHLORIDE,EQ 50MG BASE,1344351,1051125,104640
PRODUCT_016987_006,DOXEPIN HYDROCHLORIDE,EQ 75MG BASE,1344351,1051125,104641
PRODUCT_016987_004,DOXEPIN HYDROCHLORIDE,EQ 100MG BASE,1344351,1051125,104642
PRODUCT_016987_007,DOXEPIN HYDROCHLORIDE,EQ 150MG BASE,1344351,1051125,104643
PRODUCT_071669_001,DOXEPIN HYDROCHLORIDE,EQ 150MG BASE,1344351,1051125,104649
