molregno,pref_name,chembl_id,max_phase,therapeutic_flag,dosed_ingredient,structure_type,chebi_par_id,molecule_type,first_approval,oral,parenteral,topical,black_box_warning,natural_product,first_in_class,chirality,prodrug,inorganic_flag,usan_year,availability_type,usan_stem,polymer_flag,usan_substem,usan_stem_definition,indication_class,withdrawn_flag,chemical_probe,orphan
3088,,CHEMBL267681,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3089,,CHEMBL8008,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3090,,CHEMBL8114,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3091,,CHEMBL266280,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3093,,CHEMBL268457,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3094,,CHEMBL268692,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3095,,CHEMBL8146,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3097,L-NIL,CHEMBL7889,,0,0,MOL,63971.0,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3098,L-NAME,CHEMBL7890,2.0,0,0,MOL,7549.0,Small molecule,,0,0,0,0,0,0,1,0,0,,,,0,,,,0,0,0
3099,,CHEMBL7891,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3100,CDDO-CN,CHEMBL269306,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3101,,CHEMBL8000,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3102,,CHEMBL8095,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3103,FLINDOKALNER,CHEMBL266510,3.0,0,0,MOL,,Small molecule,,0,0,0,0,0,0,1,0,0,2002.0,,-kalner,0,-kalner,opener of large conductance calcium-activated (maxi-K) potassium channels,,0,0,0
3104,,CHEMBL8347,,0,0,MOL,34548.0,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3105,,CHEMBL267075,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3106,,CHEMBL268390,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3108,,CHEMBL268523,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3109,,CHEMBL8060,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3110,,CHEMBL8086,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3111,,CHEMBL266041,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3112,,CHEMBL8401,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3113,,CHEMBL8035,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3114,,CHEMBL8171,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3115,,CHEMBL269651,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3116,,CHEMBL8172,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3117,,CHEMBL8010,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3118,,CHEMBL269603,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3119,,CHEMBL275959,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3120,,CHEMBL269079,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3121,,CHEMBL8198,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3122,,CHEMBL273970,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3123,,CHEMBL268522,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3124,,CHEMBL8047,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3125,,CHEMBL441324,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3126,,CHEMBL8073,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3127,,CHEMBL415490,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3128,,CHEMBL274095,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3129,,CHEMBL8408,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3130,,CHEMBL269155,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3131,,CHEMBL8643,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3132,,CHEMBL266735,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3133,DEMETHYL-CANTHARIDIN,CHEMBL8327,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3134,,CHEMBL7911,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3135,,CHEMBL268101,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3136,,CHEMBL7984,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3137,,CHEMBL7929,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3138,,CHEMBL7930,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3139,,CHEMBL7879,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3140,,CHEMBL7818,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3141,,CHEMBL267076,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3142,CARTAZOLATE,CHEMBL8184,2.0,0,0,MOL,,Small molecule,,0,0,0,0,0,0,2,0,0,1975.0,,,0,,,Antidepressant,0,0,0
3143,,CHEMBL7868,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3144,,CHEMBL266255,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3145,,CHEMBL267975,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3146,,CHEMBL267918,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3147,,CHEMBL7853,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3148,,CHEMBL8097,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3150,,CHEMBL269650,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3151,,CHEMBL8127,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3152,,CHEMBL7920,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3154,,CHEMBL267231,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3155,,CHEMBL7787,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3156,,CHEMBL276196,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3157,,CHEMBL8357,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3158,,CHEMBL7948,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3159,,CHEMBL7854,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3160,,CHEMBL266226,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3163,,CHEMBL268679,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3164,,CHEMBL267977,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3167,,CHEMBL8007,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3168,,CHEMBL8199,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3169,,CHEMBL8190,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3170,,CHEMBL8042,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3171,,CHEMBL8019,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3172,,CHEMBL8043,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3173,,CHEMBL267941,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3175,,CHEMBL414213,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3176,,CHEMBL8279,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3177,,CHEMBL267297,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3178,,CHEMBL8292,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3179,,CHEMBL412901,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3180,,CHEMBL8059,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3181,,CHEMBL8392,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3183,ONDANSETRON,CHEMBL46,4.0,1,1,MOL,7773.0,Small molecule,1991.0,1,1,0,0,1,0,0,0,0,1989.0,1.0,-setron,0,-setron,serotonin 5-HT3 receptor antagonists,Anti-Anxiety Agent; Anti-Emetic; Antischizophrenic,0,0,0
3184,,CHEMBL267991,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3185,,CHEMBL7813,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3186,,CHEMBL7938,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3187,,CHEMBL429555,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3188,,CHEMBL7950,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3189,,CHEMBL263956,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3190,,CHEMBL7985,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3191,,CHEMBL8009,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3194,,CHEMBL8066,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3195,,CHEMBL274379,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3196,,CHEMBL8068,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3197,,CHEMBL8080,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3198,,CHEMBL8182,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3199,,CHEMBL8183,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3200,,CHEMBL268459,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3202,,CHEMBL8105,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3203,,CHEMBL8106,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3204,,CHEMBL8175,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3205,,CHEMBL8176,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3206,CANTHARIDIC_ACID,CHEMBL275516,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3207,,CHEMBL8026,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3208,,CHEMBL268391,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3209,,CHEMBL276474,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3210,,CHEMBL273968,,0,0,MOL,103210.0,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3211,,CHEMBL7987,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3212,,CHEMBL7988,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3213,,CHEMBL8110,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3214,AL-43,CHEMBL266282,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3216,,CHEMBL268858,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3217,,CHEMBL8261,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3218,,CHEMBL8212,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3219,,CHEMBL428840,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3220,,CHEMBL266511,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3221,,CHEMBL8281,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3222,,CHEMBL8326,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3223,,CHEMBL8396,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3224,,CHEMBL7924,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3225,,CHEMBL7900,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3226,,CHEMBL7655,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3227,,CHEMBL268892,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3228,HAPALOSIN,CHEMBL269137,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3229,,CHEMBL7910,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3230,,CHEMBL7790,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3232,,CHEMBL7857,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3233,,CHEMBL7963,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3234,,CHEMBL415306,,0,0,MOL,16488.0,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3237,,CHEMBL7937,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3238,,CHEMBL7817,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3239,,CHEMBL8108,,0,0,BOTH,,Protein,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3240,,CHEMBL8119,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3241,,CHEMBL273883,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3242,,CHEMBL8178,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3243,,CHEMBL8029,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3244,,CHEMBL274378,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3245,,CHEMBL8197,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3246,,CHEMBL415487,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3247,,CHEMBL8637,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3248,,CHEMBL8639,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3249,,CHEMBL8162,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3250,,CHEMBL8001,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3251,,CHEMBL269307,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3252,,CHEMBL8346,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3253,,CHEMBL8072,,0,0,BOTH,,Protein,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3254,,CHEMBL428276,,0,0,BOTH,,Protein,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3255,,CHEMBL276503,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3256,,CHEMBL8084,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3257,,CHEMBL269080,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3258,,CHEMBL275517,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3259,,CHEMBL8055,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3260,,CHEMBL8093,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3262,,CHEMBL274149,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3263,,CHEMBL7837,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3264,,CHEMBL268367,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3265,,CHEMBL7615,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3266,,CHEMBL8137,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3267,,CHEMBL428337,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3268,,CHEMBL7971,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3269,,CHEMBL7970,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3270,,CHEMBL267298,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3271,,CHEMBL7830,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3273,,CHEMBL266254,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3274,,CHEMBL267917,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3275,,CHEMBL7882,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3277,,CHEMBL7843,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3278,,CHEMBL7798,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3279,,CHEMBL268602,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3280,,CHEMBL8020,,0,0,MOL,34337.0,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3281,DAIDZEIN,CHEMBL8145,2.0,0,0,MOL,28197.0,Small molecule,,0,0,0,0,1,0,2,0,0,,,,0,,,,0,0,0
3282,,CHEMBL8157,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3283,,CHEMBL268521,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3284,,CHEMBL267706,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3285,,CHEMBL8124,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3286,,CHEMBL8125,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3287,,CHEMBL430086,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3288,,CHEMBL7786,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3289,,CHEMBL267232,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3290,,CHEMBL268238,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3291,,CHEMBL7982,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3292,,CHEMBL7886,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3293,,CHEMBL266488,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3294,,CHEMBL8365,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3295,,CHEMBL8302,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3298,,CHEMBL8328,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3299,,CHEMBL274561,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3300,,CHEMBL8244,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
3301,,CHEMBL8245,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
